gene_name,TCGA-02-2485-01,TCGA-06-0125-01,TCGA-06-0129-01,TCGA-06-0130-01,TCGA-06-0190-01,TCGA-06-0238-01,TCGA-06-0644-01,TCGA-06-0878-01,TCGA-06-0882-01,TCGA-06-1804-01,TCGA-06-2557-01,TCGA-06-2558-01,TCGA-06-2559-01,TCGA-06-2562-01,TCGA-06-2563-01,TCGA-06-2564-01,TCGA-06-2565-01,TCGA-06-2567-01,TCGA-06-2570-01,TCGA-06-5408-01,TCGA-06-5410-01,TCGA-06-5411-01,TCGA-06-5412-01,TCGA-06-5413-01,TCGA-06-5414-01,TCGA-06-5415-01,TCGA-06-5416-01,TCGA-06-5417-01,TCGA-06-5418-01,TCGA-06-5856-01,TCGA-06-5858-01,TCGA-06-5859-01,TCGA-08-0386-01,TCGA-12-1597-01,TCGA-12-3652-01,TCGA-12-3653-01,TCGA-12-5295-01,TCGA-14-0871-01,TCGA-14-1823-01,TCGA-16-0846-01,TCGA-19-1390-01,TCGA-19-2619-01,TCGA-19-2620-01,TCGA-19-4065-01,TCGA-19-5960-01,TCGA-26-1442-01,TCGA-26-5132-01,TCGA-26-5133-01,TCGA-26-5134-01,TCGA-27-1830-01,TCGA-27-1831-01,TCGA-27-1832-01,TCGA-27-1834-01,TCGA-28-1747-01,TCGA-28-5208-01,TCGA-32-1970-01,TCGA-32-1982-01,TCGA-32-5222-01,TCGA-41-3915-01,TCGA-41-4097-01,TCGA-41-5651-01,TCGA-76-4926-01,TCGA-76-4927-01,TCGA-76-4928-01,TCGA-76-4929-01,TCGA-76-4931-01,TCGA-76-4932-01
NCK1,4.1019,4.579,4.433,4.6719,3.863,3.9031,4.1531,4.916,3.9774,4.2158,4.6809,4.49,4.2111,3.9709,4.2541,4.2563,4.2973,4.6583,3.755,4.6288,4.0636,4.1716,4.1923,4.7312,4.468,3.5149,4.554,4.9232,4.7581,4.6537,3.9947,4.3009,4.0189,3.6042,4.4013,4.1449,4.6949,3.3003,4.5772,3.6393,3.4726,4.1061,3.4881,4.6183,4.2381,3.5498,4.0858,4.0278,2.7095,3.6277,4.6101,3.9289,4.1294,4.0575,4.7549,3.8876,4.2906,5.014,3.9992,3.7971,3.6301,3.795,3.705,4.0427,3.8729,4.2235,4.4938
NCK2,4.554,5.0153,5.0086,4.1612,4.4641,4.4523,4.3903,4.251,4.6456,3.7667,4.8028,4.4503,4.1867,5.291,4.7767,4.6468,4.5711,4.5946,4.8425,4.1867,4.8177,4.4686,4.5644,4.4816,4.836,4.7027,4.2434,4.5192,4.2434,4.2412,5.0713,4.4074,4.4483,4.2056,3.6916,4.8002,5.0041,6.896,3.7237,4.9556,4.47,4.6838,4.3548,4.6439,4.3674,4.1875,4.533,4.7851,3.6077,4.382,4.2173,4.7533,4.3555,4.9658,4.7851,4.3992,4.7318,4.5386,4.481,4.7656,4.7517,3.9901,4.7793,4.656,4.4437,5.2732,4.865
NCOA1,4.0653,3.795,4.3917,2.753,3.2973,2.7868,2.826,4.0082,3.9374,4.6866,3.7378,3.6578,4.01,3.7302,3.8259,4.4169,4.235,4.3972,4.1053,4.0756,2.93,3.4344,3.4451,3.3393,4.1359,3.9589,3.0533,4.5167,3.695,3.3478,4.1269,4.9644,4.5417,2.7007,2.3222,4.3569,3.2267,3.0393,3.3047,4.1764,3.5718,5.0313,4.2639,3.4061,4.7913,4.2126,3.0287,3.6347,2.8641,3.9166,3.1228,3.1955,4.2488,4.1285,3.4971,4.4277,3.3163,2.7508,3.6207,4.0884,3.6578,4.5405,3.7453,3.2481,3.755,4.0722,3.8054
NCOA2,1.8444,2.3816,3.2158,1.9188,2.1734,1.7995,1.5316,2.4008,2.2872,2.2299,2.8602,2.4597,2.2783,2.108,2.5087,2.8034,2.8502,2.4701,2.685,2.167,1.6374,2.0289,1.8036,1.9415,2.2175,2.1541,2.1114,3.1653,1.787,2.2573,2.4544,2.5437,2.3164,1.9968,1.2023,2.4753,0.9191,2.5036,1.0503,1.9601,2.971,2.4883,2.2051,1.7403,2.5487,2.5852,2.0776,2.3048,1.9302,2.4908,1.2934,1.6558,2.7572,1.2085,2.0325,2.5437,1.5758,1.1577,2.1541,2.5112,2.791,2.1378,1.7575,1.614,2.1988,2.1114,1.3623
NCOA3,2.0912,3.0199,2.9875,2.2019,1.8801,1.4388,1.7575,1.9188,2.1862,1.7185,2.7249,2.0395,2.6805,2.7161,2.6138,2.4386,3.0252,1.7316,2.5112,1.9073,1.7009,1.7009,1.7273,1.642,2.8681,2.4117,1.7097,2.4985,2.1702,2.0569,2.2144,1.9675,2.1378,1.8524,1.1577,2.296,1.642,3.0602,1.5709,1.6512,1.9895,2.5756,1.8643,2.1444,2.5511,2.0535,1.2576,1.5806,1.3283,2.2723,1.0079,1.6234,2.1013,1.6327,2.0004,2.004,1.7489,2.1013,1.8564,2.2513,2.7095,1.8201,1.7053,2.2543,2.0604,2.1313,1.5216
NCOR1,5.0905,5.138,5.1277,4.1145,4.0207,4.366,4.0653,4.9732,4.6183,4.7329,4.8934,4.0722,4.7929,4.6702,5.0321,5.1363,5.1244,4.6793,4.7361,4.9654,3.9865,3.838,3.7646,4.0471,5.2342,4.8146,3.5839,4.8778,4.433,4.5832,5.0365,4.3148,4.3681,3.5815,3.6301,4.8017,3.9673,4.958,3.8461,4.6206,5.3754,4.6702,4.2243,3.8866,5.1668,3.8116,4.7236,3.9308,4.423,4.7571,4.0584,4.9787,4.6651,5.0418,4.5274,4.8915,4.3321,3.6497,3.7709,4.7334,4.4081,4.8253,4.6988,4.4881,4.8084,4.7285,4.9397
NCOR2,5.6846,5.6654,6.35,5.9312,5.7066,4.7318,5.701,5.7372,5.1152,6.4819,5.845,5.1684,6.1025,5.9239,5.8565,5.6977,6.1749,5.4199,6.1221,5.2736,4.849,4.6236,5.2346,4.5892,5.7981,5.3317,4.5411,4.5318,5.4479,5.3646,5.5778,5.517,5.5078,4.7981,4.441,5.9329,3.9374,5.5976,3.4384,5.1194,5.822,6.1148,5.2262,5.2928,7.5149,5.1469,5.2544,5.9782,5.138,5.5904,2.2901,5.4293,5.0871,5.3709,4.5892,6.127,5.1547,4.067,5.4053,6.3509,6.6017,4.9855,5.441,5.4047,5.8478,5.7032,5.2817
NCSTN,6.3165,6.1829,5.8812,6.1412,6.4184,5.9122,6.3705,6.5059,5.8731,5.8148,6.2595,5.5889,5.9805,6.5135,6.3425,6.1416,6.1202,5.8243,5.7727,6.1138,6.1274,5.1429,6.3766,5.6303,5.9626,5.9225,5.7861,6.6091,6.0231,6.4502,6.0414,6.1029,6.0562,5.8038,6.0257,6.7032,6.2219,6.4565,6.139,5.9656,5.2404,6.1849,6.2424,6.281,6.3971,5.6862,6.1133,6.5723,4.9514,6.0719,5.6778,6.2136,5.8245,6.2593,6.4504,6.0924,6.0968,6.4547,5.8797,5.8545,6.345,6.2077,6.3609,6.8338,6.2292,5.7672,6.8682
NEK7,2.685,2.7826,3.8935,4.1285,3.0287,3.3336,3.5299,3.1749,3.4945,3.9543,3.4437,3.9468,3.4129,3.6312,2.9929,3.2856,3.5473,3.6771,3.5947,2.5948,3.793,3.7182,3.5718,3.6242,3.3506,3.5535,3.5274,3.9204,3.6324,3.3938,3.0234,4.5596,3.3717,3.0859,3.3661,3.1045,3.5149,4.1335,4.281,3.1145,2.9729,1.8323,3.8105,3.8983,3.4687,3.7825,3.2988,3.1781,2.0147,3.5559,3.7182,2.6962,4.0055,2.9148,3.3661,3.0038,3.2541,4.1236,3.6136,2.7444,3.4277,3.8411,2.6783,3.222,3.2988,2.3704,3.0463
NEO1,5.1111,4.9246,3.9552,4.2736,3.9384,3.4596,3.7709,4.7187,5.0683,6.2466,5.3872,3.3478,3.4291,4.8465,3.7302,5.1219,4.468,5.5979,4.3242,4.6804,3.5742,3.7625,3.8611,3.87,4.1351,4.3328,3.2496,2.2573,4.2041,4.504,5.4357,4.7882,5.4578,3.8054,3.2205,5.3158,3.1924,4.3364,3.834,4.2289,4.8724,5.1559,4.8973,3.9746,5.7605,3.5237,5.1486,3.8983,3.4517,4.4216,2.7357,3.4778,3.7992,4.862,4.3119,5.6594,3.4907,3.8896,4.1136,4.6376,3.345,5.4125,4.7898,4.0207,4.6531,3.7804,4.3399
NF1,3.3307,3.5436,4.3814,2.5313,2.5112,2.1894,2.4171,3.417,2.1702,3.837,3.2722,3.3952,3.9691,2.3508,3.4424,3.8621,4.1652,3.5863,3.6872,3.4398,1.9601,2.6715,1.5709,2.8096,3.551,3.4674,3.154,4.1111,3.1327,3.1294,3.6804,3.8818,3.6113,2.3508,1.8722,3.2267,1.8996,1.9859,2.2268,3.0287,4.0653,3.6532,3.1604,2.6208,4.2419,3.5362,3.2587,1.5514,2.7487,3.5424,2.2633,2.6918,3.5584,3.2236,1.766,3.6939,2.5683,2.4675,3.5387,2.0707,3.2374,3.5766,3.0688,2.8381,3.5387,3.5161,2.9394
NF2,3.1475,3.5086,3.5174,3.9261,3.1781,2.6371,4.1277,2.5388,2.727,2.7357,3.2205,2.753,3.162,3.1924,3.1733,3.2632,3.2466,2.8897,3.2018,2.7379,2.6783,3.0393,3.5449,2.2082,3.2496,2.9674,3.5047,3.0498,2.1114,2.6208,3.3017,3.1924,2.8178,2.7465,2.5731,2.5634,2.2633,2.676,2.118,3.1245,3.5718,3.091,2.1476,3.1701,2.6738,3.2781,2.3564,3.9892,2.9186,2.7051,1.0433,2.826,3.2359,3.1145,2.1013,3.1393,2.4035,2.2723,2.4225,2.9747,3.4143,2.4252,2.7847,3.6219,2.9109,3.3619,2.9544
NFATC1,2.108,2.2813,3.0757,2.6138,2.2693,1.105,1.6234,3.0145,2.9319,2.8877,2.0946,1.4962,1.2696,2.233,0.9419,2.0638,2.7889,2.6579,2.1411,2.9186,2.4465,1.3791,1.3167,2.1894,2.4252,1.8957,3.1507,0.434,1.2934,1.7995,1.2455,2.3649,1.9895,1.6045,0.6608,2.7551,2.376,3.9384,1.8643,2.1378,2.6533,1.2455,2.3077,1.3511,1.9638,0.8164,3.2796,0.4233,2.167,2.2603,0.4447,2.6693,2.982,2.5413,2.2482,2.4198,2.0707,1.2271,2.5828,2.299,1.5612,2.7422,2.8582,1.5013,2.945,1.2147,1.8524
NFATC2,-0.2328,1.2147,1.5465,2.3308,1.2875,0.099,0.9935,1.1382,1.7273,1.2023,1.8996,0.5568,0.03,1.3167,0.4967,1.2516,1.5465,0.9716,1.2636,0.058,1.9859,-0.2159,1.4011,1.0915,2.409,0.5763,-0.6416,-0.8084,0.03,0.2881,1.105,1.5514,-0.1665,-0.9406,-0.8084,0.0718,-0.0425,-1.0862,0.8805,0.4865,-0.5332,-0.9406,1.1447,0.9789,1.2209,0.1519,0.1903,-0.5543,-0.394,1.1833,0.6699,1.4011,2.3649,0.9493,0.9115,0.2029,1.2271,0.4016,1.0711,1.8404,-0.9406,0.7832,1.4652,0.4552,1.1641,-0.1031,0.1776
NFATC3,2.7508,2.7993,3.2959,2.8582,2.5462,1.8801,2.7572,2.7805,2.2513,3.6793,2.3926,2.5634,2.6255,2.1541,2.5852,3.0825,3.0585,2.5263,2.561,2.7117,2.1509,1.4494,1.9527,2.4544,2.5948,2.3048,2.3871,2.4571,1.2875,2.6962,2.9356,1.949,3.1669,1.7575,1.1117,2.8641,1.5854,2.6602,1.8524,2.3164,3.2885,2.3135,2.3308,2.1702,3.5791,1.5366,2.9966,2.3048,2.2783,2.8838,0.1648,1.5563,2.7487,2.1509,2.5363,2.7993,2.3394,2.1047,2.3451,2.7487,2.5313,2.2543,2.3048,1.8918,2.77,2.4883,2.0776
NFATC4,2.1957,3.7561,3.3264,4.8615,4.6877,2.5536,3.1813,3.4713,3.5982,5.4483,3.4984,3.2915,3.6816,4.7976,3.5982,4.2419,4.5994,4.8115,3.5766,3.0893,2.8055,2.4623,3.5827,3.2602,3.7072,3.4958,1.6466,1.0222,3.7783,3.7561,4.079,3.2915,4.7919,2.8542,3.7432,1.0711,1.1577,6.2664,2.4063,2.7401,2.0878,4.6571,3.8279,3.3745,3.7794,2.7636,5.9253,2.9319,2.2391,3.7149,3.1393,4.6877,3.2781,3.7193,3.7762,3.8896,3.8798,2.2872,3.5584,4.0313,2.3308,3.9599,2.9205,2.9052,2.6533,4.225,4.2389
NFKB1,2.2872,3.2065,3.6566,4.1708,3.8501,2.5338,3.6532,4.0046,3.4661,3.0038,3.2617,2.9319,3.3535,3.4251,3.0217,3.9242,2.8974,3.6486,3.2752,4.1343,3.6737,2.5188,3.5596,3.2959,3.5436,3.2481,2.7379,2.8014,3.5212,3.5959,3.4477,3.6838,3.1112,1.7097,2.167,3.0056,2.6533,3.5851,2.5511,2.7465,2.4985,3.4237,2.9562,3.2374,3.5262,2.2113,3.603,2.982,1.5216,3.603,1.7489,3.2692,3.2511,3.0358,3.1409,3.4752,2.8381,2.7314,3.1278,3.7529,3.3979,3.002,3.1955,3.4881,3.5149,3.1393,3.0637
NFKB2,2.4144,2.4518,2.8701,3.9856,3.245,0.9716,3.3759,3.0305,3.027,3.1924,3.0358,2.2391,2.5188,2.8178,2.3135,3.0038,2.4306,3.9079,3.3221,3.2885,3.3938,1.7273,2.694,2.2603,2.3871,1.9149,2.05,2.8542,3.1261,3.0619,3.011,2.2543,2.874,0.7407,1.7009,2.1213,1.6234,3.2297,2.0183,2.6693,2.128,2.7357,2.0218,2.2206,2.8117,2.7051,3.1797,2.362,1.4704,2.876,1.0711,3.6324,2.9637,2.1345,2.1444,2.2391,2.3308,1.6466,2.9071,3.0671,1.4808,1.934,2.5924,2.3251,2.8622,2.5487,2.2783
NFKBIA,6.1542,6.3162,6.2862,6.723,6.809,5.6904,5.7669,6.3961,6.4617,4.9308,5.8851,5.0484,6.1544,6.2565,4.9524,6.057,4.7437,6.3519,6.3297,6.3023,7.3341,5.4456,6.8368,5.856,6.5737,5.9586,4.9265,6.3695,7.1246,5.5638,5.9552,6.8264,5.7485,6.149,6.3965,6.1811,5.542,5.0841,6.9216,7.0831,4.4582,6.7784,6.7504,5.8169,4.996,5.6174,6.4851,5.2103,4.2609,7.0872,5.2312,7.116,5.7618,7.0666,6.4012,6.1631,6.6719,5.6047,6.0365,5.8001,5.6955,6.1717,6.3858,5.6459,5.298,6.7648,6.3448
NFKBIB,4.6674,4.0506,4.2111,3.5959,4.4223,3.773,3.992,3.866,4.085,3.7072,4.3148,3.9147,3.5754,4.1011,4.3335,3.906,4.2929,3.3897,4.2072,4.5417,4.1376,3.7345,3.835,4.1161,4.7027,4.6142,4.4283,2.8602,3.8935,4.0909,3.9194,4.2766,3.837,3.7496,4.309,4.5663,4.0419,3.9137,3.2766,4.6077,3.8896,3.5851,4.4176,3.5947,4.0705,3.981,4.5411,5.3031,3.1311,3.5947,2.9802,3.8095,3.6623,4.2111,4.7512,5.4186,3.6804,4.0816,3.8269,3.8964,4.433,3.8259,4.8615,3.66,3.5742,4.222,4.5454
NFKBIE,2.93,3.1733,3.0145,3.7656,2.4439,2.9525,3.1829,3.7105,3.7667,2.328,3.8973,3.2647,2.7951,3.3731,2.8974,3.3278,3.1523,3.9636,3.2722,3.741,3.6066,3.2282,3.3633,3.9599,3.0723,3.2572,3.6623,3.2737,4.1474,3.2647,3.1245,3.2662,2.9262,3.3293,3.695,3.0706,3.8208,3.2677,3.7678,3.1028,2.9224,3.0706,2.4359,3.0163,1.7828,2.8076,3.2572,3.4713,2.5683,2.7117,3.3321,4.1294,3.4277,3.1179,2.8199,2.9637,2.8602,3.345,3.0825,2.9784,2.8055,3.0706,3.3619,3.7688,3.7367,3.4804,3.3221
NGF,-1.4305,-2.4659,-4.2934,-0.6873,0.1388,-1.7809,-1.8836,-3.1714,-3.816,-2.7274,-0.3201,-0.1828,-0.1828,-1.4305,-1.8314,-5.5735,-3.816,-0.7108,-2.0529,-1.4699,-0.013,-0.4719,-1.0862,-0.1345,-4.035,-2.9324,-0.5543,-3.3076,-2.3884,-3.0469,-2.3147,-2.2447,0.0158,-2.2447,-4.035,-4.6082,-3.458,-1.685,1.595,-1.1811,-3.1714,-2.5479,-2.6349,-0.9406,-3.458,0.2762,2.1444,-0.9686,-4.035,-1.9942,-1.7809,-0.4719,-1.9942,-9.9658,-2.7274,-2.4659,-3.6259,-2.8262,-0.7588,-3.1714,-0.6193,-3.1714,-3.6259,-3.6259,-2.5479,-4.2934,-5.0116
NGFR,2.6624,3.5237,2.1444,1.8762,2.2633,1.6695,2.4359,3.7193,2.4492,1.5709,2.9655,2.8462,3.4687,4.6606,1.1833,3.2722,2.1147,2.0111,2.7763,5.4559,4.2419,4.2088,-0.2159,3.864,3.0252,2.9655,2.3816,4.3534,3.944,3.5022,2.376,-0.5543,2.1606,4.7093,5.3879,4.026,2.128,3.2158,2.3843,2.8402,5.8455,3.453,4.8074,1.6281,1.3397,1.3454,2.296,2.1378,3.2707,3.4224,-0.1345,1.3901,1.5514,1.766,2.2391,3.8249,3.8621,4.6849,3.2973,2.1411,1.5563,1.9073,3.741,4.2684,3.3938,2.6325,3.9261
NKD1,1.334,0.9789,2.8858,-2.3147,0.1257,2.1147,-0.5332,0.044,0.1648,0.9642,1.3511,2.4412,2.0395,-0.7834,0.7748,0.8246,0.7058,0.1903,2.4727,1.1447,0.0014,1.4441,0.3115,1.8918,0.1776,0.7058,1.3511,-0.0725,-1.0862,1.6327,1.0293,0.2998,1.0779,1.8762,-0.1504,0.1388,0.6608,-0.2498,-1.7809,1.9601,1.2147,1.46,1.2756,-1.3921,2.0569,1.9226,0.2029,2.9875,2.4439,0.4233,-1.1811,-1.7322,1.0222,1.6187,1.46,1.0151,1.1577,-0.2159,1.1382,1.3109,3.2496,-0.8863,1.9968,-0.0425,2.2237,0.8246,0.2029
NKD2,1.3735,0.6145,-0.1031,-1.8836,2.3953,0.0158,1.9034,1.6327,0.5763,1.9415,0.679,1.5115,1.2576,-0.1031,1.9675,1.4441,1.683,0.4761,1.674,0.5568,0.5666,2.1013,2.2421,0.2277,0.7664,1.1706,-0.2498,-0.2498,-1.3183,0.2154,-1.9942,-0.9132,1.3956,-0.9686,0.4016,0.8488,0.6608,2.7161,-2.114,-0.1345,-0.0425,1.1512,0.8883,-0.7346,2.2299,1.8404,1.0293,-2.8262,-0.3201,0.5568,-1.0559,0.2522,1.2394,1.3397,0.537,2.2723,0.5568,-1.3921,0.4657,0.7407,-0.3383,-1.0262,-1.2828,-2.3884,0.537,-0.1993,-0.5332
NLK,3.3163,3.5994,3.5645,2.7422,2.7139,2.7572,2.8199,3.3661,3.1162,4.1128,3.3492,3.6195,3.5851,4.5367,4.2906,3.8561,4.0313,3.5935,3.1523,3.3221,2.8916,3.6983,3.2251,2.9637,3.97,3.8167,3.2677,3.6905,3.8759,3.5815,3.3842,3.3842,3.4304,3.1112,3.4437,3.8157,3.4371,2.4675,2.3423,2.9581,3.5839,3.7475,2.9013,3.5274,3.83,3.1311,3.6184,2.4008,2.2573,2.982,2.9148,2.7007,3.186,3.2002,3.2617,3.7539,3.66,3.3911,3.0181,3.5274,2.8462,3.186,3.0585,3.1145,3.3379,3.1876,3.3478
NLRC4,-0.8339,-0.9406,1.0433,1.5064,0.2762,0.2522,-0.0277,0.2881,0.7916,-0.4325,0.9343,-0.0574,-0.3566,-0.6873,-1.2481,1.0293,-1.1488,0.7579,0.6969,-0.6643,2.7763,0.2642,1.2333,0.688,0.5666,-1.0559,-1.2828,-0.5125,0.8805,0.8805,0.0014,-0.1187,-1.0862,-0.3201,-2.3884,-0.5973,0.1903,-0.8339,0.7999,0.4233,-0.7108,-1.8836,-0.8863,1.2333,-1.7322,-0.8863,-0.1828,-0.3566,-1.1811,0.1648,0.7664,0.4657,0.099,0.3907,0.0718,-0.9132,0.099,0.1648,0.4761,-0.1504,-0.9132,-0.7346,0.3685,-0.2498,-0.8084,-0.7834,-0.5756
NLRP1,7.0044,7.0775,6.2732,4.5318,6.7596,6.6272,5.0828,7.233,6.8363,6.8292,6.4303,7.1434,6.5019,7.1831,5.9993,7.2158,6.7184,6.8581,6.4431,7.2749,6.0762,7.6137,7.0814,7.6434,6.3815,7.7712,6.3738,6.1357,6.727,7.1159,7.0794,7.5205,6.7336,6.5311,6.7714,5.9206,7.4447,4.2095,7.9012,7.681,6.0459,7.4321,7.0678,5.537,6.8044,6.1789,6.6554,6.1811,6.347,7.5569,6.9213,8.4709,8.417,6.7707,7.1528,7.279,6.5943,7.3011,7.4484,7.4283,5.432,6.6503,7.376,6.9374,7.8787,7.4051,7.0351
NLRP12,-5.0116,-3.1714,-5.5735,-0.8599,-1.4305,-3.816,-1.9379,-2.6349,-2.3147,-2.4659,-2.6349,-1.9379,-3.1714,-2.5479,-3.816,-3.0469,-3.3076,-2.1779,-3.3076,-4.6082,-0.394,-3.1714,-2.0529,-1.8836,-2.7274,-4.6082,-4.6082,-5.0116,-2.114,-2.9324,-3.6259,-4.035,-3.3076,-5.5735,-5.5735,-3.0469,-2.7274,-9.9658,-5.0116,-6.5064,-5.0116,-2.9324,-4.035,-2.7274,-5.5735,-5.0116,-4.035,-4.6082,-9.9658,-2.8262,-3.1714,-2.8262,-5.5735,-6.5064,-3.816,-3.816,0.2522,-2.7274,-2.0529,-1.685,-3.816,-4.6082,-4.6082,-2.4659,-2.2447,-3.6259,-3.1714
NLRP3,0.7664,0.2522,1.7995,2.6067,2.1541,1.2992,1.6045,2.3077,1.5115,0.9038,2.1638,0.688,0.6699,1.1382,0.2881,0.9642,0.6145,1.9749,1.3735,0.8488,2.9205,0.6145,2.6693,1.2394,1.5165,0.5271,-1.2828,-0.5125,1.0573,0.8164,0.9568,1.1117,0.7916,0.8164,-1.2142,0.9716,0.9568,-3.1714,1.4174,2.4279,0.5271,1.125,0.3346,1.3454,-0.4719,1.8323,0.8883,-0.2845,-1.0262,1.4228,0.3115,2.1574,2.328,2.5213,1.7995,0.7146,1.6785,1.4228,0.6332,1.4228,-0.8599,0.6425,1.1641,0.3115,0.3907,-0.2159,1.125
NLRP6,-5.0116,-6.5064,-9.9658,-5.5735,-2.1779,-6.5064,-5.0116,-9.9658,-3.458,-3.0469,-3.6259,-4.6082,-5.0116,-5.5735,-5.0116,-5.5735,-9.9658,-4.035,-3.816,-5.0116,-1.0262,-4.035,-3.458,-4.6082,-4.6082,-6.5064,-6.5064,-4.6082,-3.6259,-4.2934,-4.6082,-1.8836,-5.0116,-2.3147,-6.5064,-6.5064,-1.9942,-9.9658,-9.9658,-4.035,-4.2934,-4.6082,-3.3076,-5.5735,-5.5735,-6.5064,-4.6082,-4.2934,-9.9658,-2.3147,-6.5064,-5.5735,-4.035,-6.5064,-9.9658,-3.816,-4.035,-3.816,-2.5479,-3.1714,-5.5735,-4.2934,-6.5064,-5.0116,-5.5735,-4.6082,-5.0116
NLRP7,-5.5735,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-6.5064,-3.0469,-9.9658,-6.5064,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-6.5064,-9.9658,-6.5064,-6.5064,-6.5064,-4.035,-9.9658,-9.9658,-9.9658,-0.4719,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-6.5064,-5.0116,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658
NLRX1,2.081,2.6647,1.7446,2.2783,2.6895,1.412,2.8462,2.6255,2.7615,3.417,1.8078,2.2144,1.8078,2.7826,2.5437,2.7721,2.3106,3.1572,1.3679,3.011,2.4465,1.3735,2.4544,2.2693,2.328,2.2783,1.4704,1.692,2.5163,1.6558,2.8681,3.0463,3.3842,1.2455,1.177,2.2783,1.7702,1.7617,1.4441,1.9859,1.8323,3.1327,2.6828,2.6738,2.8178,2.2299,3.0074,-0.5543,0.6699,2.043,0.547,2.6138,2.5804,2.296,2.7379,2.8936,2.0742,0.4447,2.2872,3.1892,1.3679,2.9948,2.8055,2.6185,3.7017,2.9507,2.2421
NOD1,1.2085,1.9564,1.3167,2.2693,1.8242,0.4233,1.736,2.6161,1.6604,2.1988,1.816,0.6517,1.3567,1.8078,2.0707,2.2482,1.4011,1.5514,1.2815,2.6255,1.736,0.4761,1.412,0.7407,2.3394,0.9716,-0.6416,-0.3383,1.9638,1.2934,1.3623,1.5806,1.8957,-0.4131,-0.1345,1.7403,0.8805,1.0079,1.7828,1.5998,-0.2498,1.2815,0.6425,1.8524,0.3231,0.9935,1.6466,-0.1828,-0.7588,2.4386,0.679,3.1426,1.2271,0.6969,1.3846,1.6045,1.7229,0.547,1.2455,1.4756,0.1903,1.4652,1.949,2.0707,1.125,1.0573,1.1184
NOD2,0.8647,-1.1488,0.0718,1.6964,0.099,-1.4305,0.5666,0.434,0.2762,-0.9132,0.688,-0.4521,0.1124,0.2029,-1.3548,-1.3183,-1.2481,0.2154,0.2277,-0.1828,2.3164,-0.5543,0.8726,0.2277,0.3796,-2.4659,-1.1172,-1.0559,-0.1993,-0.2159,-0.7834,-0.9686,-1.5105,-2.0529,-2.1779,0.1776,-1.3548,-3.3076,0.1257,-0.0425,-0.9971,0.1257,-0.9971,0.9935,-2.6349,-2.9324,-1.1172,-3.6259,-1.0262,-0.2845,-1.1172,0.517,0.2029,-0.9971,-0.8599,-1.3183,-1.4699,-2.0529,0.4447,0.0718,-0.7108,-1.5951,-0.3566,-0.2845,0.0014,-1.4699,-1.5951
NODAL,2.3164,2.7007,-0.1345,-1.5522,-1.2481,1.8879,-0.5543,0.9935,-1.2828,1.8524,1.0293,4.5669,1.0007,1.7141,2.1411,0.3685,2.3816,2.5313,3.4765,0.8164,-1.7322,1.7575,-0.3752,0.0718,2.6232,1.3901,0.7832,0.7493,-0.3752,2.4701,0.8961,-1.6394,2.3308,2.9469,-0.9406,0.4233,-2.6349,-1.1488,1.5216,-3.3076,-1.2142,1.3679,-1.9379,1.2209,-1.3921,-2.7274,3.6657,-2.9324,0.5763,0.4125,0.1903,-1.2828,-0.4719,-0.4719,2.1509,1.0847,1.8918,1.5165,0.3796,-0.4325,2.5561,-2.3147,2.3135,-0.9686,0.4233,2.0218,2.376
NOG,0.1776,0.679,1.4808,-1.7322,0.8647,1.0079,-1.5522,-0.5973,0.2642,-0.9406,-0.7588,1.8524,0.3346,-0.0277,-2.7274,-3.3076,-0.0425,0.9343,1.6374,-0.4521,0.3685,0.1257,-1.3921,1.2576,-3.1714,0.2642,1.6093,2.1213,-0.1345,1.7954,-0.2159,-0.8339,0.8246,1.674,-0.7834,-4.6082,-2.8262,-3.6259,-0.7588,1.7316,1.0915,-0.1345,0.03,-2.0529,0.4447,1.5465,-0.7346,0.3573,1.6964,-0.7588,-2.114,-0.2498,0.679,0.7832,-0.4131,0.058,-0.8863,-1.7322,0.1124,0.0854,2.3337,-0.6873,0.058,0.03,1.5165,-0.0574,-1.5951
