Gene_num,Gene_name,NodeType
4089,TLE2-Tran,Gene-Tran
4090,TLE3-Tran,Gene-Tran
4091,TLE4-Tran,Gene-Tran
4092,TLE6-Tran,Gene-Tran
4093,TLE7-Tran,Gene-Tran
4094,TLN1-Tran,Gene-Tran
4095,TLN2-Tran,Gene-Tran
4096,TLR1-Tran,Gene-Tran
4097,TLR2-Tran,Gene-Tran
4098,TLR3-Tran,Gene-Tran
4099,TLR4-Tran,Gene-Tran
4100,TLR5-Tran,Gene-Tran
4101,TLR6-Tran,Gene-Tran
4102,TLR7-Tran,Gene-Tran
4103,TLR8-Tran,Gene-Tran
4104,TLR9-Tran,Gene-Tran
4105,TNC-Tran,Gene-Tran
4106,TNF-Tran,Gene-Tran
4107,TNFAIP3-Tran,Gene-Tran
4108,TNFRSF10A-Tran,Gene-Tran
4109,TNFRSF10B-Tran,Gene-Tran
4110,TNFRSF11A-Tran,Gene-Tran
4111,TNFRSF13C-Tran,Gene-Tran
4112,TNFRSF1A-Tran,Gene-Tran
4113,TNFRSF1B-Tran,Gene-Tran
4114,TNFSF10-Tran,Gene-Tran
4115,TNFSF11-Tran,Gene-Tran
4116,TNFSF13B-Tran,Gene-Tran
4117,TNFSF14-Tran,Gene-Tran
4118,TNN-Tran,Gene-Tran
4119,TNNI3-Tran,Gene-Tran
4120,TNR-Tran,Gene-Tran
4121,TNXB-Tran,Gene-Tran
4122,TOLLIP-Tran,Gene-Tran
4123,TP53-Tran,Gene-Tran
4124,TP53AIP1-Tran,Gene-Tran
4125,TP53BP1-Tran,Gene-Tran
4126,TP53BP2-Tran,Gene-Tran
4127,TP53I3-Tran,Gene-Tran
4128,TP73-Tran,Gene-Tran
4129,TPTEP2-CSNK1E-Tran,Gene-Tran
4130,TRADD-Tran,Gene-Tran
4131,TRAF1-Tran,Gene-Tran
4132,TRAF2-Tran,Gene-Tran
4133,TRAF3-Tran,Gene-Tran
4134,TRAF3IP2-Tran,Gene-Tran
4135,TRAF4-Tran,Gene-Tran
4136,TRAF5-Tran,Gene-Tran
4137,TRAF6-Tran,Gene-Tran
4138,TRDN-Tran,Gene-Tran
4139,TRHR-Tran,Gene-Tran
4140,TRIM25-Tran,Gene-Tran
4141,TRIP10-Tran,Gene-Tran
4142,TRIP6-Tran,Gene-Tran
4143,TRPC6-Tran,Gene-Tran
4144,TSC1-Tran,Gene-Tran
4145,TSC2-Tran,Gene-Tran
4146,TSHB-Tran,Gene-Tran
4147,TSHR-Tran,Gene-Tran
4148,TSLP-Tran,Gene-Tran
4149,TTI1-Tran,Gene-Tran
4150,TXN-Tran,Gene-Tran
4151,TXN2-Tran,Gene-Tran
4152,TXNIP-Tran,Gene-Tran
4153,TYK2-Tran,Gene-Tran
4154,UBC-Tran,Gene-Tran
4155,UCP1-Tran,Gene-Tran
4156,ULK1-Tran,Gene-Tran
4157,ULK2-Tran,Gene-Tran
4158,USP25-Tran,Gene-Tran
4159,USP7-Tran,Gene-Tran
4160,VANGL1-Tran,Gene-Tran
4161,VANGL2-Tran,Gene-Tran
4162,VASP-Tran,Gene-Tran
4163,VAV1-Tran,Gene-Tran
4164,VAV2-Tran,Gene-Tran
4165,VAV3-Tran,Gene-Tran
4166,VCAM1-Tran,Gene-Tran
4167,VDAC1-Tran,Gene-Tran
4168,VDAC2-Tran,Gene-Tran
4169,VDAC3-Tran,Gene-Tran
4170,VEGFA-Tran,Gene-Tran
4171,VEGFB-Tran,Gene-Tran
4172,VEGFC-Tran,Gene-Tran
4173,VEGFD-Tran,Gene-Tran
4174,VHL-Tran,Gene-Tran
4175,VIP-Tran,Gene-Tran
4176,VIPR2-Tran,Gene-Tran
4177,VTN-Tran,Gene-Tran
4178,VWF-Tran,Gene-Tran
4179,WAS-Tran,Gene-Tran
4180,WDR24-Tran,Gene-Tran
4181,WDR59-Tran,Gene-Tran
4182,WIF1-Tran,Gene-Tran
4183,WNT1-Tran,Gene-Tran
4184,WNT10A-Tran,Gene-Tran
4185,WNT10B-Tran,Gene-Tran
4186,WNT11-Tran,Gene-Tran
4187,WNT16-Tran,Gene-Tran
4188,WNT2-Tran,Gene-Tran
4189,WNT2B-Tran,Gene-Tran
4190,WNT3-Tran,Gene-Tran
4191,WNT3A-Tran,Gene-Tran
4192,WNT4-Tran,Gene-Tran
4193,WNT5A-Tran,Gene-Tran
4194,WNT5B-Tran,Gene-Tran
4195,WNT6-Tran,Gene-Tran
4196,WNT7A-Tran,Gene-Tran
4197,WNT7B-Tran,Gene-Tran
4198,WNT8A-Tran,Gene-Tran
4199,WNT8B-Tran,Gene-Tran
4200,WNT9A-Tran,Gene-Tran
4201,WNT9B-Tran,Gene-Tran
4202,WTIP-Tran,Gene-Tran
4203,WWC1-Tran,Gene-Tran
4204,WWTR1-Tran,Gene-Tran
4205,XCL1-Tran,Gene-Tran
4206,XCL2-Tran,Gene-Tran
4207,XCR1-Tran,Gene-Tran
4208,XIAP-Tran,Gene-Tran
4209,YAP1-Tran,Gene-Tran
4210,YWHAB-Tran,Gene-Tran
4211,YWHAE-Tran,Gene-Tran
4212,YWHAG-Tran,Gene-Tran
4213,YWHAH-Tran,Gene-Tran
4214,YWHAQ-Tran,Gene-Tran
4215,YWHAZ-Tran,Gene-Tran
4216,ZAP70-Tran,Gene-Tran
4217,ZFYVE16-Tran,Gene-Tran
4218,ZFYVE9-Tran,Gene-Tran
4219,ZMAT3-Tran,Gene-Tran
4220,ZNF274-Tran,Gene-Tran
4221,ZNRF3-Tran,Gene-Tran
4222,ABL1-Prot,Gene-Prot
4223,ABL2-Prot,Gene-Prot
4224,ACAA1-Prot,Gene-Prot
4225,ACACA-Prot,Gene-Prot
4226,ACACB-Prot,Gene-Prot
4227,ACADL-Prot,Gene-Prot
4228,ACADM-Prot,Gene-Prot
4229,ACOX1-Prot,Gene-Prot
4230,ACOX2-Prot,Gene-Prot
4231,ACOX3-Prot,Gene-Prot
4232,ACSBG1-Prot,Gene-Prot
4233,ACSBG2-Prot,Gene-Prot
4234,ACSL1-Prot,Gene-Prot
4235,ACSL3-Prot,Gene-Prot
4236,ACSL4-Prot,Gene-Prot
4237,ACSL5-Prot,Gene-Prot
4238,ACSL6-Prot,Gene-Prot
4239,ACTA2-Prot,Gene-Prot
4240,ACTB-Prot,Gene-Prot
4241,ACTG1-Prot,Gene-Prot
4242,ACVR1-Prot,Gene-Prot
4243,ACVR1B-Prot,Gene-Prot
4244,ACVR1C-Prot,Gene-Prot
4245,ACVR2A-Prot,Gene-Prot
4246,ACVR2B-Prot,Gene-Prot
4247,ADAM17-Prot,Gene-Prot
4248,ADCY1-Prot,Gene-Prot
4249,ADCY10-Prot,Gene-Prot
4250,ADCY2-Prot,Gene-Prot
4251,ADCY3-Prot,Gene-Prot
4252,ADCY4-Prot,Gene-Prot
4253,ADCY5-Prot,Gene-Prot
4254,ADCY6-Prot,Gene-Prot
4255,ADCY7-Prot,Gene-Prot
4256,ADCY8-Prot,Gene-Prot
4257,ADCY9-Prot,Gene-Prot
4258,ADCYAP1-Prot,Gene-Prot
4259,ADCYAP1R1-Prot,Gene-Prot
4260,ADGRB1-Prot,Gene-Prot
4261,ADIPOQ-Prot,Gene-Prot
4262,ADIPOR1-Prot,Gene-Prot
4263,ADIPOR2-Prot,Gene-Prot
4264,ADORA1-Prot,Gene-Prot
4265,ADORA2A-Prot,Gene-Prot
4266,ADORA2B-Prot,Gene-Prot
4267,ADORA3-Prot,Gene-Prot
4268,ADRA1A-Prot,Gene-Prot
4269,ADRA1B-Prot,Gene-Prot
4270,ADRA1D-Prot,Gene-Prot
4271,ADRA2A-Prot,Gene-Prot
4272,ADRA2B-Prot,Gene-Prot
4273,ADRA2C-Prot,Gene-Prot
4274,ADRB1-Prot,Gene-Prot
4275,ADRB2-Prot,Gene-Prot
4276,ADRB3-Prot,Gene-Prot
4277,AFDN-Prot,Gene-Prot
4278,AFP-Prot,Gene-Prot
4279,AGAP2-Prot,Gene-Prot
4280,AGER-Prot,Gene-Prot
4281,AGRP-Prot,Gene-Prot
4282,AGT-Prot,Gene-Prot
4283,AGTR1-Prot,Gene-Prot
4284,AIFM2-Prot,Gene-Prot
4285,AIM2-Prot,Gene-Prot
4286,AJUBA-Prot,Gene-Prot
4287,AKT1-Prot,Gene-Prot
4288,AKT1S1-Prot,Gene-Prot
4289,AKT2-Prot,Gene-Prot
4290,AKT3-Prot,Gene-Prot
4291,ALDOA-Prot,Gene-Prot
4292,ALDOB-Prot,Gene-Prot
4293,ALDOC-Prot,Gene-Prot
4294,AMH-Prot,Gene-Prot
4295,AMHR2-Prot,Gene-Prot
4296,AMOT-Prot,Gene-Prot
4297,ANAPC5-Prot,Gene-Prot
4298,ANGPT1-Prot,Gene-Prot
4299,ANGPT2-Prot,Gene-Prot
4300,ANGPT4-Prot,Gene-Prot
4301,ANGPTL4-Prot,Gene-Prot
4302,AOX1-Prot,Gene-Prot
4303,APAF1-Prot,Gene-Prot
4304,APBB1IP-Prot,Gene-Prot
4305,APC-Prot,Gene-Prot
4306,APC2-Prot,Gene-Prot
4307,APH1A-Prot,Gene-Prot
4308,APH1B-Prot,Gene-Prot
4309,APLN-Prot,Gene-Prot
4310,APLNR-Prot,Gene-Prot
4311,APOA1-Prot,Gene-Prot
4312,APOA2-Prot,Gene-Prot
4313,APOA5-Prot,Gene-Prot
4314,APOC3-Prot,Gene-Prot
4315,AQP7-Prot,Gene-Prot
4316,ARAF-Prot,Gene-Prot
4317,ARAP3-Prot,Gene-Prot
4318,AREG-Prot,Gene-Prot
4319,ARF1-Prot,Gene-Prot
4320,ARF6-Prot,Gene-Prot
4321,ARHGDIA-Prot,Gene-Prot
4322,ARHGDIB-Prot,Gene-Prot
4323,ARHGDIG-Prot,Gene-Prot
4324,ARHGEF12-Prot,Gene-Prot
4325,ARNT-Prot,Gene-Prot
4326,ARRB1-Prot,Gene-Prot
4327,ARRB2-Prot,Gene-Prot
4328,ASPH-Prot,Gene-Prot
4329,ATF2-Prot,Gene-Prot
4330,ATF4-Prot,Gene-Prot
4331,ATF6B-Prot,Gene-Prot
4332,ATG12-Prot,Gene-Prot
4333,ATG16L1-Prot,Gene-Prot
4334,ATG5-Prot,Gene-Prot
4335,ATM-Prot,Gene-Prot
4336,ATP1A1-Prot,Gene-Prot
4337,ATP1A2-Prot,Gene-Prot
4338,ATP1A3-Prot,Gene-Prot
4339,ATP1A4-Prot,Gene-Prot
4340,ATP1B1-Prot,Gene-Prot
4341,ATP1B2-Prot,Gene-Prot
4342,ATP1B3-Prot,Gene-Prot
4343,ATP1B4-Prot,Gene-Prot
4344,ATP2A1-Prot,Gene-Prot
4345,ATP2A2-Prot,Gene-Prot
4346,ATP2A3-Prot,Gene-Prot
4347,ATP2B1-Prot,Gene-Prot
4348,ATP2B2-Prot,Gene-Prot
4349,ATP2B3-Prot,Gene-Prot
4350,ATP2B4-Prot,Gene-Prot
4351,ATP6V1A-Prot,Gene-Prot
4352,ATP6V1B1-Prot,Gene-Prot
4353,ATP6V1B2-Prot,Gene-Prot
4354,ATP6V1C1-Prot,Gene-Prot
4355,ATP6V1C2-Prot,Gene-Prot
4356,ATP6V1D-Prot,Gene-Prot
4357,ATP6V1E1-Prot,Gene-Prot
4358,ATP6V1E2-Prot,Gene-Prot
4359,ATP6V1F-Prot,Gene-Prot
4360,ATP6V1G1-Prot,Gene-Prot
4361,ATP6V1G2-Prot,Gene-Prot
4362,ATP6V1G3-Prot,Gene-Prot
4363,ATP6V1H-Prot,Gene-Prot
4364,ATR-Prot,Gene-Prot
4365,ATXN1-Prot,Gene-Prot
4366,ATXN1L-Prot,Gene-Prot
4367,AVP-Prot,Gene-Prot
4368,AVPR1A-Prot,Gene-Prot
4369,AVPR1B-Prot,Gene-Prot
4370,AVPR2-Prot,Gene-Prot
4371,AXIN1-Prot,Gene-Prot
4372,AXIN2-Prot,Gene-Prot
4373,AZI2-Prot,Gene-Prot
4374,BAD-Prot,Gene-Prot
4375,BAG4-Prot,Gene-Prot
4376,BAMBI-Prot,Gene-Prot
4377,BAX-Prot,Gene-Prot
4378,BBC3-Prot,Gene-Prot
4379,BCAR1-Prot,Gene-Prot
4380,BCL10-Prot,Gene-Prot
4381,BCL2-Prot,Gene-Prot
4382,BCL2A1-Prot,Gene-Prot
4383,BCL2L1-Prot,Gene-Prot
4384,BCL2L11-Prot,Gene-Prot
4385,BCL3-Prot,Gene-Prot
4386,BCL6-Prot,Gene-Prot
4387,BDKRB1-Prot,Gene-Prot
4388,BDKRB2-Prot,Gene-Prot
4389,BDNF-Prot,Gene-Prot
4390,BECN1-Prot,Gene-Prot
4391,BECN2-Prot,Gene-Prot
4392,BEX3-Prot,Gene-Prot
4393,BID-Prot,Gene-Prot
4394,BIRC2-Prot,Gene-Prot
4395,BIRC3-Prot,Gene-Prot
4396,BIRC5-Prot,Gene-Prot
4397,BLNK-Prot,Gene-Prot
4398,BMP2-Prot,Gene-Prot
4399,BMP4-Prot,Gene-Prot
4400,BMP5-Prot,Gene-Prot
4401,BMP6-Prot,Gene-Prot
4402,BMP7-Prot,Gene-Prot
4403,BMP8A-Prot,Gene-Prot
4404,BMP8B-Prot,Gene-Prot
4405,BMPR1A-Prot,Gene-Prot
4406,BMPR1B-Prot,Gene-Prot
4407,BMPR2-Prot,Gene-Prot
4408,BNIP3-Prot,Gene-Prot
4409,BOC-Prot,Gene-Prot
4410,BORCS8-MEF2B-Prot,Gene-Prot
4411,BRAF-Prot,Gene-Prot
4412,BRAP-Prot,Gene-Prot
4413,BRCA1-Prot,Gene-Prot
4414,BRCC3-Prot,Gene-Prot
4415,BTC-Prot,Gene-Prot
4416,BTK-Prot,Gene-Prot
4417,BTRC-Prot,Gene-Prot
4418,BUB1B-PAK6-Prot,Gene-Prot
4419,CAB39-Prot,Gene-Prot
4420,CAB39L-Prot,Gene-Prot
4421,CACNA1C-Prot,Gene-Prot
4422,CACNA1D-Prot,Gene-Prot
4423,CACNA1F-Prot,Gene-Prot
4424,CACNA1S-Prot,Gene-Prot
4425,CACNA2D1-Prot,Gene-Prot
4426,CACNA2D2-Prot,Gene-Prot
4427,CACNA2D3-Prot,Gene-Prot
4428,CACNA2D4-Prot,Gene-Prot
4429,CACNB1-Prot,Gene-Prot
4430,CACNB2-Prot,Gene-Prot
4431,CACNB3-Prot,Gene-Prot
4432,CACNB4-Prot,Gene-Prot
4433,CACNG1-Prot,Gene-Prot
4434,CACNG2-Prot,Gene-Prot
4435,CACNG3-Prot,Gene-Prot
4436,CACNG4-Prot,Gene-Prot
4437,CACNG5-Prot,Gene-Prot
4438,CACNG6-Prot,Gene-Prot
4439,CACNG7-Prot,Gene-Prot
4440,CACNG8-Prot,Gene-Prot
4441,CACYBP-Prot,Gene-Prot
4442,CALM1-Prot,Gene-Prot
4443,CALM2-Prot,Gene-Prot
4444,CALM3-Prot,Gene-Prot
4445,CALML3-Prot,Gene-Prot
4446,CALML4-Prot,Gene-Prot
4447,CALML5-Prot,Gene-Prot
4448,CALML6-Prot,Gene-Prot
4449,CAMK1-Prot,Gene-Prot
4450,CAMK1D-Prot,Gene-Prot
4451,CAMK1G-Prot,Gene-Prot
4452,CAMK2A-Prot,Gene-Prot
4453,CAMK2B-Prot,Gene-Prot
4454,CAMK2D-Prot,Gene-Prot
4455,CAMK2G-Prot,Gene-Prot
4456,CAMK4-Prot,Gene-Prot
4457,CAMKK2-Prot,Gene-Prot
4458,CAMP-Prot,Gene-Prot
4459,CARD10-Prot,Gene-Prot
4460,CARD11-Prot,Gene-Prot
4461,CARD14-Prot,Gene-Prot
4462,CARD16-Prot,Gene-Prot
4463,CARD17-Prot,Gene-Prot
4464,CARD18-Prot,Gene-Prot
4465,CARD6-Prot,Gene-Prot
4466,CARD8-Prot,Gene-Prot
4467,CARD9-Prot,Gene-Prot
4468,CASP1-Prot,Gene-Prot
4469,CASP10-Prot,Gene-Prot
4470,CASP12-Prot,Gene-Prot
4471,CASP3-Prot,Gene-Prot
4472,CASP4-Prot,Gene-Prot
4473,CASP5-Prot,Gene-Prot
4474,CASP7-Prot,Gene-Prot
4475,CASP8-Prot,Gene-Prot
4476,CASP9-Prot,Gene-Prot
4477,CASQ1-Prot,Gene-Prot
4478,CASQ2-Prot,Gene-Prot
4479,CASR-Prot,Gene-Prot
4480,CASTOR1-Prot,Gene-Prot
4481,CASTOR2-Prot,Gene-Prot
4482,CAT-Prot,Gene-Prot
4483,CBL-Prot,Gene-Prot
4484,CBLB-Prot,Gene-Prot
4485,CCKAR-Prot,Gene-Prot
4486,CCKBR-Prot,Gene-Prot
4487,CCL1-Prot,Gene-Prot
4488,CCL11-Prot,Gene-Prot
4489,CCL13-Prot,Gene-Prot
4490,CCL14-Prot,Gene-Prot
4491,CCL15-Prot,Gene-Prot
4492,CCL16-Prot,Gene-Prot
4493,CCL17-Prot,Gene-Prot
4494,CCL18-Prot,Gene-Prot
4495,CCL19-Prot,Gene-Prot
4496,CCL2-Prot,Gene-Prot
4497,CCL20-Prot,Gene-Prot
4498,CCL21-Prot,Gene-Prot
4499,CCL22-Prot,Gene-Prot
4500,CCL23-Prot,Gene-Prot
4501,CCL24-Prot,Gene-Prot
4502,CCL25-Prot,Gene-Prot
4503,CCL26-Prot,Gene-Prot
4504,CCL27-Prot,Gene-Prot
4505,CCL28-Prot,Gene-Prot
4506,CCL3-Prot,Gene-Prot
4507,CCL3L1-Prot,Gene-Prot
4508,CCL3L3-Prot,Gene-Prot
4509,CCL4-Prot,Gene-Prot
4510,CCL4L1-Prot,Gene-Prot
4511,CCL4L2-Prot,Gene-Prot
4512,CCL5-Prot,Gene-Prot
4513,CCL7-Prot,Gene-Prot
4514,CCL8-Prot,Gene-Prot
4515,CCN2-Prot,Gene-Prot
4516,CCNA1-Prot,Gene-Prot
4517,CCNA2-Prot,Gene-Prot
4518,CCNB1-Prot,Gene-Prot
4519,CCNB2-Prot,Gene-Prot
4520,CCNB3-Prot,Gene-Prot
4521,CCND1-Prot,Gene-Prot
4522,CCND2-Prot,Gene-Prot
4523,CCND3-Prot,Gene-Prot
4524,CCNE1-Prot,Gene-Prot
4525,CCNE2-Prot,Gene-Prot
4526,CCNG1-Prot,Gene-Prot
4527,CCNG2-Prot,Gene-Prot
4528,CCR1-Prot,Gene-Prot
4529,CCR10-Prot,Gene-Prot
4530,CCR2-Prot,Gene-Prot
4531,CCR3-Prot,Gene-Prot
4532,CCR4-Prot,Gene-Prot
4533,CCR5-Prot,Gene-Prot
4534,CCR6-Prot,Gene-Prot
4535,CCR7-Prot,Gene-Prot
4536,CCR8-Prot,Gene-Prot
4537,CCR9-Prot,Gene-Prot
4538,CD14-Prot,Gene-Prot
4539,CD19-Prot,Gene-Prot
4540,CD209-Prot,Gene-Prot
4541,CD22-Prot,Gene-Prot
4542,CD247-Prot,Gene-Prot
4543,CD28-Prot,Gene-Prot
4544,CD36-Prot,Gene-Prot
4545,CD38-Prot,Gene-Prot
4546,CD3E-Prot,Gene-Prot
4547,CD4-Prot,Gene-Prot
4548,CD40-Prot,Gene-Prot
4549,CD40LG-Prot,Gene-Prot
4550,CD72-Prot,Gene-Prot
4551,CD79A-Prot,Gene-Prot
4552,CD79B-Prot,Gene-Prot
4553,CD80-Prot,Gene-Prot
4554,CD82-Prot,Gene-Prot
4555,CD86-Prot,Gene-Prot
4556,CD8A-Prot,Gene-Prot
4557,CD8B-Prot,Gene-Prot
4558,CD8B2-Prot,Gene-Prot
4559,CDC25B-Prot,Gene-Prot
4560,CDC37-Prot,Gene-Prot
4561,CDC42-Prot,Gene-Prot
4562,CDH1-Prot,Gene-Prot
4563,CDK1-Prot,Gene-Prot
4564,CDK2-Prot,Gene-Prot
4565,CDK4-Prot,Gene-Prot
4566,CDK6-Prot,Gene-Prot
4567,CDKN1A-Prot,Gene-Prot
4568,CDKN1B-Prot,Gene-Prot
4569,CDKN2A-Prot,Gene-Prot
4570,CDKN2B-Prot,Gene-Prot
4571,CDKN2D-Prot,Gene-Prot
4572,CDON-Prot,Gene-Prot
4573,CEBPB-Prot,Gene-Prot
4574,CER1-Prot,Gene-Prot
4575,CFLAR-Prot,Gene-Prot
4576,CFTR-Prot,Gene-Prot
4577,CGA-Prot,Gene-Prot
4578,CHAD-Prot,Gene-Prot
4579,CHD8-Prot,Gene-Prot
4580,CHEK1-Prot,Gene-Prot
4581,CHEK2-Prot,Gene-Prot
4582,CHRD-Prot,Gene-Prot
4583,CHRM1-Prot,Gene-Prot
4584,CHRM2-Prot,Gene-Prot
4585,CHRM3-Prot,Gene-Prot
4586,CHRM5-Prot,Gene-Prot
4587,CHUK-Prot,Gene-Prot
4588,CIR1-Prot,Gene-Prot
4589,CISH-Prot,Gene-Prot
4590,CLEC1B-Prot,Gene-Prot
4591,CLEC4D-Prot,Gene-Prot
4592,CLEC4E-Prot,Gene-Prot
4593,CLEC4M-Prot,Gene-Prot
4594,CLEC6A-Prot,Gene-Prot
4595,CLEC7A-Prot,Gene-Prot
4596,CLIP1-Prot,Gene-Prot
4597,CNR1-Prot,Gene-Prot
4598,CNTF-Prot,Gene-Prot
4599,CNTFR-Prot,Gene-Prot
4600,COL1A1-Prot,Gene-Prot
4601,COL1A2-Prot,Gene-Prot
4602,COL2A1-Prot,Gene-Prot
4603,COL3A1-Prot,Gene-Prot
4604,COL4A1-Prot,Gene-Prot
4605,COL4A2-Prot,Gene-Prot
4606,COL4A3-Prot,Gene-Prot
4607,COL4A4-Prot,Gene-Prot
4608,COL4A5-Prot,Gene-Prot
4609,COL4A6-Prot,Gene-Prot
4610,COL6A1-Prot,Gene-Prot
4611,COL6A2-Prot,Gene-Prot
4612,COL6A3-Prot,Gene-Prot
4613,COL6A5-Prot,Gene-Prot
4614,COL6A6-Prot,Gene-Prot
4615,COL9A1-Prot,Gene-Prot
4616,COL9A2-Prot,Gene-Prot
4617,COL9A3-Prot,Gene-Prot
4618,COMP-Prot,Gene-Prot
4619,COP1-Prot,Gene-Prot
4620,CPT1A-Prot,Gene-Prot
4621,CPT1B-Prot,Gene-Prot
4622,CPT1C-Prot,Gene-Prot
4623,CPT2-Prot,Gene-Prot
4624,CREB1-Prot,Gene-Prot
4625,CREB3-Prot,Gene-Prot
4626,CREB3L1-Prot,Gene-Prot
4627,CREB3L2-Prot,Gene-Prot
4628,CREB3L3-Prot,Gene-Prot
4629,CREB3L4-Prot,Gene-Prot
4630,CREB5-Prot,Gene-Prot
4631,CREBBP-Prot,Gene-Prot
4632,CRK-Prot,Gene-Prot
4633,CRKL-Prot,Gene-Prot
4634,CRLF2-Prot,Gene-Prot
4635,CRTC2-Prot,Gene-Prot
4636,CSF1-Prot,Gene-Prot
4637,CSF1R-Prot,Gene-Prot
4638,CSF2-Prot,Gene-Prot
4639,CSF2RA-Prot,Gene-Prot
4640,CSF2RB-Prot,Gene-Prot
4641,CSF3-Prot,Gene-Prot
4642,CSF3R-Prot,Gene-Prot
4643,CSH1-Prot,Gene-Prot
4644,CSH2-Prot,Gene-Prot
4645,CSN2-Prot,Gene-Prot
4646,CSNK1A1-Prot,Gene-Prot
4647,CSNK1A1L-Prot,Gene-Prot
4648,CSNK1D-Prot,Gene-Prot
4649,CSNK1E-Prot,Gene-Prot
4650,CSNK1G1-Prot,Gene-Prot
4651,CSNK1G2-Prot,Gene-Prot
4652,CSNK1G3-Prot,Gene-Prot
4653,CSNK2A1-Prot,Gene-Prot
4654,CSNK2A2-Prot,Gene-Prot
4655,CSNK2A3-Prot,Gene-Prot
4656,CSNK2B-Prot,Gene-Prot
4657,CTBP1-Prot,Gene-Prot
4658,CTBP2-Prot,Gene-Prot
4659,CTF1-Prot,Gene-Prot
4660,CTLA4-Prot,Gene-Prot
4661,CTNNA1-Prot,Gene-Prot
4662,CTNNA2-Prot,Gene-Prot
4663,CTNNA3-Prot,Gene-Prot
4664,CTNNB1-Prot,Gene-Prot
4665,CTNNBIP1-Prot,Gene-Prot
4666,CTNND1-Prot,Gene-Prot
4667,CTNND2-Prot,Gene-Prot
4668,CTSB-Prot,Gene-Prot
4669,CTSD-Prot,Gene-Prot
4670,CUL1-Prot,Gene-Prot
4671,CUL3-Prot,Gene-Prot
4672,CX3CL1-Prot,Gene-Prot
4673,CX3CR1-Prot,Gene-Prot
4674,CXCL1-Prot,Gene-Prot
4675,CXCL10-Prot,Gene-Prot
4676,CXCL11-Prot,Gene-Prot
4677,CXCL12-Prot,Gene-Prot
4678,CXCL13-Prot,Gene-Prot
4679,CXCL14-Prot,Gene-Prot
4680,CXCL16-Prot,Gene-Prot
4681,CXCL2-Prot,Gene-Prot
4682,CXCL3-Prot,Gene-Prot
4683,CXCL5-Prot,Gene-Prot
4684,CXCL6-Prot,Gene-Prot
4685,CXCL8-Prot,Gene-Prot
4686,CXCL9-Prot,Gene-Prot
4687,CXCR1-Prot,Gene-Prot
4688,CXCR2-Prot,Gene-Prot
4689,CXCR3-Prot,Gene-Prot
4690,CXCR4-Prot,Gene-Prot
4691,CXCR5-Prot,Gene-Prot
4692,CXCR6-Prot,Gene-Prot
4693,CXXC4-Prot,Gene-Prot
4694,CYBA-Prot,Gene-Prot
4695,CYBB-Prot,Gene-Prot
4696,CYCS-Prot,Gene-Prot
4697,CYLD-Prot,Gene-Prot
4698,CYP17A1-Prot,Gene-Prot
4699,CYP27A1-Prot,Gene-Prot
4700,CYP7A1-Prot,Gene-Prot
4701,CYP8B1-Prot,Gene-Prot
4702,CYSLTR1-Prot,Gene-Prot
4703,CYSLTR2-Prot,Gene-Prot
4704,CYTH1-Prot,Gene-Prot
4705,CYTH2-Prot,Gene-Prot
4706,CYTH3-Prot,Gene-Prot
4707,CYTH4-Prot,Gene-Prot
4708,DAAM1-Prot,Gene-Prot
4709,DAAM2-Prot,Gene-Prot
4710,DAB2IP-Prot,Gene-Prot
4711,DAPP1-Prot,Gene-Prot
4712,DAXX-Prot,Gene-Prot
4713,DBI-Prot,Gene-Prot
4714,DCHS1-Prot,Gene-Prot
4715,DCHS2-Prot,Gene-Prot
4716,DCN-Prot,Gene-Prot
4717,DDB2-Prot,Gene-Prot
4718,DDIT3-Prot,Gene-Prot
4719,DDIT4-Prot,Gene-Prot
4720,DDX3X-Prot,Gene-Prot
4721,DDX58-Prot,Gene-Prot
4722,DEFB4A-Prot,Gene-Prot
4723,DEFB4B-Prot,Gene-Prot
4724,DEPDC5-Prot,Gene-Prot
4725,DEPTOR-Prot,Gene-Prot
4726,DHH-Prot,Gene-Prot
4727,DHX33-Prot,Gene-Prot
4728,DHX58-Prot,Gene-Prot
4729,DIAPH1-Prot,Gene-Prot
4730,DISP1-Prot,Gene-Prot
4731,DKK1-Prot,Gene-Prot
4732,DKK2-Prot,Gene-Prot
4733,DKK4-Prot,Gene-Prot
4734,DLG1-Prot,Gene-Prot
4735,DLG2-Prot,Gene-Prot
4736,DLG3-Prot,Gene-Prot
4737,DLG4-Prot,Gene-Prot
4738,DLG5-Prot,Gene-Prot
4739,DLL1-Prot,Gene-Prot
4740,DLL3-Prot,Gene-Prot
4741,DLL4-Prot,Gene-Prot
4742,DNM1L-Prot,Gene-Prot
4743,DOCK2-Prot,Gene-Prot
4744,DOCK4-Prot,Gene-Prot
4745,DRD1-Prot,Gene-Prot
4746,DRD2-Prot,Gene-Prot
4747,DRD5-Prot,Gene-Prot
4748,DTX1-Prot,Gene-Prot
4749,DTX2-Prot,Gene-Prot
4750,DTX3-Prot,Gene-Prot
4751,DTX3L-Prot,Gene-Prot
4752,DTX4-Prot,Gene-Prot
4753,DUSP1-Prot,Gene-Prot
4754,DUSP10-Prot,Gene-Prot
4755,DUSP16-Prot,Gene-Prot
4756,DUSP2-Prot,Gene-Prot
4757,DUSP3-Prot,Gene-Prot
4758,DUSP4-Prot,Gene-Prot
