gene_name,TCGA-AF-2690-01,TCGA-AF-6136-01,TCGA-AF-6655-01,TCGA-AF-6672-01,TCGA-AF-A56N-01,TCGA-AG-3591-01,TCGA-AG-3725-01,TCGA-AG-3731-01,TCGA-AG-3742-01,TCGA-AG-4021-01,TCGA-AG-4022-01,TCGA-AH-6544-01,TCGA-AH-6547-01,TCGA-AH-6643-01,TCGA-AH-6644-01,TCGA-AH-6897-01,TCGA-CI-6621-01,TCGA-CL-5918-01,TCGA-DC-4745-01,TCGA-DC-4749-01,TCGA-DC-5337-01,TCGA-DC-5869-01,TCGA-DC-6155-01,TCGA-DC-6157-01,TCGA-DC-6158-01,TCGA-DC-6160-01,TCGA-DC-6681-01,TCGA-DC-6682-01,TCGA-DC-6683-01,TCGA-DT-5265-01,TCGA-DY-A0XA-01,TCGA-DY-A1DC-01,TCGA-DY-A1DD-01,TCGA-DY-A1DF-01,TCGA-DY-A1DG-01,TCGA-DY-A1H8-01,TCGA-EF-5830-01,TCGA-EI-6506-01,TCGA-EI-6507-01,TCGA-EI-6508-01,TCGA-EI-6509-01,TCGA-EI-6510-01,TCGA-EI-6511-01,TCGA-EI-6512-01,TCGA-EI-6513-01,TCGA-EI-6514-01,TCGA-EI-6881-01,TCGA-EI-6882-01,TCGA-EI-6884-01,TCGA-EI-6885-01,TCGA-EI-6917-01,TCGA-F5-6464-01,TCGA-F5-6465-01,TCGA-F5-6571-01,TCGA-F5-6702-01,TCGA-F5-6811-01,TCGA-F5-6812-01,TCGA-F5-6813-01,TCGA-F5-6861-01,TCGA-F5-6863-01,TCGA-F5-6864-01,TCGA-G5-6641-01
NFATC3,2.4675,3.3521,2.824,1.9452,3.1733,2.2391,1.736,2.8014,3.091,2.791,2.828,2.6232,2.5087,3.1228,2.4492,2.5731,2.6556,2.0742,2.0878,2.7465,1.6649,2.5585,0.6425,2.8819,3.2617,3.5436,2.409,2.05,3.4318,2.167,2.7721,1.7489,1.3283,1.1833,2.0776,1.6281,2.4492,2.6208,3.2944,2.676,2.2603,2.1147,2.6918,3.2297,3.1971,2.6325,3.1344,3.6136,2.8661,2.4332,2.6185,2.4934,3.3605,3.1813,2.9243,1.9638,2.7636,2.9507,2.0878,2.4412,2.1766,2.0465
NFATC4,3.9327,2.4701,4.281,2.6918,2.6371,0.9935,2.7336,3.3952,2.2051,4.9946,3.1228,2.0076,3.0217,1.8363,3.8866,2.0111,3.1765,1.9786,1.6875,2.7183,1.3167,2.2175,6.9294,2.7572,3.4556,2.2543,3.3925,2.7784,2.5924,4.4503,2.7993,4.1433,3.7971,4.0841,2.791,4.7088,3.0127,2.1378,3.5803,2.6647,2.9562,3.2677,2.9243,1.9302,1.9638,1.412,2.5213,2.4035,3.4251,3.4868,3.3717,3.2174,3.1045,2.3926,3.8033,2.9857,3.3192,2.1638,3.9974,4.445,4.3583,2.9375
NFKB1,3.9663,4.1644,4.4263,4.2227,4.1441,3.838,3.4264,5.0896,3.7432,3.3869,4.2064,4.2111,4.4641,3.7421,4.5844,4.14,3.9185,3.603,3.8798,3.6136,3.1145,3.6623,0.8805,4.4529,4.4243,4.1002,4.4542,4.359,4.1852,3.5387,3.8441,3.6497,2.9338,2.299,3.5923,2.05,3.9983,4.6697,4.4033,4.5565,3.6983,4.3421,4.2699,4.4977,3.6635,4.3263,4.1002,4.7033,4.4621,4.565,4.9598,4.6006,4.5874,3.7291,3.7259,3.7345,3.4894,3.5875,4.1228,3.4635,4.49,3.9374
NFKB2,4.2335,3.5523,4.2196,3.8847,3.8531,3.6623,3.6474,5.126,3.573,3.0287,4.0523,3.6509,4.5034,4.3924,4.2381,3.4318,3.9947,3.9099,3.1781,3.9012,2.9784,3.1717,2.9637,3.7378,4.4257,2.7868,4.506,3.1523,3.4424,4.4977,4.0001,3.7825,4.0679,3.4997,4.1359,3.9571,3.3689,4.0943,5.1555,4.2728,3.2944,3.8147,4.2001,3.6748,2.7161,3.668,3.8896,4.1294,4.4189,4.4443,5.1107,5.3234,3.9765,3.7961,3.9308,4.1169,4.0225,3.9783,3.5572,4.1891,4.7394,3.9947
NFKBIA,7.048,5.6381,6.2889,6.5061,5.4013,5.1772,5.9586,7.1786,4.4384,5.5373,6.2954,4.499,6.0917,5.0374,5.8841,6.3448,5.639,4.89,5.6317,5.7263,5.5901,5.9937,3.3591,5.3896,6.1793,5.4572,5.365,5.7143,5.3427,5.2694,6.1071,6.1875,5.5411,3.8239,4.8172,4.6029,5.6115,5.3615,6.6534,5.133,4.9491,5.4568,6.5118,5.434,4.9388,5.0786,5.4519,5.2847,5.5211,6.7605,6.3359,6.2394,6.1167,4.9737,5.8375,5.5488,5.5236,5.3388,4.9598,5.7885,5.8171,5.8161
NFKBIB,3.8521,4.3555,4.0532,3.8471,4.1692,3.1261,4.7203,4.1392,4.3133,4.5663,3.7269,4.7138,4.0055,4.1482,3.5779,4.5589,4.4938,4.4061,3.8044,5.3865,3.9589,3.9137,5.7512,4.5886,4.2017,4.0567,3.8116,3.3119,4.2358,3.9431,4.1724,4.6702,4.2951,4.0943,4.7192,3.9459,4.7464,4.6059,4.1946,4.528,4.3555,3.958,3.7215,4.6674,4.4602,4.6183,4.741,3.5486,4.6793,4.0969,3.6324,4.3169,3.9599,4.1812,4.2001,4.2586,4.2699,4.5964,4.5473,4.2646,4.0541,4.0619
NFKBIE,3.8551,3.1327,2.7401,2.9857,3.837,3.2511,3.4881,4.281,2.9674,4.4881,3.8739,3.3076,3.6382,2.8137,3.4517,3.5224,3.7367,3.9051,4.7682,4.1343,3.6148,4.0091,6.2812,4.0765,3.7496,2.3077,3.3952,4.466,3.773,3.1924,3.0145,3.9261,4.2181,3.8925,4.3896,3.3675,3.2885,3.6089,3.5237,3.3003,3.5559,2.9911,4.7581,3.2647,3.2572,3.7421,3.5187,3.3379,3.945,3.4129,4.5091,4.4384,3.6883,3.0481,3.8116,3.7486,3.7971,3.9561,3.4661,3.6714,4.2556,3.5136
NGF,1.46,-5.0116,-1.8314,-3.6259,-0.2845,-1.9379,-2.7274,-0.4719,-2.6349,-1.9942,-1.7809,-3.816,-1.5522,-1.685,-1.8836,-2.9324,-3.0469,-4.2934,-1.5105,-4.2934,-3.3076,-1.9379,-9.9658,-1.9942,-3.6259,-9.9658,-1.0862,-2.6349,-2.1779,-0.8599,-2.0529,-2.3884,-1.3548,-0.7588,-3.816,-3.3076,-4.2934,-4.6082,-4.2934,-4.035,1.4911,-2.7274,-1.685,-2.4659,-2.4659,-1.5951,-2.2447,-1.685,-4.2934,-1.7322,-0.7588,-0.4131,-1.6394,-1.1811,-2.4659,-5.5735,-0.2845,-1.2481,-3.1714,-2.3147,0.099,-4.035
NGFR,3.3492,-1.9379,-0.8339,-0.3752,-2.8262,-4.2934,-4.2934,0.2154,0.1776,-1.8836,-0.4921,-1.8314,0.6969,0.2522,-0.5543,-1.5522,-1.7322,-1.2828,-2.7274,-2.9324,-3.3076,-2.7274,-3.1714,-3.0469,-0.7834,-1.8314,-0.3022,0.2998,-0.6416,-0.2498,-2.114,-1.5522,1.1897,-1.8836,-2.7274,-3.458,-3.0469,-0.9406,-3.458,-2.3884,1.0503,-3.3076,1.3454,-2.9324,-0.5332,0.2522,-3.3076,-3.6259,0.0014,-0.9406,-0.3566,1.0503,0.2277,-0.1187,-0.0425,-0.4521,1.3846,1.7954,-1.3548,-0.7346,1.334,-3.816
NKD1,2.3732,0.9935,4.3917,4.1285,5.684,-0.2328,5.5982,3.832,5.7634,3.417,5.7049,0.9568,2.1541,6.4741,5.8659,2.96,3.6872,4.7033,2.9765,2.9338,2.0776,3.5324,0.8488,4.6381,4.6148,2.0979,2.0254,0.9419,2.3788,2.5996,5.97,0.6969,5.4627,1.5758,5.1256,6.3042,5.63,3.3535,1.5612,2.8361,5.4074,4.0824,4.3169,4.7682,4.9741,4.3002,5.0505,0.7832,1.7995,6.4295,1.412,1.5266,5.5113,5.6862,4.3421,1.6558,4.1772,1.949,5.0875,7.0807,0.9419,0.8726
NKD2,2.8442,3.4933,3.6532,4.774,5.7458,3.1797,3.6905,3.3731,4.3184,4.6089,3.8896,2.826,2.7292,5.0947,4.6634,2.9966,3.5779,4.3463,2.1444,2.9128,4.811,4.5711,5.2048,3.9883,4.2001,3.5935,3.3003,2.3732,1.0711,3.9983,3.7302,3.0323,6.3784,4.2404,3.6219,4.7154,4.4006,3.4075,3.3435,4.1891,4.1946,0.7579,4.314,2.4934,5.0884,3.3364,5.3463,1.7141,2.945,4.225,3.9765,3.4843,4.5002,4.2196,5.1285,3.5199,2.2633,4.1145,4.4906,6.6528,1.8404,4.1036
NLK,2.3953,2.1147,2.609,2.874,3.0323,1.8484,2.5388,2.3479,2.9488,2.7095,2.8055,2.7615,2.7636,2.7183,1.9452,3.7094,2.9224,2.5061,2.3536,2.3222,2.2113,2.791,1.1184,2.7073,2.8422,2.6647,2.5487,3.1475,3.2297,3.0446,2.694,2.3508,1.4065,1.7702,3.0515,2.3366,2.183,2.6895,2.7931,2.5263,1.5806,3.4183,2.4701,2.4465,2.77,3.1294,2.3649,2.8402,2.6693,2.0395,2.4857,2.183,2.7007,2.7636,2.0742,3.1245,2.5828,2.3564,2.5948,1.9302,2.8974,3.0706
NLRC4,0.2881,-1.4699,-1.7809,-3.3076,-1.3548,-1.5522,-2.4659,-0.1665,-1.5522,-1.7809,-1.2828,-2.8262,-0.5543,-1.2481,-1.1811,-3.6259,-1.4699,-1.9379,-2.0529,-2.3147,-1.7322,-2.3147,-2.3147,-2.1779,-0.6873,-2.114,-2.0529,-1.8314,-2.0529,-0.5543,-1.5951,-2.6349,-3.816,-2.5479,-2.2447,-2.0529,-1.5522,-1.0559,-0.3022,-1.3921,-1.9942,-2.8262,-0.9686,-1.8314,-1.8836,-1.4305,-1.3921,-0.8339,-0.6193,-0.8863,0.537,-0.2159,-0.6643,-0.5543,-0.9971,-0.5332,-0.6873,-1.3183,-2.3147,-2.3884,-0.9406,-2.1779
NLRP1,2.3366,1.3397,1.8282,2.1047,1.5316,0.5859,0.0718,3.3773,0.8726,1.3623,1.7053,0.1903,2.6208,0.7916,1.5415,-0.4325,1.5165,-0.2498,0.2762,0.0014,0.4761,1.0983,0.0158,1.3791,1.8643,0.9493,1.7141,-0.5543,0.3231,2.2753,0.4865,1.3109,0.8961,0.6699,4.9346,-0.9406,-0.2328,1.4011,1.7141,0.8327,0.7407,1.0915,0.9419,-0.013,1.0915,0.4657,0.2881,0.7664,2.0742,3.4765,2.4306,2.236,1.8564,2.1047,2.3704,1.6045,2.0742,1.2696,0.9568,1.4174,2.5487,-0.1031
NLRP12,-2.0529,-5.0116,-4.035,-5.0116,-4.6082,-3.6259,-6.5064,-2.7274,-4.6082,-2.6349,-4.6082,-9.9658,-2.6349,-3.816,-4.2934,-5.5735,-3.0469,-5.0116,-4.6082,-9.9658,-5.0116,-5.0116,-5.0116,-5.5735,-3.3076,-6.5064,-3.816,-6.5064,-5.5735,-3.0469,-5.5735,-9.9658,-9.9658,-5.5735,-9.9658,-9.9658,-6.5064,-3.3076,-2.7274,-6.5064,-3.6259,-6.5064,-5.0116,-4.6082,-3.458,-5.0116,-3.816,-3.458,-4.6082,-2.7274,-2.4659,-2.8262,-3.6259,-4.2934,-3.6259,-4.035,-6.5064,-5.5735,-5.5735,-4.6082,-2.9324,-9.9658
NLRP3,1.8918,-0.2328,-0.1504,-0.7834,-1.9942,-1.2142,-2.4659,0.8246,-0.8339,0.537,-0.3752,-1.5951,0.2522,-0.6416,-0.4921,-2.114,-0.4521,-2.6349,-2.5479,-2.3884,-2.1779,-1.2142,-0.5543,-0.9132,0.1519,-0.7108,-0.5756,-2.6349,-0.7108,0.5955,-2.114,-1.9942,-2.6349,-4.2934,-1.7809,-4.035,-2.6349,-0.2159,1.4859,-0.6193,-2.4659,-1.685,-0.3383,-0.9406,-1.1172,-0.9971,-1.1488,-0.7108,0.0158,1.6374,1.1706,0.4447,0.517,-0.2328,0.0158,-0.5125,-1.1811,-1.2828,-1.3548,-2.1779,-0.7108,-2.6349
NLRP6,-1.6394,-3.1714,-3.816,-3.3076,-3.1714,-5.5735,1.6187,-1.5522,-3.6259,-2.114,0.9268,-4.6082,-2.3884,-6.5064,-0.1345,-3.458,-3.3076,-1.1488,-4.2934,-1.3183,-3.6259,-2.3884,-9.9658,-1.6394,-2.3884,-3.0469,-1.4699,-3.816,-2.114,-2.7274,-2.4659,-4.6082,1.5806,0.1388,-6.5064,-9.9658,-0.9132,-3.458,-2.7274,-6.5064,-2.1779,-5.0116,-0.3566,1.2209,2.3592,-2.2447,-0.8339,-3.6259,-3.3076,-1.9379,-3.1714,0.7146,-3.458,-1.0262,-4.2934,-2.9324,-3.3076,-4.2934,-5.0116,-1.7322,-2.0529,-5.5735
NLRP7,-3.6259,-5.5735,-9.9658,-3.816,-6.5064,-4.035,-5.5735,-3.0469,-9.9658,-6.5064,-4.6082,-6.5064,-1.9942,-9.9658,-9.9658,-3.6259,-3.0469,-6.5064,-4.6082,-5.5735,-4.035,-9.9658,-9.9658,-5.5735,-3.816,-1.685,-5.5735,-9.9658,-9.9658,-6.5064,-5.5735,-9.9658,-9.9658,-4.2934,-9.9658,-4.035,-3.816,-2.1779,-4.2934,-5.0116,-6.5064,-3.1714,-1.6394,-3.816,-3.816,-9.9658,-4.2934,-1.8314,-2.5479,-4.6082,-5.5735,-4.2934,-2.6349,-4.6082,-5.0116,-2.2447,-4.6082,-5.5735,-6.5064,-6.5064,-4.2934,-9.9658
NLRX1,2.8117,1.4704,2.3677,1.8119,1.4962,1.196,1.5758,2.3048,1.3567,2.004,1.7954,1.6327,2.4332,1.9601,1.2636,2.4985,2.4439,1.4228,2.0147,1.8722,2.1509,2.0395,1.6281,1.8119,2.1957,1.5854,2.8055,1.7141,1.2516,2.3871,3.0199,1.125,2.128,1.0151,0.9343,0.9268,1.2209,2.5756,3.4291,1.8404,0.8246,1.692,1.9452,2.2753,2.1411,1.5064,0.5568,2.3592,1.8801,2.971,2.2723,2.685,2.1411,1.1512,2.2813,1.9149,1.8323,1.5216,2.7051,2.0979,2.0878,2.05
NOD1,2.578,1.5064,1.884,1.7489,2.8117,1.2271,1.9968,2.0638,2.1047,1.642,2.8117,1.2815,1.8323,1.6695,1.8036,1.7446,1.934,1.7532,2.727,1.8722,1.0007,2.2391,1.5266,2.3164,2.9186,2.1247,1.5465,1.6045,1.4335,2.1411,2.9802,1.3454,2.6556,2.8422,1.884,1.8524,1.8323,1.6374,1.9527,3.4384,1.9786,2.0912,2.5363,0.9716,3.6195,2.3308,2.167,1.7403,2.6738,2.6533,2.7073,2.3251,2.3106,2.3135,2.1313,2.6441,2.4701,2.0535,2.0289,2.4252,2.7401,1.7912
NOD2,0.1648,-0.7834,-0.5125,-1.1488,2.8994,-0.4521,2.1862,0.1903,2.1862,0.7999,2.3816,0.4967,0.3346,1.5758,-0.9686,0.0718,0.3231,1.2934,-1.7322,1.3051,-1.7322,1.3454,-2.0529,2.0742,1.5316,0.8726,-0.394,-1.2828,1.7489,-0.7588,-0.5756,0.0854,1.0503,0.099,1.2875,0.7999,0.4657,0.2642,1.0363,-0.8339,-0.3566,-0.4325,3.1079,0.7579,1.5709,1.8604,1.3283,0.9115,0.434,0.679,0.8488,-0.4521,1.3735,1.4441,-0.1345,1.4494,-0.9132,-0.1504,0.3907,-0.013,0.1124,1.0222
NODAL,-0.8084,-5.5735,-1.685,-4.035,-0.4131,-9.9658,-6.5064,-1.0262,0.7748,-0.5125,0.3573,-3.816,-3.1714,-1.6394,1.2516,-2.5479,-0.5125,-1.4305,-0.7588,-0.3383,-1.9942,-1.3921,-3.1714,0.7664,-1.7322,-3.1714,-0.013,0.3573,0.4447,-4.2934,0.2029,-2.3884,-0.5543,-4.2934,-4.6082,-1.9942,-2.2447,-2.3147,-5.5735,-0.4921,-1.2142,-4.2934,-0.0725,-3.1714,-1.9942,-2.7274,-4.2934,-4.2934,-5.0116,-0.1504,-3.458,-2.8262,0.9038,-1.9379,-2.9324,-3.1714,-3.0469,0.3796,-1.5951,1.0079,-2.3147,-3.458
NOG,-2.8262,-9.9658,-4.035,-3.6259,-5.0116,-6.5064,-6.5064,-3.6259,-5.0116,-2.3884,-5.0116,-4.2934,-5.5735,-2.2447,-2.7274,-9.9658,-5.0116,-9.9658,-9.9658,-4.2934,-9.9658,-4.6082,-9.9658,-5.0116,-4.6082,-9.9658,-3.458,-6.5064,-4.2934,-0.6193,-6.5064,-4.6082,-4.6082,-3.6259,-6.5064,-9.9658,-4.2934,-9.9658,-2.2447,-9.9658,-1.4305,-9.9658,-3.0469,-6.5064,-5.5735,-5.0116,-9.9658,-3.816,-6.5064,-4.035,-1.685,-1.9379,-6.5064,-4.2934,-2.3147,-1.685,-2.6349,-2.9324,-5.0116,-2.3147,-3.6259,-3.458
NOS1,-4.6082,-6.5064,-5.5735,-4.2934,-4.6082,-9.9658,-6.5064,-5.0116,-4.6082,-4.6082,-1.7809,-9.9658,-5.0116,-3.1714,-1.2142,-9.9658,-6.5064,-6.5064,-6.5064,-9.9658,-9.9658,-6.5064,-9.9658,-5.5735,-9.9658,-9.9658,-1.0862,-3.1714,-4.035,-2.6349,-9.9658,-5.0116,-2.0529,-5.5735,-6.5064,-4.035,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-4.035,-9.9658,-9.9658,-5.5735,-1.8836,-9.9658,-9.9658,-3.6259,-0.9686,-9.9658,-2.3147,-3.6259,-2.8262,-5.0116,-4.2934,-2.0529,-2.3147,-5.5735,-1.0862,-1.5951,-6.5064
NOS2,2.4225,3.4791,3.0145,4.3492,3.7313,1.9822,5.8485,2.8301,1.4174,3.1892,2.128,1.4808,2.2082,-0.7588,-0.1031,5.8066,4.9227,1.4174,3.5887,3.3435,3.0498,-0.4131,-0.3201,-0.1993,1.642,4.8258,3.1212,2.2019,0.1388,1.7575,2.8641,2.4252,-2.0529,0.2998,0.547,0.1519,1.0847,4.9514,-1.1811,3.0859,1.2815,3.5947,5.7613,5.8819,1.1382,-1.9942,4.4964,6.3518,3.3952,2.0878,3.7421,1.816,2.2663,2.0707,0.6517,4.2751,0.7664,1.2934,1.0007,-1.2481,2.9052,1.6649
NOS3,2.8936,3.027,3.8993,0.4447,3.0199,-0.4719,1.6558,3.8411,4.0331,3.8085,4.504,3.0056,3.0774,3.4197,4.9454,3.3492,3.4318,3.4984,2.2175,0.6608,3.2374,4.4938,1.934,3.6872,3.5633,4.9331,5.0444,0.5955,4.2914,2.6715,2.128,0.9935,2.1638,1.2815,2.0254,2.8542,2.5585,4.2847,3.728,1.0007,2.5683,1.4065,2.6895,1.2394,3.4451,3.551,1.7786,0.517,2.2482,2.299,2.4753,3.5461,3.9002,2.9692,3.8857,2.183,2.0912,2.2842,4.8739,2.7205,3.2826,0.434
NOTCH1,3.0463,3.4384,4.5964,3.2018,4.2616,1.9527,4.1294,4.2025,4.5596,4.1161,3.2944,3.2707,3.2557,3.8461,4.1277,4.0713,4.0109,2.7615,3.4687,2.3926,2.3423,2.7314,2.5388,4.2181,3.97,3.9223,4.1986,3.3336,3.9299,3.3017,4.322,3.5947,2.8542,3.9365,3.4569,3.4358,3.695,4.0739,3.0978,3.9719,4.2906,4.8585,3.7248,3.705,4.4081,3.4129,3.7625,3.4304,4.4203,4.637,4.5192,3.7762,4.3814,4.0019,3.0217,2.6873,3.5299,4.166,4.9284,3.8601,4.3646,3.716
NOTCH2,3.3563,3.1442,2.8096,2.7826,2.7161,2.6185,1.9226,3.6277,2.9966,3.2251,2.5828,2.0111,3.1377,2.3251,2.9655,2.8916,2.7095,1.9034,1.4065,2.1894,1.4065,1.7446,0.6699,2.6647,3.8896,3.3506,3.162,3.5387,2.685,2.876,2.4597,1.4704,1.8564,1.7097,1.6604,1.3051,1.3791,2.9674,3.9012,2.9581,2.5536,2.7972,2.3508,2.6302,3.1987,3.0688,3.0568,3.421,3.4304,3.4622,3.4713,4.0773,3.5287,3.2481,3.5022,2.828,2.9281,2.328,2.4252,2.8502,3.3577,2.3451
NOTCH3,4.373,2.4171,3.9089,2.5658,3.9543,1.6234,1.4652,4.565,3.0234,4.6035,2.9948,1.8918,3.4543,4.0541,4.1119,3.1955,3.9421,1.6281,2.826,2.233,1.7702,2.1114,0.8082,3.2752,4.2684,2.8219,4.085,1.5115,2.6805,3.1797,1.8444,2.7117,1.5216,2.2813,1.0151,1.9149,1.334,3.2405,4.298,3.2737,4.0462,1.0847,3.7529,2.5731,2.9544,3.0056,2.6918,2.5338,3.38,4.1219,4.2072,4.8987,4.3499,4.0019,4.8763,4.2412,3.7182,3.3731,3.3206,2.8076,4.9851,0.4447
NOTCH4,2.2931,2.5338,2.4544,1.3901,2.2633,0.6517,0.9568,2.4359,1.3956,2.4518,1.1447,0.9568,1.2455,2.167,2.3222,0.8488,2.1444,1.5806,1.5415,1.9749,0.8883,2.0395,2.1894,2.236,2.0289,1.8722,1.4808,1.7403,1.4441,2.0878,1.5661,1.6695,1.7954,2.0569,2.7763,1.5366,1.2875,2.2663,1.4174,1.0642,2.108,1.2394,2.0946,1.1577,1.2576,1.3511,1.2934,1.884,1.9564,1.4011,1.9638,2.3106,1.8722,1.4174,2.1541,1.2271,1.8363,2.0183,1.8683,1.9564,2.6624,0.8408
NOTUM,2.7951,-0.2845,2.0325,5.6311,6.0696,0.6969,5.2586,4.2033,4.4304,1.6604,7.1433,-1.1488,2.108,8.2687,3.6089,3.6089,0.3115,4.8365,2.9375,3.945,3.6359,3.3619,-0.2671,4.1145,4.6,0.547,1.0779,-1.1488,-1.3183,4.347,3.3911,-1.5951,8.2539,2.2603,4.3548,7.9741,7.3221,0.1648,2.4306,3.1749,5.3913,0.4967,4.7835,5.4884,6.3477,4.5497,5.1165,1.5316,-1.3548,5.278,2.1378,2.183,5.3126,4.4621,3.3563,2.2931,1.6234,-1.1172,3.3647,8.0384,-0.1504,0.537
NOX1,5.9975,6.8048,7.1392,6.3712,7.4132,6.9849,6.1671,6.9939,7.0855,4.2593,4.6106,6.5604,5.9736,6.0547,8.5097,4.2728,6.6377,6.0339,8.228,7.5883,7.7856,5.8652,4.1732,8.0785,6.8184,7.0719,8.0525,7.3844,8.7681,5.1152,7.0868,5.9695,-0.6873,-1.2828,4.8709,3.6691,5.6773,6.8642,-0.4521,8.213,4.7485,6.5497,6.2132,6.1667,4.2929,0.679,5.3951,6.7722,6.2773,6.0475,4.466,3.867,7.3208,4.6317,3.9561,7.2452,6.6974,6.9213,7.3523,6.8566,5.6699,4.809
NOX4,2.7763,-0.9686,1.2333,-0.2328,0.4125,-2.3147,-2.0529,0.7146,0.605,1.7403,1.0847,-2.2447,0.4233,0.4657,0.9862,-1.1488,-0.1828,-1.6394,0.4016,-0.5756,-0.3201,1.2394,0.3907,0.5666,2.2391,-1.3548,0.3685,-0.7588,1.2696,2.9338,0.8883,0.5955,-0.1504,0.7748,-2.5479,-2.7274,-1.2828,-2.4659,0.434,-1.1811,0.8726,-3.1714,0.434,-1.4305,0.058,-0.3383,-1.8314,-0.5756,-0.6193,0.5271,2.6487,2.7051,1.7828,0.8082,3.421,2.0218,2.2543,1.6281,-0.4131,0.1124,2.4597,-2.2447
NPPA,-3.816,-9.9658,-4.2934,-9.9658,-5.0116,-5.0116,-9.9658,-3.458,-9.9658,-3.0469,-4.6082,-9.9658,-5.0116,-5.0116,-9.9658,-4.2934,-3.3076,-3.6259,-5.0116,-4.6082,-9.9658,-9.9658,-9.9658,-3.816,-5.0116,-9.9658,-9.9658,-5.0116,-9.9658,-1.9379,-3.3076,-9.9658,-1.8314,-2.2447,-3.816,-4.6082,-9.9658,-3.6259,-4.6082,-3.6259,-3.1714,-5.0116,-5.0116,-3.458,-5.0116,-5.0116,-3.1714,-9.9658,-2.5479,-3.0469,-3.458,-3.458,-3.6259,-3.0469,-9.9658,-9.9658,-3.816,-9.9658,-2.9324,-5.0116,-5.0116,-4.035
NPPB,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.816,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-9.9658,-9.9658,-1.0262,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658
NPPC,-2.3884,-1.3921,-9.9658,-2.3884,-4.035,-9.9658,-4.6082,-2.6349,-9.9658,-9.9658,-3.1714,-5.5735,-1.6394,-4.6082,-1.8836,-9.9658,-5.5735,-4.035,-5.5735,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.6259,-4.035,-3.816,-2.9324,-3.6259,-5.0116,-4.2934,-2.7274,-9.9658,-4.2934,-9.9658,-9.9658,-4.035,-3.816,-4.035,-9.9658,-9.9658,-3.1714,-4.035,-4.2934,-5.5735,-9.9658,-2.3147,-3.816,-4.2934,-4.2934,-2.0529,-9.9658,-5.5735,-4.035,-4.2934,-2.2447,-2.7274,-4.2934,-3.1714,-4.2934,-4.6082
NPR1,2.6114,-0.2845,0.7321,-0.7346,0.1388,-1.4699,-1.8836,1.614,0.0014,0.0854,-0.1993,-0.9971,0.4967,-0.2159,0.3685,-1.7809,0.4967,-0.6193,-0.2671,-1.685,-1.1488,-0.3201,-1.1811,0.03,-0.013,-0.5543,-0.2159,-0.7346,-0.9971,0.537,-1.0262,-0.6193,-0.0277,-0.1665,-0.6643,-1.4699,-1.1172,0.1648,-0.8599,-0.6643,-0.2159,-1.6394,-0.0574,-1.0559,-0.8599,-0.8339,-0.7108,-0.1187,-0.1828,0.3573,-0.2328,1.125,0.4233,-0.6193,0.679,-0.5973,0.7664,0.4125,-0.4719,-0.4131,0.8805,-1.3183
NPR2,2.9356,1.8036,2.8936,1.9786,2.4252,1.8201,1.7575,1.7229,1.9931,2.036,2.1013,1.2934,1.6649,2.0776,1.7403,-0.0277,1.614,1.3679,1.1117,1.5316,0.5859,1.3225,-0.4719,1.8078,1.6093,1.4441,1.46,1.3167,1.0151,3.0038,1.0779,1.9264,3.0671,2.8361,1.9149,2.5511,1.3454,1.9895,1.7995,1.8363,2.4225,1.3623,0.9862,0.9343,1.4704,1.1897,1.4011,1.3623,2.2299,1.5165,2.6161,2.2082,2.3423,2.1925,2.7805,1.9712,2.4649,1.3735,1.9188,2.4359,2.6138,1.934
NPRL2,3.8561,3.7127,3.958,4.0532,4.4842,4.7512,4.0462,3.4061,4.1644,3.8808,4.0144,3.7149,3.3221,3.5086,3.6463,3.7667,3.7443,4.2457,4.8924,4.4183,4.5583,4.4868,5.9458,3.7345,3.7083,3.4726,4.3406,2.6043,3.6089,3.7094,4.2958,3.9792,4.3972,4.162,4.14,4.5754,4.0841,4.2616,4.048,3.2944,3.5863,4.2243,3.8511,3.1212,3.4318,3.5212,4.2884,3.832,4.0943,3.9468,3.7794,3.1669,3.4984,3.5766,3.4868,4.073,3.7603,3.6006,3.7836,4.3931,3.8279,4.445
