gene_name,TCGA-KL-8324-01,TCGA-KL-8325-01,TCGA-KL-8326-01,TCGA-KL-8327-01,TCGA-KL-8328-01,TCGA-KL-8329-01,TCGA-KL-8330-01,TCGA-KL-8331-01,TCGA-KL-8332-01,TCGA-KL-8333-01,TCGA-KL-8334-01,TCGA-KL-8335-01,TCGA-KL-8336-01,TCGA-KL-8337-01,TCGA-KL-8338-01,TCGA-KL-8339-01,TCGA-KL-8340-01,TCGA-KL-8341-01,TCGA-KL-8342-01,TCGA-KL-8343-01,TCGA-KL-8344-01,TCGA-KL-8345-01,TCGA-KL-8346-01,TCGA-KM-8438-01,TCGA-KM-8439-01,TCGA-KM-8440-01,TCGA-KM-8441-01,TCGA-KM-8442-01,TCGA-KM-8443-01,TCGA-KM-8476-01,TCGA-KM-8639-01,TCGA-KN-8418-01,TCGA-KN-8419-01,TCGA-KN-8421-01,TCGA-KN-8423-01,TCGA-KN-8424-01,TCGA-KN-8425-01,TCGA-KN-8426-01,TCGA-KN-8427-01,TCGA-KN-8428-01,TCGA-KN-8429-01,TCGA-KN-8431-01,TCGA-KN-8432-01,TCGA-KN-8433-01,TCGA-KN-8434-01,TCGA-KN-8435-01,TCGA-KN-8436-01,TCGA-KN-8437-01,TCGA-KO-8403-01,TCGA-KO-8404-01,TCGA-KO-8405-01,TCGA-KO-8406-01,TCGA-KO-8407-01,TCGA-KO-8408-01,TCGA-KO-8409-01,TCGA-KO-8410-01,TCGA-KO-8411-01,TCGA-KO-8413-01,TCGA-KO-8414-01,TCGA-KO-8415-01,TCGA-KO-8416-01,TCGA-KO-8417-01
NLRP1,0.0854,-1.1488,-0.9686,0.4016,-1.0862,0.1388,-0.8863,-0.5125,1.4441,2.0638,0.9862,0.2029,-0.1665,-0.4131,1.6558,-0.3201,0.6239,-0.8599,0.8246,0.0718,2.1444,-0.3022,-1.3183,0.7999,0.6517,-0.7108,1.125,0.346,-1.0262,0.044,0.8647,-0.3752,0.8883,-0.6873,0.8726,0.7579,0.8246,0.434,4.162,0.8164,0.8726,0.3346,0.5568,0.5955,1.7185,-0.3383,-0.2498,0.3685,1.0151,3.755,1.7912,0.0158,1.1706,1.2085,0.1388,1.0711,-0.3383,1.4704,0.4447,0.0718,-0.1031,-0.4521
NLRP12,-4.6082,-5.5735,-9.9658,-6.5064,-6.5064,-4.035,-5.5735,-5.5735,-3.816,-2.7274,-5.5735,-5.5735,-6.5064,-9.9658,-5.5735,-5.0116,-5.5735,-4.6082,-3.458,-4.6082,-3.458,-5.5735,-9.9658,-5.0116,-3.3076,-5.5735,-3.0469,-5.5735,-9.9658,-5.5735,-4.2934,-6.5064,-4.2934,-9.9658,-3.816,-3.3076,-2.5479,-5.5735,-4.6082,-4.2934,-4.2934,-5.0116,-6.5064,-4.6082,-3.816,-5.5735,-9.9658,-3.816,-5.5735,-1.4305,-2.3147,-5.0116,-4.035,-5.5735,-5.5735,-5.0116,-5.0116,-3.458,-5.0116,-5.5735,-4.2934,-6.5064
NLRP3,-2.1779,-2.0529,-5.0116,-1.9942,-2.9324,0.099,-1.7322,-1.5951,-0.3383,1.0503,-0.4719,-2.6349,-0.5332,-3.1714,-1.3921,-1.7322,-1.3921,-2.6349,-0.9406,-1.5105,-1.0559,-2.2447,-5.0116,-1.9379,-1.8836,-2.4659,-0.2328,-0.6643,-3.3076,-2.2447,0.2277,-3.0469,-1.2828,-3.6259,-0.3752,0.1124,-0.9132,-0.1187,0.6239,-2.1779,-1.2142,-2.3884,-1.3548,-0.5756,0.2762,-2.8262,-3.3076,-0.4921,0.044,3.0074,0.1388,-2.3884,-0.6643,-1.5951,-1.8836,-0.7834,-2.7274,0.3231,-0.6873,0.537,-1.9379,-2.8262
NLRP6,-9.9658,-5.0116,-9.9658,-6.5064,-9.9658,-5.0116,-9.9658,-6.5064,-5.0116,-2.8262,-6.5064,-9.9658,-6.5064,-6.5064,-9.9658,-6.5064,-5.5735,-9.9658,-6.5064,-9.9658,-5.5735,-5.0116,-5.0116,-9.9658,-6.5064,-6.5064,-6.5064,-9.9658,-9.9658,-5.5735,-6.5064,-5.5735,-5.0116,-9.9658,-6.5064,-4.6082,-4.6082,-3.458,-2.6349,-4.6082,-6.5064,-9.9658,-5.5735,-6.5064,-4.2934,-6.5064,-6.5064,-5.5735,-5.5735,-4.2934,-6.5064,-6.5064,-5.0116,-9.9658,-9.9658,-6.5064,-6.5064,-5.5735,-5.5735,-9.9658,-5.0116,-6.5064
NLRP7,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-5.0116,-9.9658,-5.5735,-6.5064,-9.9658,-5.5735,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-6.5064,-6.5064,-9.9658,-6.5064,-9.9658,-5.5735,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658
NLRX1,4.551,3.1653,2.7594,1.3956,1.7053,3.0654,3.4358,2.7636,2.6828,2.0289,2.9243,2.4571,2.8582,2.4544,2.6624,2.6161,3.2692,3.2722,2.7721,2.8137,3.1442,1.9675,2.9637,3.2174,2.982,2.6232,2.9784,3.7762,2.6895,1.8282,3.4583,2.5731,3.0163,2.2452,3.9746,2.7721,3.7182,3.2359,2.05,3.1844,2.5634,3.2112,3.7529,3.6089,3.3521,3.4384,1.4808,2.9948,1.9415,1.0915,3.3076,3.2722,2.9747,2.9205,2.826,3.2526,2.0076,4.0287,3.5249,3.3293,2.8137,3.1261
NOD1,2.6395,2.2206,0.24,1.3109,-0.8599,0.9862,1.8996,0.9343,1.1316,2.1114,1.0983,0.8805,0.6608,0.2642,1.5115,0.434,1.3623,1.0779,1.9188,1.2085,2.043,0.9038,1.5661,1.0573,0.5568,1.2209,0.7321,2.0111,1.1577,-0.2328,0.4967,0.7058,0.8805,0.7493,2.05,1.736,1.3623,1.7575,1.8119,1.9712,1.7744,1.0363,1.3511,2.3592,1.4704,1.614,0.7916,1.0363,1.2023,2.5188,1.595,1.3225,1.8282,0.6608,1.2756,0.8647,1.0433,2.0147,1.5709,1.1641,0.4016,1.8957
NOD2,-3.458,-3.816,-6.5064,-5.5735,-5.5735,-1.8314,-3.816,-4.6082,-2.9324,-0.8863,-2.7274,-3.3076,-3.0469,-4.6082,-3.3076,-4.035,-4.2934,-3.816,-2.5479,-4.035,-3.458,-3.458,-4.6082,-2.4659,-1.0862,-4.6082,-1.8836,-2.2447,-6.5064,-5.0116,-2.3884,-3.1714,-0.7346,-5.5735,-1.0862,-1.0862,-1.5951,-3.458,-1.5522,-1.9942,-3.1714,-5.5735,-2.2447,-2.1779,-2.1779,-4.2934,-6.5064,-1.9942,-2.3147,1.4281,-0.4921,-4.6082,-2.3147,-3.6259,-4.035,-2.2447,-3.1714,-0.9971,-2.9324,-1.8314,-3.6259,-4.2934
NODAL,-3.3076,-5.0116,-9.9658,-3.816,-5.0116,-3.3076,-2.5479,-3.6259,-4.035,-4.6082,-3.816,-4.6082,-4.035,-3.1714,-4.2934,-3.0469,-4.6082,-5.5735,-4.2934,-9.9658,-4.2934,-5.0116,-3.0469,-2.7274,-9.9658,-2.2447,-4.2934,-2.6349,-3.6259,-4.035,-4.6082,-3.6259,-5.5735,-5.5735,-5.5735,-4.035,-4.035,-3.816,-9.9658,-3.3076,-3.3076,-1.3183,-3.0469,-3.458,-4.035,-4.6082,-3.0469,-9.9658,-6.5064,-5.5735,-6.5064,-4.2934,-3.6259,-9.9658,-5.5735,-4.6082,-5.5735,-5.0116,-4.6082,-9.9658,-3.6259,-4.035
NOG,-5.0116,-6.5064,-6.5064,-6.5064,-2.7274,-4.035,-5.5735,-3.6259,-9.9658,-3.816,-3.1714,-6.5064,-5.0116,-5.5735,-6.5064,-9.9658,-5.0116,-4.2934,1.1706,-4.2934,-5.5735,-2.6349,-3.816,-4.2934,-5.5735,-9.9658,-4.6082,-2.1779,-0.7108,-5.0116,-4.035,-5.5735,-9.9658,-0.2159,-6.5064,-4.2934,-3.6259,-5.5735,1.4547,-4.035,-9.9658,-5.5735,-9.9658,-5.5735,-5.0116,-3.816,-4.6082,-5.0116,-5.5735,1.0222,-1.1488,-6.5064,-5.5735,-5.0116,-5.5735,-4.035,-4.2934,-6.5064,-9.9658,-3.3076,-4.2934,-9.9658
NOS1,-4.2934,-5.5735,-2.2447,-9.9658,-5.0116,-4.035,-4.6082,-5.5735,-6.5064,-1.685,-6.5064,-6.5064,-1.1811,-9.9658,-5.5735,-9.9658,-6.5064,-1.0862,-6.5064,-2.9324,-5.5735,-9.9658,-4.2934,-9.9658,-9.9658,-3.6259,-4.6082,-2.4659,-3.458,-9.9658,-6.5064,-6.5064,2.7993,-4.2934,-0.9132,-3.1714,-5.0116,-9.9658,-9.9658,-0.9132,-9.9658,-9.9658,-6.5064,-6.5064,-2.9324,-3.458,-6.5064,-3.6259,-9.9658,-9.9658,-6.5064,-6.5064,-6.5064,-5.0116,-4.2934,0.7058,-9.9658,-4.035,-9.9658,-9.9658,-9.9658,-9.9658
NOS2,-1.7322,-4.2934,-2.9324,-4.2934,-4.2934,-3.816,-4.035,-3.816,-0.7346,-1.4699,-2.7274,-2.9324,-2.6349,-3.6259,-4.2934,-4.6082,-1.2828,-2.7274,-1.3548,-2.0529,1.0007,-1.5105,-1.9942,-2.3884,-0.8599,-3.816,-0.1665,-2.7274,-3.816,-3.3076,3.755,-4.6082,-1.4699,-4.2934,-2.6349,-3.458,-2.6349,-1.7322,-3.0469,-2.7274,-2.5479,-2.6349,-4.2934,-1.5951,-1.4305,-4.035,-3.0469,0.8327,-2.6349,-3.1714,-1.2481,-0.7108,-0.6643,-4.6082,-3.3076,-3.1714,-0.9971,-2.1779,-2.9324,-3.816,-2.9324,-3.6259
NOS3,2.3898,0.2881,1.4808,1.4808,0.346,1.1447,0.7321,1.5115,3.1733,3.6054,1.2333,-0.1031,2.1313,0.9268,1.9226,0.9493,1.6649,1.4756,2.1541,1.642,3.2267,1.3956,1.9034,2.8462,0.9568,0.434,2.4649,1.9822,1.2023,1.0222,1.4808,1.3454,5.9215,-0.8863,1.3511,1.614,1.8996,2.9319,3.6474,1.46,1.0007,1.5854,1.8524,4.3569,2.753,1.642,1.4756,2.0325,2.043,0.8805,3.2557,1.3791,2.561,2.3337,1.6187,1.5165,1.0293,3.2722,2.004,3.4437,1.7273,1.2271
NOTCH1,1.4652,0.5955,-0.3383,-0.0277,0.7916,1.683,0.346,1.2333,2.3898,2.9032,1.7912,1.1512,1.4065,0.4552,0.7748,1.0983,1.4652,1.3167,2.2723,1.4494,3.5608,1.8957,1.0503,2.004,1.3791,0.7321,1.7141,2.036,1.2815,-0.4921,2.2842,1.3735,2.0604,1.9895,1.7446,1.5465,1.8078,2.1509,2.7444,2.1606,2.2268,2.1411,2.1766,1.1577,2.9109,1.7273,1.2696,2.0979,1.125,1.8643,1.2875,1.6695,2.233,0.7058,0.1519,1.6045,0.6425,2.3337,1.6785,0.5763,0.7407,1.5064
NOTCH2,0.7233,0.7579,-1.7809,-2.1779,-1.1488,0.8883,-1.2142,-1.9942,0.5069,2.1378,1.2209,0.9716,0.2154,-1.3548,-0.4719,-1.2142,-0.1504,0.0158,-0.0574,1.0573,1.5612,0.3685,-0.4325,-1.0862,1.7489,0.3573,2.7721,0.4552,-2.8262,-1.685,2.9262,-0.3022,-0.5973,0.5271,1.5316,0.7999,0.8408,0.7999,5.1449,1.642,0.6425,-1.5951,1.9264,-0.6416,0.434,-0.1828,-0.2671,2.8076,-1.1811,4.3569,0.9191,0.0014,-0.2671,0.8164,-1.6394,1.5216,0.044,0.5666,-0.7588,-0.9971,-1.2142,-1.3183
NOTCH3,3.8116,1.7273,2.8641,1.5165,2.4306,3.4143,2.5061,2.8602,3.9901,4.5436,3.3264,3.8177,3.1637,2.7805,2.8482,2.3394,4.4397,3.9719,3.5718,3.9108,5.7016,4.085,2.872,3.5237,2.3843,2.3077,3.2617,3.66,1.2333,2.1541,4.2684,2.8381,3.0038,1.0363,3.8818,2.3222,2.8661,2.9243,2.299,4.3075,3.3393,3.3264,3.9691,3.4569,4.5826,3.402,2.409,2.9581,3.0585,4.0383,3.0944,3.1876,3.1669,4.0171,1.4547,2.826,2.5011,4.0824,2.8838,2.4171,3.1393,3.3605
NOTCH4,2.4008,1.3225,2.2783,3.5657,2.0111,1.5806,1.4808,2.0111,3.6172,3.3047,2.4306,1.7446,1.8957,2.3479,2.0465,2.036,3.0688,1.6604,3.3221,2.5313,4.4149,2.1957,2.1702,3.2343,2.118,1.3679,2.609,1.8643,1.949,2.753,2.2113,2.2299,2.8158,1.7097,2.2693,2.2842,1.934,2.561,3.3478,1.7185,2.4439,2.9948,2.6873,2.7721,3.7453,2.0776,2.2633,2.5163,3.1876,3.1278,2.8096,2.5731,3.1797,2.6348,2.826,2.4198,2.409,3.345,2.7721,2.5313,2.1862,2.2872
NOTUM,-6.5064,-9.9658,-9.9658,-9.9658,-5.5735,-5.5735,-6.5064,-6.5064,-9.9658,-6.5064,-5.5735,-1.5105,-5.5735,-9.9658,-9.9658,-9.9658,-5.5735,-9.9658,-5.5735,-9.9658,-5.0116,-9.9658,-6.5064,-9.9658,-6.5064,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-9.9658,-6.5064,-4.6082,-4.2934,-6.5064,-4.6082,-6.5064,-4.035,-0.8599,-9.9658,-6.5064,-9.9658,-4.6082,-0.3566,-4.2934,-5.5735,-5.5735,-9.9658,-6.5064,3.8521,-5.0116,-6.5064,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-6.5064,-4.6082,-9.9658,-6.5064,-9.9658
NOX1,-6.5064,-6.5064,-6.5064,-6.5064,-4.6082,-4.2934,-9.9658,-6.5064,-9.9658,-9.9658,-5.5735,-6.5064,-4.6082,-4.2934,-5.0116,-3.458,-5.0116,-6.5064,-9.9658,-9.9658,-5.5735,-6.5064,-5.5735,-5.0116,-6.5064,-9.9658,-9.9658,-5.0116,-6.5064,-6.5064,-4.6082,-6.5064,-9.9658,-6.5064,-5.5735,-4.035,-6.5064,-6.5064,-6.5064,-5.5735,-9.9658,-9.9658,-6.5064,-5.0116,-5.5735,-5.0116,-6.5064,-5.5735,-6.5064,-3.816,-5.0116,-6.5064,-5.0116,-5.5735,-5.5735,-5.5735,-6.5064,-6.5064,-6.5064,-4.2934,-4.2934,-6.5064
NOX4,4.1482,4.7756,2.7095,2.6138,1.5415,4.8684,3.4143,3.074,3.4251,3.5299,3.4318,3.0481,3.741,2.0707,3.7017,1.0007,4.5485,4.4317,4.0488,4.1178,2.0465,3.2988,3.3661,2.2237,0.3346,4.182,0.517,4.7187,2.004,3.2112,0.3231,3.6172,3.3814,-2.3147,4.5261,4.9737,3.7127,2.6278,1.2023,0.9935,4.5723,3.623,5.1019,3.9755,4.1019,4.0824,1.5661,0.4016,2.8799,0.9862,4.7312,3.5839,3.9901,2.5634,3.2752,2.3048,3.4971,3.573,2.8542,3.1377,2.8034,3.9543
NPPA,-3.458,-9.9658,-9.9658,-1.7322,-2.5479,-4.6082,-5.5735,-4.6082,-3.6259,-4.2934,-5.5735,-5.5735,-2.9324,-3.816,-3.3076,-9.9658,-3.1714,-3.458,-0.6416,-9.9658,-4.2934,-3.458,-3.816,-3.6259,-9.9658,-5.0116,-5.0116,-4.2934,-4.035,-2.6349,-9.9658,-4.035,-3.458,-2.3147,-5.0116,-4.035,-5.5735,-3.816,-9.9658,-4.035,-1.7809,-4.2934,-3.816,-3.1714,-2.9324,-4.035,-3.1714,-5.5735,-2.9324,-0.6643,-4.2934,-4.035,-2.3884,-9.9658,-5.5735,-5.5735,-3.1714,-4.035,-3.458,-5.5735,-3.816,-9.9658
NPPB,-9.9658,-9.9658,-9.9658,-9.9658,-4.2934,-9.9658,-2.5479,-9.9658,-4.6082,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.6259,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.816,-5.0116,-9.9658,-9.9658,-9.9658,-0.7346,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-5.5735,-3.3076,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.6259,-9.9658,-9.9658,-5.5735,-3.6259,-1.7809,-9.9658,-5.0116,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-1.1811,-5.0116,-9.9658
NPPC,3.4304,-1.9942,-6.5064,-9.9658,-3.0469,-4.035,-6.5064,-9.9658,-4.035,-4.035,-3.6259,-4.6082,-2.5479,-9.9658,-2.8262,-9.9658,-9.9658,0.099,-3.816,-4.6082,-4.6082,-3.6259,-1.3921,-4.6082,-9.9658,-9.9658,-5.5735,-9.9658,-4.6082,-9.9658,-4.2934,-4.035,-9.9658,-3.0469,0.346,-4.6082,-4.6082,-0.5332,-9.9658,-5.0116,-4.2934,-4.035,-5.0116,-3.458,-3.458,-2.8262,-0.4131,-9.9658,-3.816,-9.9658,-9.9658,-5.0116,-3.6259,-1.5951,-3.458,-1.9379,-9.9658,-5.5735,-9.9658,-3.816,-9.9658,-5.5735
NPR1,1.9712,-0.3566,0.7579,2.5288,0.3346,-0.1993,0.4016,1.0079,2.7117,2.8602,1.2271,0.6239,1.1447,0.4447,1.3109,0.058,1.6558,0.03,2.5413,1.692,3.3321,1.1897,0.3796,2.4623,1.5854,0.1388,1.8801,0.4552,0.9343,1.4174,1.2992,0.8488,1.3511,3.2572,1.2576,1.0983,0.7579,0.9493,1.3225,0.1124,0.7146,1.6875,1.8242,1.949,2.4439,1.0847,0.9419,1.8484,1.8801,2.0076,1.4174,1.2934,2.2421,2.0395,1.8604,1.5415,1.6045,1.642,1.3454,0.9568,1.2934,1.0151
NPR2,3.9728,2.036,2.9375,1.9749,2.93,2.6114,2.7679,2.2482,2.233,1.3901,0.4447,1.4911,2.4492,1.8201,2.3366,3.6335,2.9167,1.9149,2.4386,0.1124,3.1344,1.2147,1.9111,4.0295,0.9343,1.5758,-0.1345,4.0331,2.9692,1.6466,1.0079,2.2421,-0.4325,3.242,2.2693,3.1475,2.4117,2.9637,-1.0262,1.5612,2.9375,3.0654,1.6964,0.6145,2.2633,1.2992,3.1701,-0.8599,1.5266,3.8461,3.5047,0.605,1.3956,4.0488,2.6371,0.3907,0.4967,1.9712,1.2333,1.5465,1.3511,-0.3566
NPRL2,3.4804,4.0028,3.5312,3.863,4.2009,3.5851,3.9051,4.1523,3.2328,2.4386,3.4183,3.573,3.6849,3.7127,3.8228,4.2072,3.5947,3.5839,3.7919,3.6301,3.4371,3.9636,4.0488,3.3869,4.1772,3.7335,3.5994,3.7571,3.868,3.7909,3.7204,3.9765,2.6624,3.4868,3.1491,3.4765,2.9224,2.6602,3.1426,4.6071,3.6703,3.7269,3.0944,3.3828,3.7464,3.8847,3.1344,3.5706,3.4384,4.9668,3.3321,3.7171,3.8847,4.1498,3.0757,2.6208,4.0627,3.2541,3.6289,3.1311,3.3759,4.0225
NPRL3,6.0041,5.0108,4.5154,4.2072,5.0171,4.8773,5.3452,5.1396,4.6416,3.8571,4.6651,3.7582,3.2466,4.7698,4.235,5.1752,4.853,5.5448,4.7253,5.079,4.1069,4.5988,5.278,5.1194,3.7656,4.6577,3.5839,4.7236,5.2664,4.085,4.6165,4.9533,3.9865,5.124,5.5217,4.6776,4.6312,5.5072,4.5311,4.5687,4.8048,4.4771,4.9246,5.5874,5.2407,5.251,5.2769,4.0313,3.5374,4.701,4.0225,4.0109,5.067,3.7825,4.6793,4.6183,4.4115,4.9824,5.572,5.2028,4.3744,5.2836
NPY,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.3076,-9.9658,-4.6082,-3.3076,-9.9658,-9.9658,0.8568,5.0794,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-4.035,-9.9658,-9.9658,-9.9658,-9.9658,-4.6082,-4.6082,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-4.035,-3.0469,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-4.6082,-2.8262,-9.9658,-9.9658,-9.9658,-5.0116,-3.1714,-4.6082,-9.9658,-1.1488,1.6558,-2.5479,-9.9658,-4.6082,-0.8863,-9.9658,-2.3147,0.099,-9.9658
NPY1R,0.6517,0.517,0.1388,-1.8314,-1.8836,-1.3548,-0.8599,1.8957,0.679,2.5112,-0.5543,1.2394,-0.4521,-0.3201,-1.2828,-0.2159,-0.0877,-0.8863,0.3796,1.1382,1.1706,0.9862,-2.8262,0.8408,0.099,0.4967,2.1147,-1.2142,-1.2481,1.2992,3.6714,-0.0877,-0.394,-1.4305,0.4447,0.0158,0.6608,-1.2142,0.1124,0.9268,-1.1811,-0.0725,2.9224,-0.013,0.8488,0.1388,-0.1345,2.4805,0.0854,-9.9658,0.0854,0.7407,-0.0425,1.6964,-0.3201,1.2209,1.7744,0.8883,-0.013,-0.5543,-0.6643,-0.0877
NR1H3,4.7154,4.1852,3.3979,4.2088,3.5633,4.2684,4.9317,3.074,4.131,3.8759,4.1587,3.8105,4.5142,4.7762,4.427,4.6006,3.9956,4.2788,4.1261,3.9765,3.7335,2.6579,3.5035,4.7496,4.3278,4.1203,3.7877,3.8054,2.7029,4.5217,3.6543,4.2327,3.3364,4.1036,4.1915,3.7226,4.4304,4.3198,4.1748,3.2359,4.2488,4.7115,4.3744,5.1756,4.0419,4.347,2.7227,3.4075,2.9148,5.7634,4.6583,4.3234,4.4836,3.866,4.594,3.9774,4.3046,4.6352,4.7077,4.1482,4.1595,4.1384
NR4A1,7.389,5.5208,7.4666,7.3434,6.6256,6.1885,6.6654,8.1276,8.1867,8.1731,6.924,6.2599,4.8997,8.2432,7.6305,6.8212,6.0607,5.6823,8.0039,6.602,5.1268,8.6989,5.9519,6.373,4.3541,6.635,7.1847,8.7037,8.8426,7.752,4.3162,6.109,7.1836,7.4707,5.4715,8.0617,5.3737,5.9208,2.2237,5.9686,6.4453,6.7805,5.6109,4.986,8.1988,7.3859,6.1969,3.29,8.1591,3.4945,5.8875,7.8758,8.3734,6.2719,5.3754,7.1084,9.1798,7.8761,6.6862,6.4558,8.8254,6.767
NRAS,2.2051,3.1426,1.6187,0.7058,1.2576,2.578,2.6232,2.0707,2.7615,3.5009,2.4008,1.614,2.7572,1.8643,1.7532,3.2435,2.2175,3.2205,2.4985,2.2543,2.9432,2.8542,2.2663,2.1378,2.9167,2.3843,3.3464,3.2065,2.1047,1.1641,3.863,2.0076,3.4143,1.5115,2.8858,2.8096,2.8034,2.5804,3.492,3.3675,2.6579,1.7316,2.9032,1.2085,2.5388,2.8916,2.0878,3.5694,2.2482,3.8431,2.9507,2.7487,2.3106,1.6234,0.9568,3.2359,2.3135,3.0808,1.8036,2.7117,1.4494,2.3536
NRF1,2.1957,1.7828,1.1184,1.5064,1.9264,1.736,2.0707,2.3816,1.2455,1.9895,1.6512,1.6374,1.7185,2.0535,1.7446,1.9712,2.036,2.3164,1.7009,1.6187,1.9675,1.4962,2.1509,1.412,1.7273,1.6695,1.8242,2.2237,1.7744,1.5013,2.05,2.0254,1.2455,1.8323,1.9302,1.7141,1.7185,1.8604,2.5338,2.5658,1.9264,1.5465,2.2452,1.2696,1.9968,2.4857,2.3337,1.6045,1.2934,2.8482,1.7185,1.9377,2.1378,1.9527,1.2815,1.2992,1.5806,1.8404,2.0673,1.6512,1.2209,2.1411
NRG1,-1.4305,-2.114,-5.0116,-6.5064,0.7579,0.9716,1.6374,2.1378,-3.1714,-1.2828,0.4552,1.4962,-1.3548,-2.1779,-0.6193,-6.5064,-0.1504,-1.5951,-2.6349,-3.3076,-1.0262,0.547,-0.9971,0.8164,2.1606,-0.0877,3.8002,2.3953,1.6558,-2.3884,1.8444,-0.1031,-9.9658,-0.7346,-0.9686,1.1316,-5.0116,-0.3566,2.7379,-3.6259,-0.5543,-0.2845,-0.0725,-1.6394,-0.5332,1.3109,-2.114,2.8422,-0.6643,-4.2934,0.6608,-0.5543,-0.6193,-3.3076,-0.5973,1.4174,-1.0862,0.6699,0.6425,-1.3183,-1.5105,-0.4325
NRG2,-0.1031,3.6714,3.5374,5.051,3.7389,2.5756,2.2452,4.8505,2.4649,2.108,5.3646,4.2189,1.9226,3.8886,4.7528,2.4306,4.3039,2.5731,2.0912,4.1636,0.8883,4.2736,2.1114,2.6783,3.7464,4.3031,2.6647,2.1988,2.7227,5.051,1.2209,4.85,3.4156,-2.4659,0.9268,4.6012,2.3732,1.642,-3.1714,4.6679,4.8866,2.7636,1.2271,1.787,4.8299,3.7656,0.0158,2.876,5.849,-6.5064,3.027,3.9901,5.4118,5.2965,1.9149,0.5666,5.5862,1.4652,1.6045,2.3394,3.9468,4.5952
NRG3,1.9675,-2.4659,-0.1504,1.5266,2.7029,3.2541,-2.9324,2.6895,0.5859,-0.3022,3.5324,3.8033,3.5682,-0.2159,-1.7809,1.8444,2.2421,3.1797,2.2082,-0.1993,-2.3147,2.4701,3.2826,1.1897,-5.0116,3.1669,-4.2934,-2.3147,4.3639,-2.3884,-3.3076,2.7972,0.4761,2.7889,-2.0529,1.4228,3.5851,-0.3022,-3.0469,2.5658,2.2482,2.4571,1.2576,-3.3076,2.2753,4.0858,3.3759,-4.035,2.0535,-4.6082,-1.3183,2.8076,1.6093,1.6649,0.3573,3.186,1.9895,-2.1779,-4.2934,1.9111,-1.0262,0.0718
NRG4,1.9188,5.1416,2.9984,1.5563,0.6699,3.0859,0.7832,3.1011,0.0014,3.3321,2.1213,1.7141,4.0739,2.0325,1.9749,3.4358,2.0147,3.3134,4.1103,2.9875,3.055,4.1086,1.9638,0.9789,3.0393,2.5238,2.6395,1.8604,1.9564,1.4335,5.0951,1.9188,3.907,-2.4659,1.8524,2.5338,3.3264,2.0395,-5.5735,4.6508,-0.6193,0.3573,2.8661,2.2175,3.7909,4.1939,3.162,3.6872,3.5682,-1.9379,2.3953,3.863,2.6533,0.6699,-0.1345,3.4648,4.0304,2.7117,1.6327,3.3076,0.7146,3.2034
NSMAF,2.4439,3.1311,2.3366,0.9642,2.4649,2.7379,2.1411,2.9674,2.3649,3.5262,2.3251,1.6234,3.0323,1.7744,2.3649,1.6964,2.7508,2.8877,2.5658,2.5707,3.1245,2.561,2.4359,1.692,2.6579,2.4144,2.8819,2.8622,2.6805,0.5666,2.5487,2.3871,2.2421,2.3926,3.0481,3.1294,2.6185,3.3478,3.9654,2.8402,2.6715,1.6512,2.2206,1.412,3.0602,3.3633,2.9338,2.7826,2.4571,4.2609,3.027,2.6647,2.1702,3.1327,1.9452,3.1717,1.6964,2.8661,1.9564,2.8014,1.2516,1.766
