gene_name,TCGA-2H-A9GF-01,TCGA-2H-A9GI-01,TCGA-2H-A9GL-01,TCGA-2H-A9GR-01,TCGA-IC-A6RE-01,TCGA-IG-A3I8-01,TCGA-IG-A3QL-01,TCGA-IG-A3Y9-01,TCGA-IG-A3YA-01,TCGA-IG-A3YB-01,TCGA-IG-A3YC-01,TCGA-IG-A4P3-01,TCGA-IG-A4QS-01,TCGA-IG-A50L-01,TCGA-IG-A51D-01,TCGA-IG-A5B8-01,TCGA-IG-A5S3-01,TCGA-IG-A625-01,TCGA-IG-A6QS-01,TCGA-IG-A8O2-01,TCGA-IG-A97H-01,TCGA-IG-A97I-01,TCGA-JY-A6F8-01,TCGA-JY-A6FB-01,TCGA-JY-A6FD-01,TCGA-JY-A6FE-01,TCGA-JY-A6FG-01,TCGA-JY-A93E-01,TCGA-JY-A93F-01,TCGA-L5-A43C-01,TCGA-L5-A43H-01,TCGA-L5-A43I-01,TCGA-L5-A43J-01,TCGA-L5-A4OE-01,TCGA-L5-A4OF-01,TCGA-L5-A4OG-01,TCGA-L5-A4OH-01,TCGA-L5-A4OI-01,TCGA-L5-A4OJ-01,TCGA-L5-A4ON-01,TCGA-L5-A4OP-01,TCGA-L5-A4OQ-01,TCGA-L5-A4OR-01,TCGA-L5-A4OS-01,TCGA-L5-A4OT-01,TCGA-L5-A4OU-01,TCGA-L5-A4OW-01,TCGA-L5-A4OX-01,TCGA-L5-A88W-01,TCGA-L5-A891-01,TCGA-L5-A8NE-01,TCGA-L5-A8NF-01,TCGA-L5-A8NI-01,TCGA-L5-A8NJ-01,TCGA-L5-A8NK-01,TCGA-L5-A8NL-01,TCGA-L5-A8NQ-01,TCGA-L5-A8NS-01,TCGA-L5-A8NT-01,TCGA-L5-A8NV-01,TCGA-L5-A8NW-01,TCGA-L7-A56G-01,TCGA-L7-A6VZ-01,TCGA-LN-A49K-01,TCGA-LN-A49L-01,TCGA-LN-A49M-01,TCGA-LN-A49N-01,TCGA-LN-A49O-01,TCGA-LN-A49P-01,TCGA-LN-A49R-01,TCGA-LN-A49S-01,TCGA-LN-A49W-01,TCGA-LN-A49X-01,TCGA-LN-A49Y-01,TCGA-LN-A4A1-01,TCGA-LN-A4A2-01,TCGA-LN-A4A3-01,TCGA-LN-A4A4-01,TCGA-LN-A4A5-01,TCGA-LN-A4A6-01,TCGA-LN-A4A9-01,TCGA-LN-A4MQ-01,TCGA-LN-A4MR-01,TCGA-LN-A5U5-01,TCGA-LN-A5U6-01,TCGA-LN-A5U7-01,TCGA-LN-A7HW-01,TCGA-LN-A7HX-01,TCGA-LN-A7HY-01,TCGA-LN-A7HZ-01,TCGA-LN-A8HZ-01,TCGA-LN-A8I0-01,TCGA-LN-A8I1-01,TCGA-LN-A9FO-01,TCGA-LN-A9FP-01,TCGA-LN-A9FQ-01,TCGA-LN-A9FR-01,TCGA-M9-A5M8-01,TCGA-Q9-A6FU-01,TCGA-Q9-A6FW-01,TCGA-RE-A7BO-01,TCGA-S8-A6BV-01,TCGA-S8-A6BW-01,TCGA-VR-A8EO-01,TCGA-VR-A8EP-01,TCGA-VR-A8EQ-01,TCGA-VR-AA4D-01,TCGA-VR-AA7B-01,TCGA-X8-AAAR-01,TCGA-XP-A8T6-01,TCGA-Z6-A8JD-01,TCGA-Z6-A8JE-01,TCGA-Z6-A9VB-01,TCGA-Z6-AAPN-01
PLCD1,3.2781,0.24,1.1512,1.7786,2.0325,2.1313,2.5756,2.2753,1.7828,1.9415,3.027,2.2723,2.2452,3.4894,2.7951,3.3336,2.2723,3.0056,1.8201,3.1442,2.4518,2.5188,2.6325,1.9859,3.2915,2.4985,5.2453,3.1637,4.7898,1.3679,1.7229,2.9875,2.1213,3.5047,2.108,2.7401,1.3791,1.8722,1.5316,1.8957,0.8164,2.2783,1.6649,4.1515,2.0604,1.5415,2.3135,1.7185,3.8471,1.2756,1.692,1.683,2.876,1.5758,4.1915,2.2573,4.3979,2.409,3.2282,2.3926,3.9393,3.9524,1.8996,4.2646,1.8683,4.6485,2.7379,2.409,3.5947,3.5299,3.3177,3.2587,2.2268,2.2206,3.8198,2.1734,2.5585,3.1377,2.5511,1.4756,4.3597,2.167,3.2049,1.683,1.9638,2.8916,3.1311,1.9302,2.2753,3.2737,2.1574,2.7636,1.7185,2.6556,2.5756,2.5561,1.8444,1.5013,3.3731,3.2557,1.3051,1.4704,2.9205,0.547,6.0726,2.2299,1.4547,2.6624,1.5612,3.2389,2.6325,2.4465,3.6347,3.0876
PLCD3,6.0259,5.6008,2.6348,7.7665,5.9362,4.3206,4.6719,5.3646,4.5675,4.9383,5.0575,4.439,5.725,4.2825,5.5352,4.4777,4.0189,5.0059,5.3985,5.9136,4.9031,4.5015,7.7777,7.0703,7.1182,5.9251,5.0627,6.4301,6.4634,4.0427,3.8033,8.1712,6.2112,7.7251,7.8095,7.9678,7.4823,7.7635,6.8429,6.8646,4.9189,7.1758,4.8299,5.3629,5.248,6.1246,6.4436,5.8699,6.9975,5.7104,6.4191,5.5448,6.6941,7.745,5.7442,5.7819,5.5528,5.9052,6.6834,6.7487,5.5952,5.2021,7.0487,5.1639,4.0688,5.5964,5.6519,6.1268,4.3349,4.4061,4.7077,4.3285,5.8637,3.4156,4.7404,4.9026,5.7656,6.0023,5.2064,6.3425,4.4536,4.2699,4.2419,3.7518,5.0951,6.522,5.2188,7.9068,5.2289,5.1339,4.5473,5.4186,3.795,4.5142,5.2612,4.5856,5.6468,6.0409,5.5352,6.5635,6.6988,5.3544,6.0144,3.3032,5.2107,5.225,6.8147,5.9982,6.247,5.6913,5.2165,5.7269,5.6642,5.3367
PLCD4,-0.6193,-0.8339,0.03,0.03,0.2998,-0.3022,-0.5756,0.8961,1.105,0.2277,-0.1187,-0.1828,-1.2828,0.6332,0.24,1.6964,0.4552,-0.0725,0.2154,0.3231,0.7321,-1.5951,-1.4305,-0.9132,-0.7834,-1.4305,-1.0862,-0.3022,-0.4921,-1.1488,-1.2481,-0.2671,0.044,-0.8339,-0.013,-1.0262,0.1648,0.058,-0.4325,-0.1828,-0.2498,-0.4719,-0.7346,-0.4921,-0.8339,-0.5332,-0.1665,-0.1665,1.0151,-0.5543,0.434,-0.5973,-0.4719,-1.5951,0.434,0.0014,1.6374,0.434,-0.1993,1.0847,0.0014,0.0158,-0.9971,1.2576,-0.0425,1.0779,0.6145,-0.4921,0.0158,0.2029,0.2762,0.4967,-0.3201,1.5563,0.0854,0.044,-0.5543,-0.6643,2.4857,-0.1031,2.8076,-0.2671,0.688,-1.0862,-0.7108,0.9493,0.044,-0.3383,-0.2845,-1.3548,-0.1031,0.1903,-0.5125,0.1257,2.8622,-0.3383,0.4967,-0.6643,0.5069,-0.4325,-1.1488,-1.5522,-1.4699,-0.2498,-0.4521,-0.5756,-0.2845,0.0854,0.099,0.5859,0.9935,-0.3022,-1.2481,-0.8863
PLCE1,-0.1504,0.1519,2.1988,2.1988,2.7357,-0.3752,0.4865,0.2154,1.1184,-0.2845,0.2154,1.5465,1.0433,-0.1665,0.099,-2.3147,0.517,-0.5973,-1.4699,1.1641,-1.8836,0.4761,2.6693,3.5535,0.6239,2.2901,-2.9324,2.6255,-1.2828,0.3346,-0.1504,2.9262,0.24,0.1776,5.0077,1.4859,2.1606,2.1114,1.3679,2.9071,1.9822,2.3981,2.5658,1.6649,1.8404,1.4441,2.4035,3.6172,-1.5522,-1.7809,0.4447,2.6918,1.5998,3.1129,-0.5756,2.5437,-1.3183,2.5163,1.2815,2.667,1.3051,-0.3383,2.1476,0.9419,-0.7108,-0.7108,0.9191,1.5064,1.1316,0.547,-0.9686,0.5069,0.4657,1.4174,-1.6394,-1.1172,0.0718,1.3283,1.2271,-0.3383,1.1706,2.1047,0.4761,0.5666,-0.3201,-0.8863,0.5763,-0.4921,-0.3566,-0.8863,0.8488,-1.2142,-0.2845,0.605,2.2693,1.2756,-0.2671,2.0742,-0.4131,1.5758,1.8282,2.5437,2.3451,-0.3022,0.537,2.0289,1.7912,1.8119,1.5854,2.128,-0.1504,-0.013,0.1776,-0.394
PLCG1,5.5411,4.1547,4.4135,4.7809,4.582,6.7122,4.17,4.8324,4.8202,4.8125,4.6708,4.6071,5.0845,4.2862,5.5021,4.314,6.7092,4.4874,4.2958,4.9208,4.9901,5.5438,3.8013,4.504,4.4337,6.3563,5.3427,5.6468,5.0095,5.1676,4.7986,3.7898,5.1177,3.5923,5.085,5.2468,7.458,3.7116,3.7582,5.0553,5.0514,6.1936,5.3292,6.2568,5.0909,4.3234,5.382,5.278,3.9938,4.5192,3.4674,4.4751,4.7597,3.9883,3.9261,5.0683,4.2142,5.1799,5.0743,4.7099,5.302,5.0063,4.0445,5.0326,5.7592,4.6508,5.4169,4.8748,4.6944,4.6335,4.5104,4.9227,5.838,4.2929,5.62,4.5838,5.656,4.4647,5.3035,4.5886,5.7455,4.7656,5.2502,4.1531,4.5318,4.5808,4.1579,4.4913,5.5148,4.1891,5.0913,4.2943,5.3395,5.0144,5.0171,5.1355,4.3198,3.9393,5.0295,3.245,4.2571,4.9189,4.1692,5.8493,5.3169,3.1604,4.8228,6.0896,3.3703,4.2358,4.6358,6.1445,4.9561,4.97
PLCG2,3.1765,2.6805,2.7183,2.5511,2.3508,0.5763,-0.1031,2.5804,2.7763,2.6805,2.0183,3.055,4.4784,1.6875,1.8683,2.3564,2.3479,2.3135,3.0252,1.3511,2.2019,2.6579,2.8897,0.1648,1.9452,1.1641,2.2693,2.9581,1.8604,2.7205,2.0979,1.4494,2.5363,0.9268,2.004,2.8522,3.0092,3.3148,1.766,1.884,3.0393,2.8462,1.6281,3.6872,2.4831,2.2543,0.517,2.4198,1.7744,2.2421,0.7146,0.5666,1.2992,2.3106,1.5013,2.2421,2.6138,1.8957,3.8581,2.9929,2.2391,1.3846,1.9111,2.496,2.7336,2.7508,3.0056,1.2085,2.6255,1.5064,1.9675,3.074,1.5563,0.03,2.0111,0.7579,2.5756,2.3451,2.8117,3.6928,2.0535,2.1313,2.2051,1.8643,2.3592,0.6517,1.9226,2.1313,1.7828,1.46,2.0569,2.4063,2.3788,2.0604,3.4907,2.3898,3.2466,1.7097,2.9186,2.4883,1.2455,1.3225,3.4277,0.8961,1.8762,-0.1665,2.6019,2.5263,2.6783,3.011,3.0825,2.0535,2.3135,2.5061
PLCZ1,-9.9658,-3.6259,-9.9658,-3.6259,-9.9658,-9.9658,-9.9658,-4.6082,-5.5735,-9.9658,-4.035,-2.7274,-3.6259,0.2998,-2.7274,-9.9658,-3.1714,-9.9658,-9.9658,-9.9658,-3.458,-9.9658,-6.5064,-3.3076,-4.035,-9.9658,-0.5543,-1.0262,-9.9658,-2.3147,-1.4305,-1.4305,-3.6259,-5.5735,-6.5064,-9.9658,-9.9658,-9.9658,-0.7834,-5.0116,-9.9658,-9.9658,-2.7274,-5.5735,-5.0116,-1.2828,-2.1779,-9.9658,-5.0116,-9.9658,-9.9658,-9.9658,-5.0116,-1.1811,-1.8836,-2.7274,-9.9658,-9.9658,-9.9658,-0.5125,-5.5735,-3.0469,-2.0529,-5.0116,-1.3548,-9.9658,-5.5735,-2.7274,-2.8262,-5.5735,-3.6259,-9.9658,-6.5064,-1.2142,-5.5735,-9.9658,-1.1488,-4.6082,-4.035,-6.5064,-3.3076,-9.9658,-1.685,-2.3884,-9.9658,-9.9658,-9.9658,-4.2934,-1.7322,-5.5735,-4.2934,-2.5479,-9.9658,-1.8836,-9.9658,-4.6082,-2.8262,-4.6082,-5.5735,-4.2934,-9.9658,-9.9658,-5.0116,-5.0116,-3.1714,-9.9658,-9.9658,-5.0116,-9.9658,-2.6349,-9.9658,-1.9942,-9.9658,-2.2447
PLD1,4.3148,3.027,4.0705,3.3478,2.8897,4.6451,3.5086,3.9022,3.8769,4.1302,3.7919,4.4945,3.2766,3.7877,2.8422,2.982,2.9544,4.652,3.417,3.6612,4.3342,5.6974,2.043,3.2796,3.5362,3.8876,4.0357,3.0376,3.3689,3.1572,4.7437,4.8385,4.1954,3.795,4.3133,3.4868,2.8858,3.0654,3.6669,3.2617,3.4778,3.8054,4.5293,5.5255,3.3842,3.4997,2.9488,1.2085,4.0858,2.9338,4.7027,3.2647,3.4277,3.0446,5.0523,3.7367,4.6006,3.287,3.837,3.8239,5.0014,4.691,2.4518,4.3442,3.7539,4.66,5.4263,2.971,3.9719,3.2826,4.8783,2.7205,3.3206,4.7077,3.7846,4.2048,4.5784,5.6725,4.7474,4.2661,4.2335,4.6352,4.4996,3.9938,4.851,4.5784,4.8435,3.5224,3.4318,3.0688,4.9222,3.9459,3.9865,3.2841,3.6657,4.9805,3.8915,3.6266,5.3424,3.9543,3.2526,2.8681,4.3477,3.6359,4.7269,2.6579,1.9527,6.6056,2.1894,3.9031,3.7741,3.9874,5.3227,4.686
PLD2,2.7139,2.9929,2.4144,4.034,3.8013,4.6112,4.306,4.3428,3.4971,4.5742,4.3039,4.1523,4.0357,4.1946,4.2766,5.1371,4.5318,3.4504,4.6089,4.1946,3.8847,4.6154,2.8858,3.795,5.0063,4.0375,5.8304,4.0028,6.1188,3.9506,4.2095,3.5324,4.5491,4.7866,3.9965,4.1595,4.215,4.2624,3.755,3.6972,3.2692,3.6883,3.8561,3.8944,3.7269,3.5791,3.6266,3.1749,5.9873,2.3164,3.3364,3.5682,3.9031,2.9167,4.7269,3.5362,5.3579,3.4504,3.5645,4.0549,5.6582,5.4932,4.0064,4.0807,3.6254,5.5417,4.1555,4.4608,3.7421,3.7971,4.7735,4.182,4.1169,3.3492,4.7991,3.5815,4.7517,4.3155,4.6905,3.8621,5.073,4.3793,4.836,3.9663,3.3017,4.0575,4.7688,4.0515,4.3082,3.5274,3.3177,4.6206,4.1343,4.0943,3.4843,3.834,4.0584,2.8341,2.7183,4.6041,3.7815,4.0454,4.0739,3.8105,4.861,3.8531,2.8178,2.8858,3.7773,5.0295,4.7571,4.5491,4.7645,3.866
PLIN1,-2.4659,-2.5479,-3.3076,-0.8339,-1.1488,-1.8836,-5.5735,-3.816,-1.7322,-1.9942,-2.9324,-3.1714,-2.5479,-2.8262,-4.2934,-2.8262,-1.9942,-3.816,-2.3147,-3.816,-5.0116,-3.3076,-3.1714,-3.0469,-5.5735,-3.816,-3.0469,-1.4699,-9.9658,-3.0469,-4.035,-2.8262,-3.458,-5.0116,-2.9324,-3.816,-2.3147,-2.6349,-2.5479,-1.4305,-0.7588,-1.8836,-0.2498,-2.7274,-3.1714,-1.7809,-2.3884,-1.5522,-5.0116,-3.3076,-2.6349,-2.6349,-4.035,-2.8262,-3.0469,-1.8314,-3.816,0.2029,-2.0529,-2.5479,-2.7274,-2.5479,-1.5522,-3.3076,-1.0559,-3.6259,-3.6259,-4.6082,-2.7274,-2.3884,-2.2447,-2.8262,-5.0116,-2.6349,-3.816,-4.035,-3.816,-2.7274,-2.3147,-9.9658,-1.8314,-3.458,-5.5735,-4.2934,-3.458,-3.1714,-3.6259,-4.6082,-4.035,-3.1714,-3.6259,-5.0116,-5.0116,-1.2481,-3.0469,-3.6259,-4.035,-1.2828,-3.3076,-2.3147,-5.0116,-2.6349,-4.6082,-5.0116,-2.3147,-2.2447,-1.9379,-2.9324,-2.9324,-1.7322,-2.9324,-3.6259,-4.035,-3.6259
PLIN2,4.3569,4.8655,5.2487,3.0808,3.3883,1.196,2.2452,4.6095,3.4384,4.5442,3.1045,2.081,4.3119,3.838,4.0295,5.1408,3.5299,1.7617,3.6691,2.036,5.5113,2.9729,4.0645,4.8187,3.3017,4.6826,1.6964,3.9403,-0.3022,5.235,2.3649,3.7804,2.0912,5.5729,6.1326,4.3068,3.2158,3.3393,4.2134,1.6466,4.7415,5.6753,4.5423,6.3042,5.0444,4.0091,2.5163,6.1365,1.2992,6.4217,2.7227,2.6067,4.8793,1.6964,1.5758,4.5922,2.791,3.9478,4.4797,3.2557,3.4088,3.0927,5.0536,2.8462,5.1056,1.5709,4.3793,5.0449,3.7443,3.9346,2.9765,4.7714,2.3164,1.2147,5.2319,3.2034,4.8415,4.4176,3.2205,1.9931,5.5438,2.0844,2.6962,1.934,2.3193,1.9149,2.6556,3.1095,4.2609,3.3773,2.5804,2.8442,3.1701,5.6288,4.0162,2.9857,2.7657,2.1313,3.4116,5.9563,3.716,4.3053,3.5312,2.7183,5.2936,4.2189,2.8799,2.9674,3.716,3.7919,4.7767,3.9327,1.412,3.623
PLIN4,-1.4305,-3.458,-2.3884,0.1519,0.9935,-0.9132,-2.3147,-0.0574,3.3278,3.6635,-1.9942,0.4447,-4.6082,-2.0529,0.8246,-5.0116,0.537,0.346,-1.9379,1.8918,-2.6349,0.1903,-0.1031,-1.8836,-3.6259,-4.2934,-3.1714,2.1313,1.2875,-2.1779,-0.6643,-1.5522,-0.5756,-2.6349,0.3115,-1.9942,-3.0469,-4.2934,-1.2481,-0.8599,-3.458,-1.7809,-0.7108,-0.2845,0.3573,-0.9686,-1.0559,-1.7809,-3.1714,-4.035,-2.7274,-2.0529,-2.2447,-4.2934,-0.2159,-0.7346,1.3735,1.3623,0.9343,-0.2498,-2.4659,-2.6349,-1.7809,2.8402,1.9452,-2.2447,2.5437,-4.035,1.3735,-1.1488,-0.3383,0.7916,2.1798,-0.4131,-3.1714,-2.3884,-2.3884,1.0007,4.6023,1.2696,-0.6873,0.8164,-0.0725,-1.5522,-1.5105,-2.5479,-1.9379,-3.6259,1.7702,-2.2447,-1.7809,-2.0529,1.0007,-0.4325,5.0691,0.346,-1.3548,-0.2671,-2.5479,-1.6394,-2.9324,-1.2481,-0.0277,-4.2934,-2.3884,-2.2447,-2.7274,-1.0262,-1.2828,1.9931,-1.7322,-3.458,-1.1811,-1.4305
PLIN5,-1.4699,-1.685,-1.5105,0.2277,-1.3548,-4.2934,-5.5735,-2.8262,-1.685,-1.0559,-2.3147,0.0014,-2.114,-5.5735,-1.5522,-4.2934,-1.8314,-3.3076,-2.5479,-0.3201,-5.0116,-1.0559,0.1257,-0.0725,-2.3147,-3.458,-2.7274,1.7489,-0.8599,-0.2159,-0.4719,-0.0574,-2.1779,-1.6394,0.4125,-0.4521,-2.2447,-1.5951,-1.7809,-0.9406,-4.035,-1.685,-0.1345,1.683,2.2175,-1.2828,-1.2142,-1.9942,-3.458,-3.458,-0.7346,-0.013,-2.3147,-2.9324,-1.3921,-1.3183,-1.9942,0.5666,-2.0529,-1.2481,-2.7274,-1.6394,-0.8863,-2.7274,-2.2447,-2.9324,-0.8599,-5.0116,-1.6394,-4.6082,-0.0725,0.3231,-4.035,-3.0469,-5.5735,-4.6082,-0.9971,-5.0116,1.3167,-3.0469,-4.6082,-3.0469,1.8323,-1.5105,-3.0469,-3.6259,-4.035,-3.458,0.9191,-2.8262,-1.4699,-4.035,1.6785,0.4967,-0.8599,-3.458,-5.0116,-2.2447,-4.6082,-1.1172,-1.7322,-2.3884,-3.3076,-3.816,-1.9379,-1.0559,-1.1172,-2.5479,0.1648,0.1124,-0.8863,-4.035,-0.5543,-0.4921
PLK1,5.5497,3.7039,5.124,4.8299,5.5126,4.6697,4.9407,4.8837,4.3053,2.5288,4.1899,4.2699,3.8857,5.3765,6.3424,4.5946,4.5361,3.4384,5.6068,4.8773,5.3958,4.9594,5.6491,5.8748,5.5383,5.6562,2.3019,3.8925,5.1351,3.6006,4.3597,4.9379,4.866,3.8116,4.2095,4.5286,5.2219,5.3709,5.5361,4.3618,3.7961,5.2103,4.7893,4.5066,4.3834,5.0747,5.3664,5.0605,5.3147,4.6634,5.7488,5.1692,5.97,6.0481,3.74,4.7394,4.4829,4.0705,4.9617,4.2646,4.0653,4.6053,6.047,5.0383,6.632,4.7688,3.9204,5.97,4.4483,4.523,4.6071,4.8309,5.1002,4.1153,4.5534,5.8001,5.6241,4.0118,4.4297,6.5193,2.8994,4.2958,3.837,5.3995,5.0584,5.4887,4.5934,5.8583,4.9449,5.3772,5.769,4.9421,4.2654,5.1977,3.2313,4.9561,4.366,5.1819,3.945,3.1939,5.3733,3.8501,4.7148,6.2625,3.9421,4.8773,4.6776,5.14,3.8075,5.2173,5.8136,4.851,5.5252,4.3944
PLK2,3.7443,2.0776,4.5988,4.4357,3.0637,4.6753,2.328,4.5318,3.8749,3.2096,5.6215,3.835,2.7742,5.2586,2.7847,3.1765,6.0805,3.8481,6.2044,1.6281,5.2335,4.245,1.2696,3.8541,3.7237,6.7202,5.7931,5.433,5.2891,4.1409,3.7762,3.8411,3.8521,4.6053,3.3911,3.4237,2.5707,2.9071,2.9205,3.8993,2.6715,4.0295,3.5424,4.8284,5.6468,5.6688,3.1079,3.0774,5.891,3.7877,3.4007,3.5249,4.6628,3.4713,5.0939,3.8621,4.7055,3.9663,4.3541,5.1815,5.6174,5.789,3.3076,3.5982,3.3435,5.9267,4.3442,5.4159,3.573,3.6827,3.2405,3.755,4.6571,3.1701,5.7929,3.9374,4.2396,3.755,3.6714,3.8866,6.5359,4.1612,5.9644,3.906,4.3862,2.8422,5.0157,4.0046,4.8405,2.108,4.2025,3.4997,4.3126,3.1129,2.971,3.8198,4.1252,4.38,3.7971,4.8635,2.9581,3.6509,4.4706,5.4578,3.8541,3.5237,4.0532,5.0171,5.4519,4.0739,5.7777,4.0662,3.2811,4.9681
PLK3,3.9251,3.1162,2.9893,3.3047,2.8681,3.0358,2.1925,3.3577,3.7709,2.6828,4.1867,3.2065,4.5117,3.2313,3.8147,5.4416,3.0961,2.5238,3.5959,2.9674,3.0393,4.5534,3.4971,3.6566,4.352,3.4583,4.0278,3.0252,4.8793,4.1061,3.772,4.3406,3.0056,5.2679,4.1899,4.1277,5.5066,3.8198,3.0127,4.1724,3.9261,4.5699,2.8641,3.958,4.3951,4.0153,3.5584,3.9318,3.6714,3.4331,2.8681,4.3646,3.9431,3.928,4.4257,4.0242,4.1261,4.1335,4.1169,4.2833,4.6588,3.6543,4.2041,2.6441,2.694,4.1178,4.5342,3.6335,3.9051,2.8622,3.4034,4.1086,4.0943,2.8341,3.417,3.3047,3.3521,2.6602,3.2236,2.5137,4.4169,1.642,4.0251,1.816,3.2647,2.167,2.824,4.3292,3.4739,2.2603,2.4649,4.382,4.3779,5.1306,3.6497,2.7227,3.1145,3.2557,3.6838,4.8987,3.7237,4.9246,2.7972,2.7615,4.4549,4.3242,4.1595,4.2442,3.2328,3.8441,4.696,3.8769,2.6464,4.0375
PLK4,2.7465,1.3454,3.1475,1.8036,3.2885,3.5971,2.5112,1.9895,3.6312,0.605,2.4225,3.1987,2.2206,2.9413,4.2088,2.6487,4.2243,1.6558,3.7475,2.036,3.1523,3.1045,2.7508,2.4359,3.3105,2.7227,-0.7588,1.8036,3.1145,1.7744,2.872,2.5683,2.3366,2.8562,2.5338,2.4831,3.2944,2.4623,3.1653,1.8078,1.6374,2.9618,2.3704,3.4304,2.233,2.8361,2.8542,3.0428,2.1894,2.6441,2.824,2.4386,1.9264,2.6624,2.5876,2.236,1.4808,2.2633,1.4494,2.1734,2.2663,3.186,2.409,2.824,3.6691,2.409,2.8897,3.5287,2.59,2.4412,2.4492,2.2813,3.5449,3.7614,1.884,3.8621,2.9488,2.5213,3.4251,3.1278,2.945,2.6418,2.8897,2.6161,3.1245,3.4384,2.1114,3.1294,3.6861,3.0774,2.6602,2.6325,2.3423,3.6101,1.2934,2.3479,2.0395,3.186,2.6624,1.0711,2.0912,1.5415,1.8762,4.854,2.1411,2.1606,4.0375,2.5112,1.6187,2.4035,3.3336,4.079,3.2988,3.0358
PLN,0.7493,-1.685,3.8531,2.2872,2.3251,1.3283,0.5955,3.002,5.5236,4.6041,1.3735,1.4704,-0.8599,2.296,2.7051,-2.6349,2.0569,2.2237,0.9568,3.2158,-3.458,1.6512,-2.1779,-0.8863,-1.4305,-1.4305,-1.7809,3.7475,-1.7809,1.1706,1.9786,-0.7588,1.5013,0.1257,0.9642,-0.6873,-1.2481,-0.8599,-1.5522,-0.9686,-0.4131,0.9038,-1.5105,-0.7346,1.9712,3.3307,1.1184,-0.3566,-2.1779,-0.9686,-2.7274,1.4962,1.5013,-1.4699,2.3871,3.1011,2.4727,3.9194,3.705,2.8462,-0.8339,-3.6259,-2.5479,4.6809,1.3679,0.7146,4.7236,-0.6193,4.2472,1.6093,0.5568,3.1079,5.2631,0.3115,-0.2845,-0.1504,-0.8084,3.453,6.2557,-0.3022,2.1574,3.1685,1.9564,0.7832,1.4704,-2.7274,-1.2142,-1.3548,3.9051,0.044,-1.5951,-0.0425,-1.5105,-1.0262,6.6872,2.7029,1.5366,-0.3752,-0.4921,1.1706,-1.1172,1.5165,-1.5105,-3.3076,-1.7809,-4.035,-1.5105,0.7233,2.667,3.8481,0.6608,-0.013,-1.685,-3.0469
PLTP,4.585,4.9284,3.6972,6.453,6.5999,5.5441,7.1608,6.5269,6.0387,2.9802,7.3593,5.7019,4.1939,6.6292,8.5086,6.5554,6.3023,4.17,6.4175,8.9081,7.915,6.3053,2.5238,5.0845,6.4436,9.0365,3.29,4.5448,5.779,7.0396,5.4738,3.3177,6.9153,4.2126,6.2466,6.3745,8.6415,2.9637,3.3717,3.6359,2.7249,7.2412,3.7898,7.1624,5.254,6.2118,4.449,2.8622,3.1095,3.9478,3.2572,3.3591,5.2491,4.6502,6.1669,6.7412,6.3468,5.6551,5.2661,4.7469,5.3165,6.3154,6.4348,6.7681,6.5735,6.4251,4.9681,6.4072,6.1707,5.0679,6.6611,7.7408,7.3605,7.179,7.2496,6.589,8.0713,5.498,5.9291,6.3731,4.9584,1.7912,4.0331,6.5518,4.1335,4.5423,5.6346,6.9787,7.8385,6.984,6.2153,7.585,8.8393,6.4753,6.785,4.298,4.7777,3.222,6.6289,3.4726,6.2132,4.5473,6.7071,5.5823,7.5998,5.0743,3.4129,7.179,5.0242,6.9238,7.5856,7.4373,6.1581,6.9549
PMAIP1,2.4332,1.6785,4.391,0.4125,1.0711,4.4013,3.7226,2.872,3.3017,2.6693,2.7161,3.871,3.2781,3.7215,1.9601,3.7356,2.7847,4.7323,4.5874,2.8137,3.2944,3.2766,1.692,2.4439,4.2373,2.9875,2.0776,1.4911,2.362,2.8542,3.7909,2.3649,4.5699,3.7215,1.736,2.2633,1.4281,3.3047,1.9638,3.0002,3.1129,2.9544,2.3953,3.0533,4.0739,2.9013,3.7453,3.6578,3.4881,2.578,0.434,1.1512,3.834,1.5366,3.3731,1.4808,2.2421,2.0289,3.1669,0.9038,3.2018,3.8471,2.2901,3.8561,3.162,3.2752,4.1019,3.7302,3.4277,3.8847,3.794,3.795,3.7656,2.9071,3.6312,4.5577,3.2405,1.9895,2.8955,3.0463,4.4297,3.2297,4.2457,4.0523,2.1345,4.2609,3.9829,2.9469,2.6715,3.8044,3.9929,4.0575,3.4224,4.8319,1.5806,3.2617,3.4464,1.736,3.4264,3.7061,2.6783,2.6602,4.0322,6.2344,4.2728,0.5859,3.091,4.4101,2.7889,4.523,4.3299,2.7314,3.3076,4.837
