gene_name,TCGA-BL-A13I-01,TCGA-BL-A13J-01,TCGA-BL-A3JM-01,TCGA-BT-A0S7-01,TCGA-BT-A0YX-01,TCGA-BT-A20J-01,TCGA-BT-A20N-01,TCGA-BT-A20O-01,TCGA-BT-A20P-01,TCGA-BT-A20Q-01,TCGA-BT-A20R-01,TCGA-BT-A20T-01,TCGA-BT-A20U-01,TCGA-BT-A20W-01,TCGA-BT-A2LB-01,TCGA-BT-A2LD-01,TCGA-BT-A3PH-01,TCGA-BT-A3PJ-01,TCGA-BT-A3PK-01,TCGA-BT-A42C-01,TCGA-C4-A0F0-01,TCGA-C4-A0F1-01,TCGA-C4-A0F6-01,TCGA-C4-A0F7-01,TCGA-CF-A1HR-01,TCGA-CF-A1HS-01,TCGA-CF-A27C-01,TCGA-CF-A3MF-01,TCGA-CF-A3MG-01,TCGA-CF-A3MH-01,TCGA-CF-A3MI-01,TCGA-CU-A0YN-01,TCGA-CU-A3KJ-01,TCGA-CU-A3QU-01,TCGA-CU-A3YL-01,TCGA-DK-A1A3-01,TCGA-DK-A1A5-01,TCGA-DK-A1AA-01,TCGA-DK-A1AB-01,TCGA-DK-A1AC-01,TCGA-DK-A1AD-01,TCGA-DK-A1AE-01,TCGA-DK-A1AF-01,TCGA-DK-A1AG-01,TCGA-DK-A2HX-01,TCGA-DK-A2I1-01,TCGA-DK-A2I2-01,TCGA-DK-A2I4-01,TCGA-DK-A3IK-01,TCGA-DK-A3IL-01,TCGA-DK-A3IM-01,TCGA-DK-A3IN-01,TCGA-DK-A3IT-01,TCGA-DK-A3IU-01,TCGA-DK-A3IV-01,TCGA-DK-A3WW-01,TCGA-DK-A3WX-01,TCGA-DK-A3WY-01,TCGA-DK-A3X1-01,TCGA-DK-A3X2-01,TCGA-E5-A2PC-01,TCGA-E7-A3X6-01,TCGA-E7-A3Y1-01,TCGA-FD-A3B3-01,TCGA-FD-A3B5-01,TCGA-FD-A3B6-01,TCGA-FD-A3B7-01,TCGA-FD-A3B8-01,TCGA-FD-A3N5-01,TCGA-FD-A3NA-01,TCGA-FD-A3SJ-01,TCGA-FD-A3SL-01,TCGA-FD-A3SM-01,TCGA-FD-A3SN-01,TCGA-FD-A3SO-01,TCGA-FD-A3SP-01,TCGA-FD-A3SQ-01,TCGA-FD-A3SR-01,TCGA-FD-A3SS-01,TCGA-FJ-A3Z7-01,TCGA-FJ-A3ZE-01,TCGA-FJ-A3ZF-01,TCGA-G2-A2EC-01,TCGA-G2-A2EF-01,TCGA-G2-A2EJ-01,TCGA-G2-A2EK-01,TCGA-G2-A2EO-01,TCGA-G2-A2ES-01,TCGA-G2-A3IB-01,TCGA-G2-A3IE-01,TCGA-G2-A3VY-01,TCGA-GC-A3BM-01,TCGA-GC-A3I6-01,TCGA-GC-A3WC-01,TCGA-GC-A3YS-01,TCGA-GD-A2C5-01,TCGA-GD-A3OP-01,TCGA-GD-A3OQ-01,TCGA-GD-A3OS-01,TCGA-GU-A42R-01,TCGA-GV-A3JV-01,TCGA-GV-A3JW-01,TCGA-GV-A3JZ-01,TCGA-GV-A3QF-01,TCGA-GV-A3QG-01,TCGA-GV-A3QH-01,TCGA-GV-A3QI-01,TCGA-GV-A3QK-01,TCGA-GV-A40E-01,TCGA-GV-A40G-01,TCGA-H4-A2HO-01,TCGA-H4-A2HQ-01,TCGA-HQ-A2OE-01,TCGA-K4-A3WS-01,TCGA-K4-A3WU-01,TCGA-K4-A3WV-01
PRKAB1,3.39567202505,2.89678366849,3.9901,3.9599,3.154,3.8239,3.3577,3.2781,5.466,3.9051,3.9956,3.6148,3.9524,3.9728,4.1796,3.38,3.5742,3.0619,3.2811,4.4926,4.0019,3.3177,3.4477,3.7215,4.6462,2.6185,4.0171,3.9002,4.2033,4.641,3.4958,3.2988,2.6302,4.0901,4.1595,2.9032,4.1891,3.4061,3.6018,3.573,3.7204,3.8501,3.5199,4.7965,4.3562,3.2722,3.3577,3.2557,3.5449,3.2143,3.5073,3.5875,3.8818,3.5608,4.2103,4.1294,3.7857,3.9974,2.6984,3.8085,4.1899,4.8043,4.0401,3.6136,3.3911,3.6497,3.0791,3.83,3.2158,3.3979,3.2587,3.0038,3.83,3.9487,2.667,3.6939,4.1169,3.8105,3.0446,2.6579,4.1587,3.7061,4.5675,4.5423,3.0515,4.4996,3.9956,3.7486,4.1252,4.061,4.026,4.2472,4.7635,4.5374,4.1078,3.3787,4.3104,3.8289,4.0901,4.4384,3.4894,3.7804,3.0074,3.868,3.4843,3.741,3.831,4.0225,4.1136,4.5699,4.2728,4.0994,5.2736,3.6793,3.8621,4.3017
PRKAB2,1.98468611174,4.58982471392,2.1606,1.7141,1.4962,1.0151,3.4674,2.1476,0.1388,1.5266,1.614,1.5709,1.8242,1.2333,2.3788,1.8564,1.177,1.412,1.3283,2.5061,1.8119,2.9394,1.5612,2.8014,0.4761,2.2113,2.753,-0.1828,0.7748,1.0363,0.2154,1.8036,2.6602,2.4492,2.1345,0.9115,2.7972,1.2271,3.2112,1.642,2.0535,1.7053,1.46,2.0465,2.6067,0.9419,1.8604,1.4859,2.5112,1.5366,2.561,2.4492,2.7657,1.4652,2.2299,1.9073,2.3135,1.1577,1.1512,2.7029,2.5413,2.685,2.4883,1.6281,2.7336,0.8883,2.8442,2.3193,2.1411,1.2696,2.299,1.8762,2.1378,2.5487,2.3193,2.1766,2.5087,3.1475,1.4065,2.4412,3.0515,3.0619,2.0183,2.5413,1.8801,2.8897,0.7407,2.108,2.3677,3.2236,3.1409,2.5511,2.1476,2.5338,2.4857,3.2359,2.4857,1.5013,3.0234,2.4649,2.0395,2.9375,0.7146,1.46,0.9115,1.7744,2.8838,0.9343,2.1862,2.5536,1.2455,2.0004,2.7551,2.909,2.183,1.4808
PRKACA,5.40407750744,5.3002975896,6.0596,5.373,5.0184,4.9416,5.5937,5.6153,5.2312,5.1148,4.8515,5.2736,4.66,5.6427,5.0909,4.867,6.2642,5.3417,4.9402,5.365,4.6713,4.858,4.1836,5.0122,4.9982,5.5242,4.8228,3.7313,5.288,5.3579,5.064,5.5308,5.5062,5.6011,5.7509,5.523,5.6364,5.278,5.4413,5.4416,5.0237,4.5522,5.4081,5.5973,5.1169,5.0605,4.6623,5.2976,5.7263,5.0601,5.4155,5.5277,5.0769,5.4182,5.6605,4.1531,4.4654,5.1061,4.7597,6.2242,4.5814,5.6256,5.0268,4.8202,5.4256,5.0648,5.1615,5.5245,5.4884,5.5426,5.821,5.5883,5.6401,4.7104,5.4647,5.5323,5.3075,6.0273,4.918,4.3646,4.9556,4.1891,4.916,5.4446,4.421,4.7725,4.9388,4.9668,5.2544,4.8182,5.7288,5.6144,4.9709,5.0206,4.852,5.3031,4.9681,4.8172,5.6806,4.4443,4.853,5.8009,5.0286,5.5059,4.9265,5.1231,5.9057,5.1375,4.3958,5.9505,4.447,5.0365,5.7043,5.0837,5.2803,5.4486
PRKACB,4.40175304444,5.72033185309,3.162,3.6838,3.0706,1.9149,4.6218,4.4061,1.642,3.9185,3.1145,3.6612,4.0497,3.1701,4.6236,0.058,1.9675,2.9356,2.2237,3.0428,3.0498,2.1606,4.6725,3.8208,3.0671,2.9071,2.9338,-1.2828,2.7636,2.9413,0.3573,3.1507,3.1669,2.1606,2.3871,2.0776,3.7762,4.0383,3.154,2.1047,3.4622,2.9839,3.4048,3.2405,2.8877,2.128,3.0056,3.3952,3.5694,3.2944,2.6348,4.7077,3.9534,3.3605,3.8228,2.0465,2.3077,4.2518,3.5535,2.8916,3.6066,3.3134,3.5473,2.6738,2.6895,2.4597,2.9674,3.9654,2.872,3.2328,3.0002,2.9984,2.8076,2.4439,2.6828,4.0304,3.002,2.6895,1.0983,1.8996,2.4753,2.6371,3.4971,2.7826,1.3791,4.6023,3.8208,0.8327,3.4907,3.9691,3.1179,4.5405,3.1797,3.2328,3.2752,3.8218,3.5374,4.1764,3.1765,2.824,1.5661,3.8013,2.7805,2.3843,3.3293,2.6895,5.126,2.8502,2.1013,1.787,3.3619,4.0636,-0.9686,3.011,3.7421,2.1638
PRKACG,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658
PRKAG1,5.17993840222,4.77073041648,5.504,5.2555,5.0519,5.4243,4.7819,5.0264,5.4357,5.4142,5.0717,5.085,5.4064,5.5681,5.4748,5.6496,5.428,5.4575,4.9883,5.9229,5.1887,5.0734,5.4064,5.3882,5.6165,4.7274,5.0657,3.3076,5.4621,5.2758,3.345,4.7767,4.3765,5.432,5.018,6.1595,5.4293,5.327,4.986,6.2808,5.2884,5.4219,5.114,4.8679,5.0981,5.3151,4.9444,5.014,5.3338,4.935,4.5638,4.843,5.1514,5.0014,5.4091,4.8978,5.4787,5.2795,4.6634,5.4036,4.7377,5.1526,4.9279,4.7512,5.1764,4.809,5.1035,5.1425,4.7318,5.1752,5.1437,4.9275,5.5062,5.1518,4.3758,4.9796,5.2009,5.7052,4.9782,4.4189,4.9199,5.3695,5.2342,5.8385,5.478,5.2865,5.599,5.178,5.2869,5.3331,5.9789,5.7589,5.3562,5.1974,5.0773,5.2095,5.4023,5.2142,5.4797,5.5308,5.0379,4.8934,4.6101,5.1526,4.6804,5.2619,5.858,5.4175,5.8445,5.0601,4.834,5.0313,6.276,5.2415,5.5107,5.3205
PRKAG2,2.4933663465,2.98872125564,1.3109,2.2842,3.5161,3.6277,1.9822,2.9338,2.3953,3.0498,3.1507,3.2251,3.7561,2.9224,2.4008,4.9787,2.496,1.4652,3.027,3.5149,2.0569,2.3816,2.8117,1.5998,3.3675,1.4494,3.1701,0.1257,2.1509,1.7786,1.9188,1.7617,1.6558,3.2722,3.0637,2.9637,2.7139,2.376,3.5035,2.4831,2.8219,2.2931,3.2389,2.727,3.4304,2.8897,3.3307,2.9765,2.651,2.0673,1.8078,1.2209,2.8916,3.2343,3.4543,1.6512,3.162,2.9243,2.4831,2.9562,3.0723,2.7636,2.2723,1.8323,-0.3566,3.6277,3.2988,3.8002,2.7889,1.3167,4.0816,3.3435,2.6441,3.5899,4.3184,3.2572,3.3856,3.8719,3.6451,2.2753,3.3435,3.5959,3.5009,2.1606,3.1145,3.5851,2.6873,2.7292,3.4318,2.5948,3.8788,2.3193,2.3732,2.5462,1.4228,3.0181,3.6691,3.0002,3.1045,2.6647,2.6067,2.4805,3.287,1.7702,3.3717,2.9507,3.7335,3.6961,3.6463,3.5047,2.8681,2.5683,1.2815,2.9618,4.0454,4.1523
PRKAG3,-9.9658,-3.74988677913,-9.9658,-9.9658,-9.9658,-2.7274,-9.9658,-9.9658,-9.9658,-4.035,-9.9658,-5.5735,-9.9658,-6.5064,-6.5064,-9.9658,-9.9658,-6.5064,-9.9658,-3.3076,-9.9658,-9.9658,-9.9658,-5.5735,-4.6082,-5.5735,-5.0116,-5.5735,-9.9658,-3.458,-6.5064,-5.5735,-9.9658,-9.9658,-5.0116,-9.9658,-3.3076,-4.6082,-4.2934,-3.1714,-9.9658,-9.9658,-9.9658,-5.0116,-9.9658,-6.5064,-9.9658,-6.5064,-9.9658,-5.5735,-6.5064,-9.9658,-9.9658,-6.5064,-5.0116,-6.5064,-3.458,-9.9658,-9.9658,-6.5064,-3.458,-9.9658,-2.8262,-5.5735,-9.9658,-9.9658,-5.5735,-9.9658,-6.5064,-6.5064,-4.035,-9.9658,-9.9658,-9.9658,-9.9658,-4.2934,-3.458,-9.9658,-9.9658,-6.5064,-3.1714,-6.5064,-6.5064,-9.9658,-9.9658,-5.5735,-5.5735,-9.9658,-5.5735,-9.9658,-9.9658,-1.685,-9.9658,-9.9658,-9.9658,-9.9658,-5.5735,-6.5064,-9.9658,-6.5064,-9.9658,-3.3076,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-9.9658,-6.5064,-9.9658,-5.5735,-5.5735,-9.9658,-6.5064,-9.9658
PRKAR1A,6.46652021215,6.53389710012,6.4562,6.5141,5.3851,5.5258,6.2485,6.7662,5.8337,6.8018,5.9905,5.9482,5.9549,6.3105,5.7541,5.1756,6.0913,5.6398,6.2761,6.2327,5.725,6.4328,5.7819,6.7665,6.1014,5.9789,6.2582,3.2796,5.9816,5.4169,4.9654,6.056,6.542,5.9155,5.9444,5.5853,6.3627,6.4599,5.926,5.7806,5.7546,6.3621,6.5904,5.8946,6.0905,5.2788,5.6999,6.5231,4.551,4.5681,5.689,5.6514,5.9425,5.5227,5.6871,5.8357,6.4388,6.1314,5.3608,6.19,6.2015,6.1601,4.6277,5.7388,5.5714,6.155,6.1819,6.4089,5.2706,5.6008,5.7877,5.6874,6.3941,5.5668,5.8296,6.1528,6.2056,5.7642,4.9175,5.0579,6.6097,5.7509,6.2497,6.3214,6.1077,5.7189,6.0383,5.7793,5.2709,4.4108,5.4986,6.3191,5.8787,5.8066,5.5577,5.8375,6.4079,6.3418,5.3477,6.8601,6.5395,6.0319,6.2497,6.0579,6.1779,5.9773,6.1183,6.0279,5.4992,5.9928,5.5525,6.885,6.7534,5.5769,6.2273,6.2342
PRKAR1B,2.2703414522,2.35263316677,3.5718,4.8861,2.2237,2.233,3.5136,3.5742,3.1426,2.1013,2.1734,3.3119,3.8954,4.9284,3.1588,3.4075,1.2696,2.1213,4.2442,3.3105,3.1733,1.2696,4.2965,4.4516,2.0878,2.9948,2.8137,0.8488,2.376,2.7314,2.7594,2.7572,3.0825,4.2578,1.8879,2.7161,2.7868,1.8996,3.6195,2.5087,1.2333,3.7656,3.3435,3.9384,2.3308,3.4881,4.7143,3.7971,3.5815,4.4297,3.0305,3.6254,3.5035,2.8117,3.1556,3.8591,3.3336,3.3321,3.7688,3.4517,2.3592,2.3788,4.0696,2.5972,3.0723,4.5442,4.6628,3.3119,4.4829,2.4279,4.0799,2.3222,1.4065,2.9929,3.9289,2.6208,2.2663,2.3394,2.4306,4.0541,2.7487,4.6651,2.8199,4.0019,2.8838,3.3017,3.4451,2.6114,3.4765,3.7017,4.0287,3.4622,2.872,3.2343,3.2707,3.3336,3.2572,3.0358,4.4263,1.2209,2.7572,4.0969,2.2633,2.2144,2.8994,2.8117,3.9431,2.5413,3.4344,2.6556,3.3661,2.4675,2.7572,3.4843,2.3479,3.3703
PRKAR2A,4.04885005997,3.9886372132,2.7951,3.5839,3.7182,3.5161,3.6646,3.2737,1.7744,2.8602,2.8482,1.9452,3.6136,2.9109,2.4908,3.1344,4.431,3.1475,3.3842,2.2753,3.2707,2.7161,2.5852,2.9413,3.7794,2.5061,2.6487,1.934,3.2236,2.3423,2.236,3.3993,3.1733,3.3938,1.934,3.9543,3.2885,2.9729,2.5972,3.2707,3.1955,3.1749,3.0515,2.8014,3.6324,2.6738,2.2299,3.0961,3.1112,2.676,3.1311,4.1044,3.6827,3.1261,3.3192,1.8282,3.5199,2.3898,1.0847,4.637,2.3981,3.1062,1.7229,3.3633,3.9108,3.2557,3.3828,3.5274,3.3321,3.1409,3.0533,2.9784,3.1409,3.3003,3.868,3.3717,2.9013,3.4398,3.5694,2.1862,2.3193,2.971,2.6828,2.9071,2.0979,3.5149,1.9895,2.4252,2.578,3.9983,2.9948,3.8571,2.8301,2.2051,2.3981,3.287,3.7898,3.449,3.3731,2.4063,3.2973,3.1409,3.0411,2.8779,3.1765,3.3689,3.1892,3.002,2.8076,3.3047,2.9948,2.7679,3.4061,2.5852,3.1129,2.3871
PRKAR2B,2.55688977783,0.177553878436,1.2394,1.614,1.6875,3.4384,-1.8836,2.1411,0.517,-0.0425,1.9302,0.7916,2.3704,0.537,0.1124,1.9895,-1.3183,-1.0559,0.7832,-0.1504,-1.0262,-1.1488,4.0144,2.7972,0.3346,0.9038,1.5316,-1.9379,-2.9324,1.5064,-1.0262,0.2881,-0.1345,-1.4699,-0.2498,3.2944,-1.3921,-0.6193,0.434,1.2756,-1.3921,0.4865,3.47,1.0293,0.8408,-0.0277,2.3308,2.8542,0.6145,0.5666,-1.0559,-0.2845,0.03,3.2841,3.0287,-1.3183,-1.8836,1.6045,-2.6349,2.128,-0.5332,2.004,0.0158,1.2576,-1.2142,-0.2671,0.537,1.8201,-1.685,1.4859,2.4985,2.9857,-1.3921,-1.1172,-1.3183,1.4808,0.9568,4.4203,0.7407,1.0503,-2.4659,-0.1187,2.5112,-0.7108,-1.8314,0.5955,1.5998,-1.2481,0.1776,0.434,2.4675,0.9935,0.8246,1.9712,-0.3022,2.236,2.4306,0.7999,2.0946,2.874,0.346,2.496,1.3623,-1.0262,2.3164,-0.0277,0.9642,2.362,-0.1031,1.1382,3.6172,2.2237,-1.2481,1.7403,3.0706,1.2696
PRKCA,4.80706386689,2.30287591835,3.0961,0.9493,0.0718,0.517,1.6649,2.3704,1.1833,1.6045,-0.5543,0.1388,0.5955,0.1388,0.0854,-0.2845,2.6873,0.5859,1.1897,0.9419,0.5955,0.605,0.1776,1.3679,1.4335,1.9188,1.3846,0.9642,1.8036,2.1509,-0.1665,2.2144,0.3346,2.6067,3.0671,0.8408,1.0433,1.5902,0.9343,-0.9686,-0.2671,2.496,2.6464,1.0642,2.0289,0.0014,-0.6873,2.1345,0.2642,0.2154,2.4492,1.3791,2.0465,0.7321,1.949,0.9568,1.595,1.2394,0.2277,1.7141,-0.0877,-0.4131,0.9419,1.4228,0.7407,1.884,2.4412,2.2753,1.884,2.6738,0.3796,1.7786,-0.1031,0.346,1.2023,2.4386,1.6785,0.4552,-1.9942,-1.8314,-0.0877,0.5763,1.4281,1.7403,-0.0877,2.5996,1.5806,-0.7588,1.7995,0.1776,1.125,2.118,2.8602,1.4228,-0.0725,1.6604,2.1766,2.5213,2.5388,3.9412,2.4063,3.3731,0.9716,2.7594,0.4657,4.208,2.1957,1.1447,1.0847,2.8014,0.2998,3.8778,1.9034,1.2875,2.3106,3.1556
PRKCB,4.74474124721,-0.290411875023,-1.0862,-1.4305,0.434,0.3573,-0.0725,3.1409,-1.4699,-0.2159,-1.5951,-0.7834,-1.8314,0.0854,-0.0877,-2.0529,-4.2934,-0.5332,-1.4699,3.3017,-0.9971,-1.3183,2.3981,1.3397,-0.6643,-0.0877,-1.5522,-4.035,1.0079,1.5465,-2.7274,0.2154,-1.0262,-3.0469,1.3283,-0.3022,-0.9971,-1.7322,-0.3022,0.4967,-1.1172,-0.1504,1.2576,1.2209,-0.5543,-0.1345,1.3956,2.1114,-1.3921,-0.2671,-2.114,-0.1993,0.2881,2.9747,2.3788,0.24,-0.3752,4.5766,-1.6394,-4.2934,1.8201,-1.0559,-2.8262,0.7493,-3.3076,-0.0277,1.2696,2.5585,-0.9971,-0.7588,-0.3566,0.4125,-2.6349,-2.4659,-0.6193,0.9642,0.1903,0.4447,-3.816,-3.3076,-3.0469,-4.6082,0.2522,0.4967,-2.7274,0.4552,0.8883,-1.5105,-3.458,0.9191,0.1257,0.03,-0.8863,1.7995,-1.685,-2.1779,1.2934,-1.2481,0.4016,-1.5105,0.1124,-0.0425,-1.8836,-2.5479,3.3206,-3.816,0.3796,-0.4921,-2.7274,-3.816,-1.4699,2.167,-1.9942,1.5165,2.3649,-6.5064
PRKCD,4.60709590623,4.81150648705,3.0446,4.0688,4.86,5.7866,5.4767,4.7377,5.8176,6.2044,4.4848,4.4938,5.5252,4.441,5.6994,4.5687,4.842,3.4907,4.8689,5.3747,3.6509,4.5565,4.5173,3.5791,6.7229,3.7794,6.4555,4.4061,6.508,6.4653,5.0295,3.8064,4.1986,6.2292,3.9251,5.2005,6.3376,6.1041,4.5772,4.1119,4.4108,4.0558,4.9449,6.3352,4.7263,4.8172,3.9755,4.6376,4.5117,4.5318,3.0002,5.4353,5.2005,4.585,5.438,4.3758,4.1604,5.8654,4.0198,5.6938,7.2229,5.9093,4.6525,4.1883,4.9946,4.3133,4.8425,4.6236,4.0162,5.3565,4.3924,4.6376,5.9498,4.4569,4.7361,4.0091,5.7277,4.2736,3.483,3.6994,3.5935,5.5466,5.4861,3.573,3.6983,5.7931,4.9561,3.2826,4.0909,5.9637,5.5687,6.332,5.2064,4.3958,3.9089,5.2487,6.6518,5.4443,4.048,3.9384,5.2976,4.7104,4.0575,6.4236,4.3924,5.4948,4.7819,6.2065,4.9801,6.8416,4.5021,5.005,4.5085,3.4622,4.9055,3.3379
PRKCE,2.34514748516,2.54948818699,2.3394,1.0293,1.7575,0.03,-0.1031,0.8961,0.688,1.8242,1.2696,0.7999,0.8164,1.7828,1.8484,1.5115,0.7664,1.3454,1.2147,1.5266,0.6699,-0.3022,2.081,1.692,1.1184,2.0395,1.5064,-0.1665,2.118,0.4865,0.3685,0.9716,1.4911,2.3704,0.9493,1.7575,1.4388,1.2516,1.2576,2.7051,2.0535,1.0079,1.9377,1.3567,0.9716,1.3679,0.1257,1.6466,1.595,1.7744,0.7579,1.7828,1.5998,1.1641,1.1382,0.2029,-0.2328,1.8801,1.2636,1.6045,1.3901,0.9191,-0.5973,0.5955,0.9642,2.128,1.1512,1.3901,0.7999,1.7489,1.1316,1.0847,1.0779,1.5266,0.8082,0.3231,1.7744,2.6067,-0.013,1.5806,0.099,1.8242,1.3051,1.6604,0.6239,1.1577,1.674,1.0573,1.5758,0.8726,2.4465,1.5266,1.3051,1.5854,0.9419,1.8404,1.787,1.1512,1.692,0.8961,0.6699,0.605,2.3019,2.3479,2.4544,2.2872,1.5661,2.0946,1.9264,1.7403,1.8643,1.2516,3.136,1.7575,1.5612,3.0515
PRKCG,-6.12451476361,-7.85034953677,-9.9658,-9.9658,-9.9658,-2.8262,-9.9658,-6.5064,-6.5064,-6.5064,-9.9658,-3.458,-9.9658,-6.5064,-9.9658,-2.5479,-9.9658,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-5.5735,-9.9658,-6.5064,-4.2934,-9.9658,-9.9658,-6.5064,-9.9658,-6.5064,-5.5735,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-4.6082,-4.6082,-9.9658,-9.9658,-4.6082,-9.9658,-5.0116,-9.9658,-6.5064,-4.2934,-9.9658,-9.9658,-9.9658,-3.816,-6.5064,-9.9658,-4.6082,-9.9658,-6.5064,-4.6082,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-5.5735,-9.9658,-6.5064,-6.5064,-6.5064,-6.5064,-6.5064,-9.9658,-6.5064,-9.9658,-3.816,-6.5064,-4.2934,-9.9658,-9.9658,-3.6259,-6.5064,-3.6259,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-3.6259,-6.5064,-9.9658,-6.5064,-6.5064,-9.9658,-9.9658,-6.5064,-5.5735,2.2753,-9.9658,-4.6082,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.5735,-9.9658,-5.0116,-4.035,-4.035,-5.0116,-5.5735,-9.9658
PRKCI,4.57093376602,4.55917908788,4.0109,3.5449,3.7752,3.3047,4.8258,2.9052,3.5337,3.8095,5.2246,3.8095,3.9792,3.7204,3.9524,2.7594,2.8661,3.8136,3.29,4.4582,3.8925,4.0028,3.4997,5.0396,4.8028,3.7836,3.6324,0.9642,3.8905,3.9938,1.196,4.1563,4.6136,3.1409,4.2728,5.7931,4.0833,4.1161,4.3342,2.9966,3.6657,3.9421,3.2811,4.2743,4.5874,3.3163,3.3966,3.7688,4.2833,2.6805,4.4777,3.2251,3.2267,2.9205,3.6335,3.2158,2.4465,2.4492,3.4843,2.081,4.3321,4.0233,3.1393,3.6136,3.9012,3.6669,3.2096,3.2282,3.9524,4.2196,3.8581,3.9194,3.1781,3.6657,3.5815,3.9636,3.5424,4.2327,3.2343,2.9052,4.2297,3.6804,3.5742,4.7469,4.3709,4.0233,3.2389,3.6042,3.928,2.9948,4.026,3.9089,4.7539,3.5047,3.5299,3.3032,3.7992,4.6358,3.755,4.6485,5.9167,3.5718,3.3492,3.7475,3.1344,4.0401,3.6532,3.6359,4.1111,5.1215,2.8137,4.9355,3.309,3.6566,3.3828,4.8963
PRKCQ,1.79259216943,-1.5521738171,-2.2447,-1.3548,1.0363,-0.5332,-1.1811,2.2482,-0.1345,3.0217,-2.114,-1.685,1.6374,-0.6643,2.6464,-1.9379,-9.9658,2.9013,-1.8314,-4.2934,-2.6349,-2.9324,-2.5479,0.4447,-2.0529,1.692,-3.458,-6.5064,-6.5064,-5.0116,-3.816,-1.0559,-3.0469,-5.0116,-1.3921,-1.6394,-2.5479,-3.3076,2.043,-0.7108,-1.8836,1.8762,0.6517,-2.6349,-0.394,-1.2142,-1.5522,0.7664,-2.6349,-3.3076,1.4494,-1.5522,-1.2142,1.0222,0.1776,1.9638,-1.5105,1.8801,-4.035,-6.5064,-2.6349,-1.5105,-0.8599,1.7532,-0.9406,-0.7108,0.8246,0.8568,0.0014,-1.4305,-2.0529,-2.4659,-3.3076,0.4657,-1.2142,-0.4719,-1.8836,-0.9132,-4.6082,-2.8262,-1.3183,-4.6082,-0.5973,-0.0725,0.547,-2.1779,-0.3566,-0.1345,1.4547,-3.6259,-5.5735,-3.0469,0.2522,-0.3201,-2.2447,-3.3076,-1.5105,1.9527,2.5288,1.5216,-0.6643,-2.5479,-2.9324,-5.0116,1.2209,-0.8339,0.058,-0.9406,1.5806,-5.0116,-1.4699,1.8918,-2.7274,-0.8084,0.4761,0.8246
PRKCZ,-1.30639398164,3.79124166139,4.38,3.944,4.232,3.4894,4.481,1.3623,4.6571,4.504,3.9709,4.0348,3.8788,4.4047,4.5136,4.3917,4.6854,4.991,3.0305,4.2766,3.5249,3.6066,4.9194,4.3695,4.6118,3.4648,4.6106,2.7139,4.5255,4.5928,3.5287,4.1036,3.7138,4.466,4.6393,4.2134,3.7486,4.6023,3.5766,4.001,3.7678,3.0463,3.5424,4.9937,3.7215,4.1859,3.5596,3.0654,4.0037,4.5072,3.5249,4.429,4.3583,4.3413,4.5657,4.5053,3.2826,3.863,3.9308,4.5868,4.0171,4.5021,4.835,3.5498,3.9983,3.9099,3.0217,3.4881,4.1724,4.5868,4.8131,4.4423,4.5123,4.6977,3.2944,3.5779,4.4006,4.1732,5.0005,2.6138,3.9421,4.2266,4.0833,-0.6416,3.9636,4.0833,4.7656,3.6219,4.4223,5.1883,4.4067,4.664,3.9031,3.3966,4.2017,4.8773,4.4277,3.906,4.8218,4.2373,3.835,4.4569,3.7593,3.7248,3.136,4.5293,3.2811,3.8401,4.2173,4.6006,4.1931,4.7187,3.9251,4.0295,3.7961,5.7388
