gene_name,TCGA-18-4721-01,TCGA-18-5592-01,TCGA-21-1071-01,TCGA-21-1076-01,TCGA-21-1081-01,TCGA-21-5782-01,TCGA-21-5784-01,TCGA-21-5786-01,TCGA-21-5787-01,TCGA-22-1011-01,TCGA-22-4591-01,TCGA-22-4607-01,TCGA-22-5471-01,TCGA-22-5472-01,TCGA-22-5473-01,TCGA-22-5474-01,TCGA-22-5477-01,TCGA-22-5478-01,TCGA-22-5480-01,TCGA-22-5482-01,TCGA-22-5485-01,TCGA-22-5489-01,TCGA-22-5491-01,TCGA-22-5492-01,TCGA-33-4532-01,TCGA-33-4547-01,TCGA-33-4566-01,TCGA-33-4582-01,TCGA-33-4586-01,TCGA-34-2596-01,TCGA-34-2608-01,TCGA-34-5231-01,TCGA-34-5232-01,TCGA-34-5234-01,TCGA-34-5236-01,TCGA-34-5239-01,TCGA-34-5241-01,TCGA-34-5927-01,TCGA-34-5928-01,TCGA-34-5929-01,TCGA-37-4133-01,TCGA-37-4135-01,TCGA-37-4141-01,TCGA-37-5819-01,TCGA-39-5019-01,TCGA-39-5021-01,TCGA-39-5022-01,TCGA-39-5024-01,TCGA-39-5028-01,TCGA-39-5029-01,TCGA-39-5030-01,TCGA-39-5031-01,TCGA-39-5035-01,TCGA-39-5037-01,TCGA-43-2578-01,TCGA-43-3394-01,TCGA-43-5668-01,TCGA-43-6143-01,TCGA-43-6770-01,TCGA-43-6771-01,TCGA-46-6025-01,TCGA-46-6026-01,TCGA-56-5897-01,TCGA-56-5898-01,TCGA-56-6545-01,TCGA-56-6546-01,TCGA-60-2698-01,TCGA-60-2708-01,TCGA-60-2709-01,TCGA-60-2710-01,TCGA-60-2711-01,TCGA-60-2713-01,TCGA-60-2719-01,TCGA-60-2720-01,TCGA-60-2721-01,TCGA-60-2724-01,TCGA-60-2725-01,TCGA-60-2726-01,TCGA-63-5128-01,TCGA-63-5131-01,TCGA-63-6202-01,TCGA-66-2727-01,TCGA-66-2758-01,TCGA-66-2766-01,TCGA-66-2767-01,TCGA-66-2770-01,TCGA-66-2773-01,TCGA-66-2777-01,TCGA-66-2778-01,TCGA-66-2781-01,TCGA-66-2782-01,TCGA-66-2783-01,TCGA-66-2785-01,TCGA-66-2788-01,TCGA-66-2791-01,TCGA-66-2794-01,TCGA-66-2795-01,TCGA-66-2800-01,TCGA-70-6722-01,TCGA-70-6723-01,TCGA-85-6175-01,TCGA-85-6560-01,TCGA-85-6561-01
HTR1A,-5.0116,-9.9658,-9.9658,-9.9658,-9.9658,-1.7322,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.035,-9.9658,-4.2934,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-4.6082,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-2.8262,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658
HTR1B,-9.9658,-4.6082,-2.1779,-3.45798948031,-3.1714,-1.1811,-6.5064,-3.816,-4.6082,-4.6082,-6.5064,-2.9324,-4.035,-3.0469,-3.3076,-4.2934,-5.5735,-4.035,-6.5064,-3.816,-5.0116,-3.1714,-9.9658,-5.5735,-9.9658,-5.5735,-9.9658,-9.9658,-4.6082,-2.9324,-3.3076,-5.0116,-5.5735,-3.3076,-1.5105,-3.0469,-5.5735,-1.1172,-3.6259,-5.0116,-5.5735,-9.9658,-3.0469,-4.6082,-3.1714,-4.6082,-6.5064,-4.6082,-3.816,-4.035,-5.5735,-9.9658,-5.5735,-9.9658,-4.035,-4.6082,-6.5064,-2.7274,-4.035,-2.6349,-4.6082,-4.2934,-2.7274,-3.816,-2.5479,-2.4659,-9.9658,-2.2447,-3.3076,-9.9658,-9.9658,-2.5479,-4.6082,-9.9658,-3.0469,-0.9406,-5.5735,-9.9658,-5.5735,-5.5735,-2.5479,-9.9658,-6.5064,-5.0116,-4.035,-3.816,-3.458,-5.5735,-9.9658,-3.458,-3.816,-4.6082,-4.035,-2.3147,-3.458,-4.6082,-2.7274,-4.035,-3.458,-4.6082,-2.1779,-2.5479,-1.685
HTR1D,-4.035,-5.5735,-3.458,-0.846856126104,-2.2447,-1.5951,-6.5064,-2.4659,-1.8836,-4.6082,-0.7108,-1.7809,-3.1714,-4.6082,-3.816,-2.0529,-1.7809,-2.9324,-4.6082,-2.8262,-5.0116,-4.2934,-5.5735,-2.0529,-3.3076,-4.6082,2.9032,-2.3884,-4.2934,-2.6349,-2.3147,-5.0116,-5.0116,-3.0469,-2.114,-5.0116,-2.1779,0.0014,-2.7274,-3.1714,-3.3076,-5.5735,2.5804,1.2455,-2.9324,-0.6416,-2.3147,-3.816,-3.6259,-2.1779,-4.6082,-1.2828,-3.6259,-2.3884,1.4441,-3.0469,-3.1714,-2.8262,-3.458,0.1903,-4.6082,-0.3201,-5.5735,-1.1811,-1.8314,0.5069,0.2522,-3.1714,-2.9324,-3.6259,-5.5735,-4.6082,0.1124,-2.2447,-5.0116,-3.816,-2.6349,-5.0116,-5.0116,-0.1504,2.9562,-3.816,-1.5951,-0.394,-2.8262,-5.5735,-4.2934,-0.8599,-6.5064,-3.1714,-5.5735,-4.035,-2.9324,-4.6082,-3.3076,-4.035,-3.0469,-2.0529,-2.7274,-2.6349,-1.6394,-1.3921,-5.5735
HTR1E,-5.5735,-5.5735,-5.0116,-9.9658,-9.9658,-0.0725,-1.6394,-9.9658,-9.9658,-1.7322,0.1388,-5.5735,-9.9658,-9.9658,-9.9658,-2.2447,-9.9658,-9.9658,-9.9658,-3.816,-9.9658,-9.9658,-0.9406,-3.1714,-4.2934,-9.9658,-9.9658,-4.6082,-9.9658,-6.5064,-6.5064,-9.9658,-2.6349,-6.5064,-9.9658,-9.9658,-5.5735,-5.0116,-9.9658,-9.9658,-2.2447,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-4.6082,-1.5105,-9.9658,-2.7274,-6.5064,-5.5735,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-5.5735,-6.5064,-9.9658,-2.8262,-6.5064,-4.2934,-6.5064,-6.5064,-9.9658,-5.0116,-2.8262,-9.9658,-9.9658,-9.9658,-9.9658,1.0363,-9.9658,-2.3147,-9.9658,-5.5735,-4.2934,-9.9658,-1.0559,-9.9658,-5.5735,-9.9658,-5.5735,-9.9658,-9.9658,-3.6259,-9.9658,-6.5064,-4.6082,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658
HTR1F,-5.0116,-6.5064,-4.2934,-3.53950886426,-4.2934,-1.8836,-4.2934,-5.5735,-5.5735,-4.035,-3.1714,-4.6082,-9.9658,-5.0116,-9.9658,-6.5064,-4.2934,-1.4305,-6.5064,-5.5735,-4.2934,-4.6082,-5.5735,-3.816,-5.5735,-2.9324,-9.9658,-6.5064,-4.6082,-5.5735,-3.6259,-4.2934,-5.0116,-5.0116,-4.2934,-5.0116,-4.035,-2.4659,-3.816,-5.5735,-6.5064,-5.0116,-1.8314,-4.6082,-4.2934,-5.0116,-4.6082,-5.5735,-3.6259,-5.5735,-5.5735,-5.0116,-6.5064,-6.5064,-5.0116,-5.0116,-5.0116,-5.0116,-3.816,-5.5735,-5.5735,-6.5064,-4.6082,-5.5735,-4.035,-5.5735,-4.2934,-5.0116,-4.6082,-5.0116,-5.5735,-4.035,-4.2934,-5.0116,-5.5735,-4.6082,-3.816,-5.5735,-4.6082,-4.2934,-2.9324,-5.5735,-5.5735,-5.0116,-4.2934,-5.5735,-4.035,-4.2934,-5.0116,-4.6082,-5.5735,-4.6082,-4.6082,-3.6259,-4.2934,-3.458,-6.5064,-6.5064,-4.2934,-4.6082,-2.114,-5.0116,-4.035
HTR2A,-3.6259,-5.5735,-1.9379,-1.83132044846,-2.3147,-0.9132,-4.2934,-4.2934,-5.5735,-1.8836,-6.5064,-1.6394,-4.035,-5.0116,-5.0116,-3.816,-3.816,-1.7809,-2.0529,-4.6082,-3.0469,-2.4659,-9.9658,-3.6259,-5.5735,-2.4659,-4.6082,-5.5735,-6.5064,-3.3076,-1.8836,2.1509,-5.5735,-3.458,-1.4305,-2.1779,-1.9942,-5.5735,-2.0529,-5.0116,-9.9658,-2.5479,-2.5479,-2.9324,-0.4325,-3.0469,-2.0529,-5.5735,-4.6082,-3.816,-4.2934,-1.0862,-5.5735,-1.0862,-2.8262,-3.1714,-4.035,-6.5064,-0.0725,-4.6082,-4.035,-6.5064,-3.1714,-4.6082,-2.9324,-1.6394,-3.1714,-2.2447,-1.9379,-1.9379,-3.458,-1.685,-6.5064,-4.035,-5.0116,-4.2934,-2.114,-5.0116,-3.0469,-4.2934,-4.2934,-4.2934,-6.5064,-2.7274,-4.6082,-4.035,-1.9379,-3.0469,-3.3076,-4.6082,-1.8314,-3.6259,-5.5735,-1.8314,-2.3884,-4.6082,-2.5479,-3.0469,-3.3076,-9.9658,-2.3884,-2.5479,-1.5105
HTR2B,0.9642,-2.3147,-2.1779,1.67628921626,-1.5105,-0.6873,-1.3921,-3.1714,-1.7809,0.1648,-1.5105,1.692,-2.3147,1.4174,-1.3548,0.6145,-1.5951,-0.0877,-1.4699,-3.458,-2.5479,0.8883,-2.9324,0.4967,-5.0116,-0.6416,-9.9658,-2.8262,-3.0469,-0.9971,0.2154,-2.2447,-2.3884,1.4335,-0.5332,0.7832,-0.3201,-1.8314,-1.0559,-0.7346,2.1702,-2.114,0.5763,-2.7274,-0.013,-0.2498,0.9642,0.1648,-0.7108,-0.4521,-0.1031,1.0363,-1.2142,-6.5064,-1.4305,-0.3566,-1.1488,-0.013,-1.0262,-4.6082,-1.9942,-3.1714,0.2881,-0.9132,-1.8836,-0.6873,-0.9971,-3.1714,-0.2159,-1.9942,-1.9379,-0.3383,-2.8262,-3.1714,-0.0877,-2.8262,0.9268,-1.7809,-4.6082,-1.4699,-2.2447,-1.9942,-2.1779,-2.3884,-0.7588,-1.5951,-0.4521,-1.9379,-0.9686,-1.1172,-0.3566,0.434,-2.1779,-1.1488,-1.6394,-1.3183,-1.2481,-1.8314,-2.2447,-4.035,-0.8599,1.1316,-0.5973
HTR2C,0.0014,-9.9658,0.7664,-2.68042111958,-3.1714,-1.5522,-1.2481,-0.2845,-9.9658,-0.394,-1.8836,-6.5064,-4.035,-9.9658,-2.5479,-5.5735,2.3536,-0.5973,-9.9658,-0.5543,-4.035,-1.9942,-0.3383,0.8647,-1.8836,-3.6259,-9.9658,-0.3383,-1.2828,0.2029,-4.035,-0.6643,-5.5735,-4.2934,-2.3884,-0.3752,-2.8262,1.0642,-1.3921,-0.7834,-4.2934,0.1388,-4.6082,0.24,-1.1811,-5.5735,-3.3076,-1.0559,-0.9686,-2.8262,-0.5756,-0.6416,-9.9658,-0.8863,-1.0862,0.1903,-1.9942,-0.0877,-1.4305,-9.9658,-0.5973,-0.8863,-1.685,-0.5543,-0.1031,-9.9658,-2.9324,0.346,-2.5479,-1.9942,-0.6193,0.0014,0.9038,-2.2447,0.2642,-0.7834,-0.5332,-2.3884,-2.3147,0.7146,-9.9658,-1.5951,-6.5064,0.5763,-1.2142,-1.5522,-3.816,-2.1779,-5.5735,-2.114,-5.0116,-0.6193,-0.6643,-1.6394,0.2154,-9.9658,0.7916,-2.0529,-1.5951,-3.6259,-9.9658,-4.6082,-4.6082
HTR4,-4.035,-5.0116,-9.9658,-4.7958460791,-9.9658,-0.3752,-9.9658,-4.6082,-9.9658,-4.2934,-9.9658,-5.5735,-9.9658,-5.5735,-5.5735,-4.035,-1.9942,-4.035,-4.2934,-9.9658,-9.9658,-3.816,-5.0116,-5.5735,-9.9658,-5.0116,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-5.0116,-5.5735,-5.5735,-6.5064,-3.3076,-4.6082,-6.5064,-9.9658,-5.5735,-9.9658,-9.9658,-3.6259,-6.5064,-9.9658,-6.5064,-3.458,-5.5735,-9.9658,-4.035,-5.5735,-5.5735,-9.9658,-5.5735,-5.5735,-9.9658,-4.6082,-6.5064,-9.9658,-9.9658,-9.9658,-5.0116,-3.6259,-5.5735,-5.5735,-4.6082,-2.6349,-9.9658,-9.9658,-4.2934,-5.5735,-9.9658,-5.0116,-9.9658,-4.6082,-9.9658,-4.035,-5.5735,-9.9658,-5.5735,-9.9658,-9.9658,-5.0116,-9.9658,-4.6082,-6.5064,-9.9658,-5.5735,-9.9658,-3.6259,-5.0116,-5.5735,-9.9658,-5.5735,-5.5735,-9.9658,-3.6259,-9.9658,-9.9658,-4.2934,-9.9658,-5.5735,-4.2934
HTR5A,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-2.3147,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.0469,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-2.3147,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-6.5064,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-4.035,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658
HTR6,-4.2934,-9.9658,-9.9658,-4.6082,-5.5735,-3.6259,-3.458,-3.816,-9.9658,-9.9658,-9.9658,-9.9658,-5.5735,-6.5064,-5.0116,-6.5064,-6.5064,-2.8262,-2.2447,-5.0116,-5.5735,-3.3076,-6.5064,-5.5735,-5.5735,-4.2934,-9.9658,-9.9658,-9.9658,-3.6259,-9.9658,-4.2934,-3.816,-6.5064,-9.9658,-5.0116,-6.5064,-3.6259,-5.0116,-3.0469,-3.6259,-9.9658,-6.5064,-9.9658,-5.5735,-9.9658,-3.1714,-5.5735,-5.0116,-5.5735,-2.114,-4.2934,-6.5064,-6.5064,-6.5064,-9.9658,-5.5735,-4.6082,-9.9658,-6.5064,-6.5064,-4.2934,-6.5064,-5.5735,-5.5735,-3.3076,-5.0116,-9.9658,-5.5735,-3.6259,-5.5735,-6.5064,-5.0116,-6.5064,-5.5735,-4.6082,-5.0116,-2.8262,-5.5735,-9.9658,-3.458,-6.5064,-3.0469,-3.816,-6.5064,-5.5735,-4.6082,-5.0116,-5.0116,-5.5735,-6.5064,-6.5064,-5.0116,-5.0116,-4.035,-5.5735,-6.5064,-9.9658,-5.5735,-6.5064,-3.1714,0.6332,-6.5064
HTR7,-0.1993,-0.7588,0.24,0.444655365356,-2.3147,0.517,1.2209,-0.8084,-2.3884,0.346,-4.035,0.1776,-0.8339,0.7233,0.1519,0.0718,-0.394,-1.4305,-2.0529,0.5568,0.2998,-2.4659,-0.5973,-2.3147,-5.5735,-0.6416,0.6425,-3.458,-0.6416,-1.4699,1.5563,-1.1811,-1.0862,1.595,-0.0277,-1.2142,2.9148,-2.7274,-0.0277,-4.2934,-2.7274,-3.1714,-1.5522,-3.816,-0.9406,0.5859,-1.685,0.8568,2.5188,0.24,-2.5479,-1.9379,-0.4131,1.4652,-2.9324,-0.2671,-2.9324,-4.035,0.3796,3.449,-0.4131,3.8208,-1.4699,0.5568,0.9419,-2.6349,0.8327,2.1047,0.0718,-0.8863,-0.2159,-0.3752,-0.6873,1.4911,-0.4719,-0.6416,-1.7322,-2.7274,1.1833,-3.3076,-1.8836,-1.5105,0.8246,-1.9942,-1.8314,-2.3147,-0.6873,2.362,-1.7322,-1.8836,0.7321,-1.8314,-4.6082,1.4911,-2.3884,-1.0262,-0.8599,2.9413,2.4439,-2.3884,0.2998,-2.2447,-1.5951
IBSP,-0.8863,-2.4659,-0.8863,-0.275772531824,-0.7346,-0.8339,-1.1811,-1.7809,0.9115,-3.1714,-4.6082,-2.8262,-0.9971,-3.816,-0.5543,-2.4659,-1.3183,2.1766,-0.7834,-0.7834,-1.9942,0.9935,-2.4659,-1.7322,-3.6259,-0.8084,2.4063,-4.2934,-2.2447,-1.7809,-0.0877,-2.9324,-0.8599,-0.9686,2.4171,-0.2671,-1.7809,-0.5973,-2.9324,-3.816,-3.816,-2.7274,3.002,-2.114,-0.0725,-2.9324,-1.8314,-1.9942,-2.2447,-1.3183,-0.4719,-1.7322,-4.2934,-2.0529,0.1648,-0.394,0.679,-1.2481,-0.9406,-2.8262,-1.9942,-1.685,-1.2828,-1.0262,0.1388,-4.6082,-1.6394,2.9052,-2.8262,-2.114,-2.8262,-1.6394,-1.8314,-1.0862,-0.6193,-3.3076,-2.5479,-4.6082,-2.3884,-0.5543,-0.1993,-1.8836,-2.8262,-3.3076,-3.0469,-0.8863,-0.6416,-1.8314,-9.9658,-1.3183,-0.6643,-2.114,-1.685,0.1519,-2.9324,0.099,-3.6259,-1.2828,-2.0529,-0.7108,-0.1665,0.5271,-0.3566
ICAM1,5.0387,4.2227,5.0858,5.84476405995,4.7437,5.2087,5.7895,4.5717,5.0401,5.5528,4.5053,6.9808,6.6143,5.9484,4.0705,5.605,3.9746,4.8177,6.8767,4.208,5.6812,7.1585,3.0893,5.5503,4.1796,5.6032,5.5383,4.3513,5.5435,4.0019,5.7021,5.4343,5.5189,4.706,4.9065,6.5466,5.6396,3.9552,6.3243,6.3934,3.8451,3.3549,4.5411,3.3689,5.278,4.6747,6.1054,4.5904,4.3972,5.1256,7.3204,5.6625,5.6829,3.1876,4.9607,4.2465,6.225,2.828,4.9828,6.9335,5.7989,4.7672,5.4091,5.4572,7.0705,6.0239,6.2599,4.7645,6.1993,5.5485,3.3032,5.7442,5.093,6.3512,4.2714,4.8885,7.9172,3.8105,3.8857,5.7107,8.1464,4.7421,5.0453,4.5958,6.0868,5.2552,5.2653,6.1619,5.0023,3.8511,5.235,4.0392,8.3994,5.2884,5.4423,5.0644,4.728,5.5982,7.1458,5.0972,6.7132,4.9663,5.0579
ICOS,0.8246,-2.1779,-0.8084,2.13947469374,-1.9379,-1.1811,-1.5522,-1.0262,0.5955,0.537,-1.4305,-1.3548,1.0503,-1.8836,-1.7809,0.7916,-1.0559,-1.4305,1.4547,-2.2447,-1.4305,1.3567,-1.0262,0.7664,-2.5479,-1.4699,0.2642,-3.1714,-2.114,-0.1187,0.3231,-0.1665,2.004,1.4859,-0.5125,0.099,0.6239,-2.5479,-0.1031,0.0854,-0.7108,-0.7834,0.1257,-0.7108,0.4657,0.4016,0.5763,-0.6873,0.2029,0.6699,2.2753,0.5859,-0.4521,-2.7274,-0.6193,-1.5951,1.2992,-1.5522,-0.9971,-1.2481,-1.2481,-3.1714,-0.0425,-1.3183,0.6969,0.3231,0.2762,-1.8314,0.7493,-0.1345,-1.2142,0.0014,-0.4521,0.1519,0.4761,-1.8314,0.7146,-0.0425,-3.6259,-2.1779,0.9789,-0.8084,0.6608,-1.685,1.9111,0.03,0.3115,0.6969,-1.3183,-1.7809,0.547,-0.8863,1.6093,-0.4521,0.2522,0.9789,-0.9971,-0.6416,0.6332,-2.6349,0.8408,0.6239,0.4865
ID1,3.7614,6.9694,6.9395,5.41397070089,6.7382,6.6496,8.5575,6.1406,8.6361,5.9416,5.9928,6.9776,5.7101,6.9476,6.1835,5.6056,5.8748,6.2225,5.5967,7.3114,5.4229,3.9213,6.3922,7.5163,5.6136,5.8362,5.1526,5.6314,7.1908,5.8659,6.5833,3.4997,4.9919,6.442,5.4253,2.8178,6.4133,4.7453,5.6554,4.9165,8.043,3.7356,7.9736,6.3441,6.0253,5.605,4.9782,6.9713,6.8406,7.0479,4.5173,6.4121,5.4333,6.8198,6.7633,5.5373,6.0186,2.727,4.7555,7.3754,6.4371,6.5418,6.5173,7.1008,5.1268,5.2888,7.3954,6.0045,5.3562,5.3064,4.5361,4.7688,4.9194,7.6489,4.5553,5.1534,5.7345,6.0191,5.2747,3.0568,3.6543,5.2657,5.7331,6.4128,5.8038,5.9432,8.3931,6.5615,6.5806,6.5364,7.1764,7.5081,4.1203,6.6629,5.4317,6.3958,5.478,6.7831,5.2616,4.0679,4.9714,6.3841,5.4816
ID2,5.0777,3.6405,4.4958,5.36621199201,3.0145,4.5072,4.4608,3.6195,5.6514,4.5982,4.1724,5.0934,5.6826,4.9842,4.9454,5.405,6.0002,4.8279,6.7197,3.3148,3.4061,5.1343,4.7955,6.0601,4.7597,4.3421,3.4371,5.4928,3.5994,5.4387,4.8851,4.5299,5.0588,5.5862,4.2548,6.0128,5.5996,4.6433,4.7236,4.3744,4.8022,7.3952,6.9682,6.9499,4.5952,4.8131,5.3165,4.2818,5.0072,4.1384,5.9603,6.1303,5.138,5.1788,4.6462,4.9519,4.3709,5.3049,4.1636,2.8974,2.2693,3.1892,3.9478,4.6428,5.0246,4.4033,5.1977,4.2578,5.3187,4.918,4.4257,4.8605,3.7635,4.774,4.3039,3.2826,5.9846,4.6793,5.3151,4.1219,4.6949,5.6227,4.7672,3.6657,5.8895,5.9163,4.5934,4.6871,4.6606,4.5454,4.9355,5.2177,5.3147,4.8141,4.8924,5.8458,4.8167,5.6557,4.2212,4.3456,4.9828,6.3158,4.9002
ID3,6.2812,4.0278,4.7066,5.67778549313,5.4276,6.5168,4.7939,4.1907,7.6683,5.1954,3.958,6.9399,5.4135,6.5284,6.0997,5.0661,5.9081,5.0798,5.7722,4.6095,4.8095,5.1206,5.4013,7.936,5.84,5.1478,5.3005,6.8591,3.9524,6.9798,5.682,4.2189,5.114,6.5455,5.3893,5.0488,6.1088,6.2642,5.1165,6.3879,4.6497,5.853,8.7341,5.6568,6.7211,6.5512,5.3277,5.0497,6.2974,4.5748,5.5811,7.7432,5.7921,5.3031,7.5771,5.1692,3.5559,3.834,5.2506,4.2691,3.6872,5.7706,4.2676,5.7879,5.714,5.4595,5.981,5.9547,6.2048,6.051,6.4239,6.2804,4.2304,5.2862,4.5748,5.3158,6.0213,5.8228,5.0951,4.0471,5.579,5.7181,4.3958,4.6888,5.8063,5.6427,4.533,5.6651,6.0758,5.89,6.342,6.7283,6.2815,6.1815,4.9594,6.5386,5.3751,6.9575,5.9454,3.3421,6.0741,6.838,5.6874
ID4,0.7579,-0.8599,1.4281,2.65327163759,1.0433,2.5213,1.8643,0.1903,6.7434,3.7204,3.6148,2.7422,1.3846,3.3549,2.2019,0.8082,2.8819,2.5112,4.9668,0.6699,0.4016,3.8857,1.4174,4.1078,2.4727,1.0711,-2.8262,3.8769,0.3115,2.1378,2.1313,3.2359,1.46,2.0535,1.2394,2.2268,1.9564,4.7274,1.8996,3.1129,0.537,1.0079,2.9186,1.3225,1.9188,2.5011,1.5854,0.7233,2.3536,0.2881,1.2756,3.7635,1.2516,-0.2328,2.8117,1.4388,3.6125,8.5915,3.136,-1.1172,-1.1488,3.6657,0.7664,2.4727,2.6138,2.4252,2.036,2.9413,2.1766,2.876,1.6187,2.5437,1.9822,1.0503,1.5216,-0.013,3.0515,1.3846,1.0433,1.2271,0.2881,1.3623,0.2277,1.5013,2.3816,3.2632,0.8647,1.7316,3.3264,2.8955,0.8883,4.9279,-0.8084,2.5634,1.5266,3.1245,1.3109,2.0111,1.4174,-1.1172,2.8219,4.7971,1.8996
IFI16,7.2232,7.6917,7.3829,7.19316674617,6.8465,7.0029,7.7041,5.3126,5.337,7.4576,6.594,6.493,7.3486,7.375,6.567,7.4626,5.8657,5.5389,7.1909,7.1524,6.9644,6.2003,6.8828,7.8927,5.7861,7.2464,7.3611,7.4617,7.4987,6.5667,6.0723,7.1274,7.5284,6.5907,6.6178,6.6225,7.1068,7.2901,6.7929,7.5799,7.1388,5.7027,4.5583,3.8511,5.8495,6.1297,6.3823,7.511,6.4147,7.041,6.5168,6.7362,7.3847,7.6741,4.0375,7.0753,5.2791,8.3424,6.3246,6.9816,7.3183,5.6702,6.7238,6.9913,7.0777,5.2079,7.9065,6.3109,6.076,6.3074,6.2826,6.9555,7.0143,7.603,7.4179,6.83,6.8314,7.6716,5.8844,7.7841,5.2118,7.4813,6.6705,5.9411,6.4303,7.3503,6.9358,6.7908,6.6534,6.6963,7.5718,7.6868,6.0499,6.955,6.9425,7.0683,7.0602,5.6002,6.8611,8.7136,6.3291,5.2338,6.7428
IFIH1,3.5262,1.4652,3.0602,4.87754964399,0.9038,2.2753,1.8918,1.642,2.8117,2.5996,1.4011,2.4412,3.4411,1.7828,2.3164,4.197,2.1766,1.9377,4.585,1.3167,2.2082,5.488,2.4571,3.741,-0.0877,2.6487,4.2266,2.4144,1.642,2.3479,2.4623,4.2855,3.8391,3.5535,2.9875,4.1103,3.002,2.8661,2.7805,5.1543,1.8643,1.4859,2.9243,0.7832,2.4306,2.8301,3.551,3.7072,3.9374,3.2466,4.6554,2.5137,3.2587,1.0503,1.7786,2.4439,4.2669,3.834,1.934,3.7443,2.4779,0.2154,1.7273,2.3077,3.4894,3.402,3.4596,1.2815,2.8582,3.1377,2.982,2.5683,3.2885,2.8442,3.5174,2.5585,4.2616,1.8242,0.3231,2.9243,3.5124,3.1327,2.8301,0.6332,3.47,3.2885,3.1162,2.7868,2.1988,1.4441,3.4224,3.3192,4.6966,3.6861,2.9032,4.4384,2.4171,1.6093,4.2847,3.3478,3.4102,4.7704,2.5996
IFNA1,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-1.9379,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-3.816,-9.9658,-9.9658,-9.9658,-6.5064,-4.2934,-9.9658,-9.9658,-9.9658,-9.9658,-1.0262,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-9.9658,-5.5735,-4.035,-9.9658,-9.9658,-9.9658,-0.4521,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-9.9658,-9.9658,-4.2934,-9.9658,-9.9658,-9.9658,-5.5735
